"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","140","130","26360","23140"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Herefordshire, Worcestershire and Warwickshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Male","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Cabinet Office","80","80","44010","40600"
"New entrant CS","2022","Male","Inner London - East","Competition and Markets Authority","70","70","50320","41670"
"New entrant CS","2022","Male","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Department for Work and Pensions","110","110","30890","31060"
"New entrant CS","2022","Male","Inner London - East","Department of Health and Social Care","150","140","39750","32330"
"New entrant CS","2022","Male","Inner London - East","HM Revenue and Customs","220","210","36570","37610"
"New entrant CS","2022","Male","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Ministry of Justice","340","330","36040","32050"
"New entrant CS","2022","Male","Inner London - East","National Crime Agency","70","70","40830","36200"
"New entrant CS","2022","Male","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - East","Office of Gas and Electricity Markets","130","130","40630","32320"
"New entrant CS","2022","Male","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Attorney General's Departments","170","170","38330","31540"
"New entrant CS","2022","Male","Inner London - West","Cabinet Office","360","360","39770","28000"
"New entrant CS","2022","Male","Inner London - West","Chancellor's other departments","30","30","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Department for Business, Energy and Industrial Strategy","230","230","37640","33570"
"New entrant CS","2022","Male","Inner London - West","Department for Digital, Culture, Media and Sport","140","140","36710","34020"
"New entrant CS","2022","Male","Inner London - West","Department for Education","60","60","38550","36660"
"New entrant CS","2022","Male","Inner London - West","Department for Environment, Food and Rural Affairs","330","330","38720","32560"
"New entrant CS","2022","Male","Inner London - West","Department for International Trade","190","190","37630","31800"
"New entrant CS","2022","Male","Inner London - West","Department for Levelling Up, Housing and Communities","160","160","37020","33210"
"New entrant CS","2022","Male","Inner London - West","Department for Transport","250","250","44350","42470"
"New entrant CS","2022","Male","Inner London - West","Department for Work and Pensions","160","160","38030","36650"
"New entrant CS","2022","Male","Inner London - West","Department of Health and Social Care","360","280","44290","34070"
"New entrant CS","2022","Male","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","HM Treasury","140","130","37220","29250"
"New entrant CS","2022","Male","Inner London - West","Home Office","130","130","36490","35050"
"New entrant CS","2022","Male","Inner London - West","Ministry of Defence","140","140","39370","37000"
"New entrant CS","2022","Male","Inner London - West","Ministry of Justice","330","330","32920","30520"
"New entrant CS","2022","Male","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","UK Export Finance","50","50","45240","44080"
"New entrant CS","2022","Male","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Department for Work and Pensions","70","60","25670","24250"
"New entrant CS","2022","Male","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Home Office","120","100","25610","24880"
"New entrant CS","2022","Male","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Ministry of Justice","220","220","26670","27720"
"New entrant CS","2022","Male","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Kent","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Department for Work and Pensions","400","400","25570","21260"
"New entrant CS","2022","Male","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Ministry of Justice","190","180","25960","23170"
"New entrant CS","2022","Male","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lancashire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","100","100","23730","21260"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","230","230","24820","23140"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Leicestershire, Rutland and Northamptonshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Lincolnshire","Ministry of Defence","60","60","29160","26350"
"New entrant CS","2022","Male","Lincolnshire","Ministry of Justice","100","90","25530","24430"
"New entrant CS","2022","Male","Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Charity Commission","30","30","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Department for Work and Pensions","290","290","26410","26370"
"New entrant CS","2022","Male","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","HM Revenue and Customs","390","390","25350","21250"
"New entrant CS","2022","Male","Merseyside","Home Office","130","130","24750","24880"
"New entrant CS","2022","Male","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Merseyside","Ministry of Justice","160","150","27200","24800"
"New entrant CS","2022","Male","Merseyside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Eastern Scotland","Scottish Government","80","80","29910","27230"
"New entrant CS","2022","Male","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Department for Environment, Food and Rural Affairs","120","120","31540","29180"
"New entrant CS","2022","Male","North Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Ministry of Defence","70","70","31960","29430"
"New entrant CS","2022","Male","North Yorkshire","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North Yorkshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","HM Revenue and Customs","220","220","26950","26590"
"New entrant CS","2022","Male","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","130","120","27040","21300"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Transport","30","30","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department for Work and Pensions","450","450","26020","21260"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","HM Revenue and Customs","450","440","27160","26590"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Ministry of Justice","80","80","29710","27860"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northumberland, and Tyne and Wear","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Department for Work and Pensions","100","100","29280","31060"
"New entrant CS","2022","Male","Outer London - East and North East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Ministry of Justice","130","120","31100","29020"
"New entrant CS","2022","Male","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - East and North East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department for Work and Pensions","50","40","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","HM Revenue and Customs","130","130","34800","30750"
"New entrant CS","2022","Male","Outer London - South","Home Office","190","190","39610","35050"
"New entrant CS","2022","Male","Outer London - South","Ministry of Justice","70","60","31740","28310"
"New entrant CS","2022","Male","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - South","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Department for Work and Pensions","80","80","30740","31060"
"New entrant CS","2022","Male","Outer London - West and North West","Department of Health and Social Care","90","70","31140","26880"
"New entrant CS","2022","Male","Outer London - West and North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Home Office","90","80","30350","28650"
"New entrant CS","2022","Male","Outer London - West and North West","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Ministry of Justice","130","120","31250","31020"
"New entrant CS","2022","Male","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Outer London - West and North West","The National Archives","40","40","[c]","[c]"
"New entrant CS","2022","Male","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Ministry of Defence","70","70","30070","29350"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Ministry of Justice","230","210","24320","23140"
"New entrant CS","2022","Male","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Department for Education","70","70","33110","29360"
"New entrant CS","2022","Male","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Department for Work and Pensions","190","180","27660","27570"
"New entrant CS","2022","Male","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Home Office","100","90","32670","24880"
"New entrant CS","2022","Male","South Yorkshire","Ministry of Justice","150","150","29140","24610"
"New entrant CS","2022","Male","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Department for Work and Pensions","70","70","25390","27570"
"New entrant CS","2022","Male","Southern Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","HM Revenue and Customs","90","90","21470","21250"
"New entrant CS","2022","Male","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Southern Scotland","Scottish Government","80","80","25660","24400"
"New entrant CS","2022","Male","Southern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
