"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Overseas","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared disabled","White","280","270","26420","26160"
"New entrant CS","2021","Scotland","Declared non-disabled","Asian","60","60","28600","26860"
"New entrant CS","2021","Scotland","Declared non-disabled","Black","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared non-disabled","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Declared non-disabled","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Declared non-disabled","White","2020","1980","27110","25410"
"New entrant CS","2021","Scotland","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Undeclared","White","60","50","25420","21010"
"New entrant CS","2021","Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Unknown","1710","1660","27890","21430"
"New entrant CS","2021","Scotland","Unknown","White","160","150","29850","26160"
"New entrant CS","2021","South East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared disabled","White","330","330","26860","27570"
"New entrant CS","2021","South East (England)","Declared non-disabled","Asian","210","210","28850","27850"
"New entrant CS","2021","South East (England)","Declared non-disabled","Black","170","170","28080","29290"
"New entrant CS","2021","South East (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared non-disabled","Mixed","90","90","27340","27570"
"New entrant CS","2021","South East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared non-disabled","Undeclared","50","50","29830","27710"
"New entrant CS","2021","South East (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Declared non-disabled","White","2710","2630","27710","27570"
"New entrant CS","2021","South East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Undeclared","White","130","120","28430","27570"
"New entrant CS","2021","South East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Unknown","1250","1200","27040","24880"
"New entrant CS","2021","South East (England)","Unknown","White","400","390","30680","28100"
"New entrant CS","2021","South West (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared disabled","White","310","300","26820","27570"
"New entrant CS","2021","South West (England)","Declared non-disabled","Asian","120","110","30530","27570"
"New entrant CS","2021","South West (England)","Declared non-disabled","Black","60","60","29560","27570"
"New entrant CS","2021","South West (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared non-disabled","Mixed","90","90","28680","27570"
"New entrant CS","2021","South West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared non-disabled","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared non-disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Declared non-disabled","White","2780","2670","28910","27570"
"New entrant CS","2021","South West (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Undeclared","White","100","90","30100","27570"
"New entrant CS","2021","South West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Unknown","910","870","28160","25530"
"New entrant CS","2021","South West (England)","Unknown","White","350","340","29910","26510"
"New entrant CS","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","White","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","White","220","210","29940","27570"
"New entrant CS","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","37060","28000"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared disabled","White","160","150","26180","22920"
"New entrant CS","2021","Wales","Declared non-disabled","Asian","70","70","25040","21590"
"New entrant CS","2021","Wales","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared non-disabled","Mixed","30","30","[c]","[c]"
"New entrant CS","2021","Wales","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Declared non-disabled","White","1300","1260","25850","22850"
"New entrant CS","2021","Wales","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Undeclared","White","50","40","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Unknown","960","920","24810","21590"
"New entrant CS","2021","Wales","Unknown","White","250","240","29030","24240"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Asian","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared disabled","White","200","190","26720","27570"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Asian","340","330","25310","25560"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Black","120","120","26240","27570"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Mixed","70","70","27970","26270"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Declared non-disabled","White","1280","1230","27520","25380"
"New entrant CS","2021","West Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Undeclared","White","50","50","28180","27570"
"New entrant CS","2021","West Midlands (England)","Unknown","Asian","70","60","31680","25520"
"New entrant CS","2021","West Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Unknown","860","830","26410","22570"
"New entrant CS","2021","West Midlands (England)","Unknown","White","240","230","33470","29360"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared disabled","White","270","270","27210","27570"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Asian","280","270","25840","27570"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Black","80","80","26730","27570"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Mixed","80","70","25090","27570"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Declared non-disabled","White","1720","1670","27750","27570"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","White","80","80","27030","27570"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Asian","40","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Unknown","1480","1440","27570","23440"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","White","290","280","30840","28970"
"New entrant CS","2022","East Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared disabled","White","280","270","26570","25480"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","Asian","260","250","25300","22600"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","Black","110","100","26200","25240"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","Mixed","70","70","23900","23140"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Declared non-disabled","White","1510","1470","26790","24250"
"New entrant CS","2022","East Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Undeclared","White","80","80","26130","24770"
"New entrant CS","2022","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Unknown","950","900","25860","24430"
"New entrant CS","2022","East Midlands (England)","Unknown","White","140","130","31160","28900"
"New entrant CS","2022","East of England","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared disabled","White","230","220","27120","25480"
"New entrant CS","2022","East of England","Declared non-disabled","Asian","140","140","28180","27570"
"New entrant CS","2022","East of England","Declared non-disabled","Black","100","90","27280","27570"
"New entrant CS","2022","East of England","Declared non-disabled","Mixed","70","70","28090","26670"
"New entrant CS","2022","East of England","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Declared non-disabled","White","1510","1460","27710","25460"
"New entrant CS","2022","East of England","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Undeclared","White","50","50","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Unknown","860","800","27080","24880"
"New entrant CS","2022","East of England","Unknown","White","130","130","30160","26350"
"New entrant CS","2022","London","Declared disabled","Asian","110","110","32670","31060"
"New entrant CS","2022","London","Declared disabled","Black","180","170","32790","31060"
"New entrant CS","2022","London","Declared disabled","Mixed","90","90","33150","31060"
"New entrant CS","2022","London","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Declared disabled","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","London","Declared disabled","White","550","530","36140","32560"
"New entrant CS","2022","London","Declared non-disabled","Asian","1280","1250","34500","31060"
"New entrant CS","2022","London","Declared non-disabled","Black","990","960","32630","31060"
"New entrant CS","2022","London","Declared non-disabled","Mixed","370","360","34410","31060"
"New entrant CS","2022","London","Declared non-disabled","Other ethnicity","140","130","33640","31060"
"New entrant CS","2022","London","Declared non-disabled","Undeclared","90","90","34610","31060"
"New entrant CS","2022","London","Declared non-disabled","Unknown","60","60","40210","34090"
"New entrant CS","2022","London","Declared non-disabled","White","3810","3730","38800","33570"
"New entrant CS","2022","London","Undeclared","Asian","70","70","33880","31060"
"New entrant CS","2022","London","Undeclared","Black","50","50","32360","31060"
"New entrant CS","2022","London","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","Undeclared","90","80","39280","33700"
"New entrant CS","2022","London","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Undeclared","White","190","180","36410","34020"
"New entrant CS","2022","London","Unknown","Asian","230","220","35960","32260"
"New entrant CS","2022","London","Unknown","Black","120","120","35230","31060"
"New entrant CS","2022","London","Unknown","Mixed","80","80","36690","33570"
"New entrant CS","2022","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","London","Unknown","Unknown","4420","4180","35620","30750"
"New entrant CS","2022","London","Unknown","White","680","650","39050","34060"
"New entrant CS","2022","North East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared disabled","White","280","270","26300","23170"
"New entrant CS","2022","North East (England)","Declared non-disabled","Asian","110","110","27000","21970"
"New entrant CS","2022","North East (England)","Declared non-disabled","Black","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared non-disabled","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Declared non-disabled","Unknown","90","90","22510","21300"
"New entrant CS","2022","North East (England)","Declared non-disabled","White","2190","2140","26430","23170"
"New entrant CS","2022","North East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Undeclared","White","110","100","26070","24800"
"New entrant CS","2022","North East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Unknown","1060","1020","25960","23140"
"New entrant CS","2022","North East (England)","Unknown","White","200","200","29230","25000"
