"Status","Year","Region_ITL1","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","London","HM Treasury","Female","140","130","33920","28500"
"New entrant CS","2022","London","HM Treasury","Male","140","130","37220","29250"
"New entrant CS","2022","London","Home Office","Female","450","440","33480","28650"
"New entrant CS","2022","London","Home Office","Male","420","410","36290","32390"
"New entrant CS","2022","London","Ministry of Defence","Female","140","140","34260","30200"
"New entrant CS","2022","London","Ministry of Defence","Male","170","170","36800","34000"
"New entrant CS","2022","London","Ministry of Justice","Female","1750","1690","32040","29020"
"New entrant CS","2022","London","Ministry of Justice","Male","990","970","33480","30520"
"New entrant CS","2022","London","National Crime Agency","Female","80","80","41820","37560"
"New entrant CS","2022","London","National Crime Agency","Male","80","80","40540","37560"
"New entrant CS","2022","London","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Female","40","30","[c]","[c]"
"New entrant CS","2022","London","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Female","120","120","37730","32320"
"New entrant CS","2022","London","Office of Gas and Electricity Markets","Male","130","130","40640","32320"
"New entrant CS","2022","London","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","The National Archives","Female","60","50","31740","28040"
"New entrant CS","2022","London","The National Archives","Male","40","40","[c]","[c]"
"New entrant CS","2022","London","UK Export Finance","Female","70","60","41450","34180"
"New entrant CS","2022","London","UK Export Finance","Male","50","50","45240","44080"
"New entrant CS","2022","London","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Cabinet Office","Female","60","50","24490","21050"
"New entrant CS","2022","North East (England)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Education","Female","90","90","32050","29360"
"New entrant CS","2022","North East (England)","Department for Education","Male","50","50","35770","36500"
"New entrant CS","2022","North East (England)","Department for Environment, Food and Rural Affairs","Female","120","110","26970","22430"
"New entrant CS","2022","North East (England)","Department for Environment, Food and Rural Affairs","Male","130","120","27190","21300"
"New entrant CS","2022","North East (England)","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Transport","Female","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Transport","Male","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Department for Work and Pensions","Female","690","670","24680","21260"
"New entrant CS","2022","North East (England)","Department for Work and Pensions","Male","510","500","25940","21260"
"New entrant CS","2022","North East (England)","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","HM Land Registry","Female","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","HM Revenue and Customs","Female","690","660","24260","21750"
"New entrant CS","2022","North East (England)","HM Revenue and Customs","Male","500","500","26570","26590"
"New entrant CS","2022","North East (England)","HM Treasury","Female","40","30","[c]","[c]"
"New entrant CS","2022","North East (England)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Home Office","Female","50","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Home Office","Male","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Ministry of Justice","Female","620","600","26050","23170"
"New entrant CS","2022","North East (England)","Ministry of Justice","Male","290","290","26760","23170"
"New entrant CS","2022","North East (England)","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Attorney General's Departments","Female","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cabinet Office","Female","100","100","37980","32000"
"New entrant CS","2022","North West (England)","Cabinet Office","Male","70","70","40790","32000"
"New entrant CS","2022","North West (England)","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Charity Commission","Female","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Charity Commission","Male","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Business, Energy and Industrial Strategy","Female","70","70","32690","30360"
"New entrant CS","2022","North West (England)","Department for Business, Energy and Industrial Strategy","Male","60","60","35760","36740"
"New entrant CS","2022","North West (England)","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Education","Female","130","130","33260","29360"
"New entrant CS","2022","North West (England)","Department for Education","Male","80","80","34920","29360"
"New entrant CS","2022","North West (England)","Department for Environment, Food and Rural Affairs","Female","230","210","26730","21300"
"New entrant CS","2022","North West (England)","Department for Environment, Food and Rural Affairs","Male","140","140","28490","21300"
"New entrant CS","2022","North West (England)","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Transport","Male","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Department for Work and Pensions","Female","1160","1130","25360","26370"
"New entrant CS","2022","North West (England)","Department for Work and Pensions","Male","1020","1010","26920","26370"
"New entrant CS","2022","North West (England)","Department of Health and Social Care","Female","90","80","35610","32310"
"New entrant CS","2022","North West (England)","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","HM Land Registry","Female","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","HM Revenue and Customs","Female","1130","1080","24980","21250"
"New entrant CS","2022","North West (England)","HM Revenue and Customs","Male","980","960","26600","26590"
"New entrant CS","2022","North West (England)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Home Office","Female","230","220","26570","24880"
"New entrant CS","2022","North West (England)","Home Office","Male","230","230","29860","24880"
"New entrant CS","2022","North West (England)","Ministry of Defence","Female","80","80","24720","21170"
"New entrant CS","2022","North West (England)","Ministry of Defence","Male","90","90","29840","26350"
"New entrant CS","2022","North West (England)","Ministry of Justice","Female","1610","1530","25900","23170"
"New entrant CS","2022","North West (England)","Ministry of Justice","Male","780","740","26340","23170"
"New entrant CS","2022","North West (England)","National Crime Agency","Female","50","50","[c]","[c]"
"New entrant CS","2022","North West (England)","National Crime Agency","Male","60","50","36330","34140"
"New entrant CS","2022","North West (England)","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","HM Revenue and Customs","Female","220","220","26560","26590"
"New entrant CS","2022","Northern Ireland","HM Revenue and Customs","Male","220","220","26950","26590"
"New entrant CS","2022","Northern Ireland","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Cabinet Office","Female","70","70","38070","32000"
"New entrant CS","2022","Scotland","Cabinet Office","Male","70","70","38860","32000"
"New entrant CS","2022","Scotland","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Transport","Male","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Department for Work and Pensions","Female","610","590","24510","21260"
"New entrant CS","2022","Scotland","Department for Work and Pensions","Male","420","420","25690","21260"
"New entrant CS","2022","Scotland","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","HM Revenue and Customs","Female","480","460","24780","21250"
"New entrant CS","2022","Scotland","HM Revenue and Customs","Male","440","430","26140","21250"
"New entrant CS","2022","Scotland","Home Office","Female","80","70","24930","24880"
"New entrant CS","2022","Scotland","Home Office","Male","100","80","27510","24880"
"New entrant CS","2022","Scotland","Ministry of Defence","Female","100","100","29450","25000"
"New entrant CS","2022","Scotland","Ministry of Defence","Male","230","220","28660","24180"
"New entrant CS","2022","Scotland","Ministry of Justice","Female","50","50","25890","20970"
"New entrant CS","2022","Scotland","Ministry of Justice","Male","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Office of Gas and Electricity Markets","Female","100","100","31380","26000"
"New entrant CS","2022","Scotland","Office of Gas and Electricity Markets","Male","100","100","30160","24500"
"New entrant CS","2022","Scotland","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Scottish Government","Female","2710","2620","29590","27230"
"New entrant CS","2022","Scotland","Scottish Government","Male","1800","1770","29950","27230"
"New entrant CS","2022","Scotland","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Attorney General's Departments","Female","60","50","30390","26970"
"New entrant CS","2022","South East (England)","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Environment, Food and Rural Affairs","Female","150","150","31580","27960"
"New entrant CS","2022","South East (England)","Department for Environment, Food and Rural Affairs","Male","100","100","33730","29180"
"New entrant CS","2022","South East (England)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Department for Transport","Female","100","90","29150","26130"
"New entrant CS","2022","South East (England)","Department for Transport","Male","140","140","32180","26840"
"New entrant CS","2022","South East (England)","Department for Work and Pensions","Female","380","360","25710","27570"
"New entrant CS","2022","South East (England)","Department for Work and Pensions","Male","240","230","26100","27570"
"New entrant CS","2022","South East (England)","Department of Health and Social Care","Female","80","60","38570","32630"
"New entrant CS","2022","South East (England)","Department of Health and Social Care","Male","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","HM Revenue and Customs","Female","60","60","28330","26590"
"New entrant CS","2022","South East (England)","HM Revenue and Customs","Male","60","60","28960","26590"
"New entrant CS","2022","South East (England)","Home Office","Female","110","100","25120","24880"
"New entrant CS","2022","South East (England)","Home Office","Male","200","180","26700","24880"
"New entrant CS","2022","South East (England)","Ministry of Defence","Female","400","380","28690","26350"
"New entrant CS","2022","South East (England)","Ministry of Defence","Male","520","510","31600","26350"
"New entrant CS","2022","South East (England)","Ministry of Justice","Female","1470","1400","26960","25480"
"New entrant CS","2022","South East (England)","Ministry of Justice","Male","870","840","27700","28140"
"New entrant CS","2022","South East (England)","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","UK Statistics Authority","Female","230","180","24280","19860"
"New entrant CS","2022","South East (England)","UK Statistics Authority","Male","170","140","26670","23630"
"New entrant CS","2022","South East (England)","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Female","100","90","31160","24370"
"New entrant CS","2022","South West (England)","Department for Business, Energy and Industrial Strategy","Male","120","120","28260","24400"
"New entrant CS","2022","South West (England)","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Education","Female","60","60","36260","36500"
"New entrant CS","2022","South West (England)","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Environment, Food and Rural Affairs","Female","250","240","33110","29920"
"New entrant CS","2022","South West (England)","Department for Environment, Food and Rural Affairs","Male","190","180","34230","29860"
"New entrant CS","2022","South West (England)","Department for Levelling Up, Housing and Communities","Female","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Levelling Up, Housing and Communities","Male","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Transport","Female","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Department for Transport","Male","60","50","27420","26580"
"New entrant CS","2022","South West (England)","Department for Work and Pensions","Female","240","230","23350","21260"
"New entrant CS","2022","South West (England)","Department for Work and Pensions","Male","170","170","23650","21260"
"New entrant CS","2022","South West (England)","Department of Health and Social Care","Female","190","180","30090","24980"
"New entrant CS","2022","South West (England)","Department of Health and Social Care","Male","90","90","32930","28590"
"New entrant CS","2022","South West (England)","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","HM Land Registry","Female","70","70","25780","22600"
"New entrant CS","2022","South West (England)","HM Land Registry","Male","60","60","27620","27130"
"New entrant CS","2022","South West (England)","HM Revenue and Customs","Female","110","110","28290","26590"
"New entrant CS","2022","South West (England)","HM Revenue and Customs","Male","100","100","28070","26590"
"New entrant CS","2022","South West (England)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Ministry of Defence","Female","820","780","28880","26350"
"New entrant CS","2022","South West (England)","Ministry of Defence","Male","1310","1300","31880","28050"
"New entrant CS","2022","South West (England)","Ministry of Justice","Female","900","830","25250","23170"
"New entrant CS","2022","South West (England)","Ministry of Justice","Male","510","490","26170","24090"
"New entrant CS","2022","South West (England)","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Female","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office","Female","80","80","34040","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Male","100","100","38800","28000"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Female","50","50","31220","29290"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Male","40","40","[c]","[c]"
