"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Tees Valley and Durham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","White","Declared non-disabled","130","130","30620","27570"
"Leaver Dept.","2022","Tees Valley and Durham","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","380","200","36730","32000"
"Leaver Dept.","2022","Unknown","White","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Declared non-disabled","240","230","38460","33250"
"Leaver Dept.","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Unknown","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","White","Declared disabled","60","50","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","White","Declared non-disabled","370","360","28830","27570"
"Leaver Dept.","2022","West Central Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Asian","Declared non-disabled","240","220","28080","25080"
"Leaver Dept.","2022","West Midlands","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Black","Declared non-disabled","70","60","28240","27280"
"Leaver Dept.","2022","West Midlands","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Unknown","Unknown","130","120","27290","24880"
"Leaver Dept.","2022","West Midlands","White","Declared disabled","60","60","33570","27570"
"Leaver Dept.","2022","West Midlands","White","Declared non-disabled","320","300","37210","30580"
"Leaver Dept.","2022","West Midlands","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","White","Unknown","60","50","41470","38150"
"Leaver Dept.","2022","West Wales and The Valleys","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","White","Declared non-disabled","100","100","32270","27570"
"Leaver Dept.","2022","West Wales and The Valleys","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Asian","Declared non-disabled","100","100","30540","27570"
"Leaver Dept.","2022","West Yorkshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Unknown","Unknown","360","110","32450","27570"
"Leaver Dept.","2022","West Yorkshire","White","Declared disabled","60","50","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","White","Declared non-disabled","360","330","37320","31990"
"Leaver Dept.","2022","West Yorkshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","White","Unknown","100","60","42810","39450"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Asian","Declared non-disabled","80","80","28190","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Black","Declared non-disabled","60","50","27630","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Mixed","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","180","170","25200","24620"
"New entrant CS","2021","Bedfordshire and Hertfordshire","White","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","White","Declared non-disabled","310","300","27250","27700"
"New entrant CS","2021","Bedfordshire and Hertfordshire","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","White","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Declared non-disabled","100","90","29040","29290"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","300","290","28320","26750"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Declared disabled","60","60","25480","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Declared non-disabled","570","550","28640","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Unknown","50","50","31570","26970"
"New entrant CS","2021","Cheshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Unknown","Unknown","110","110","26800","22850"
"New entrant CS","2021","Cheshire","White","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2021","Cheshire","White","Declared non-disabled","280","270","26310","27570"
"New entrant CS","2021","Cheshire","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","White","Unknown","160","160","31180","30640"
"New entrant CS","2021","Cornwall and Isles of Scilly","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","White","Declared non-disabled","110","110","25590","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","White","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","White","Declared non-disabled","70","70","28080","23540"
"New entrant CS","2021","Cumbria","White","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Asian","Declared non-disabled","60","50","28900","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Black","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","370","350","26040","25560"
"New entrant CS","2021","Derbyshire and Nottinghamshire","White","Declared disabled","80","80","26430","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","White","Declared non-disabled","560","550","27210","26370"
"New entrant CS","2021","Derbyshire and Nottinghamshire","White","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","White","Unknown","90","80","30510","24240"
"New entrant CS","2021","Devon","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Black","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
