"Status","Year","Responsibility_level","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","EO","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Glasgow City","60","50","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Leeds","50","40","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Manchester","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Tyneside","80","70","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Westminster","210","160","28400","27760"
"Leaver Dept.","2021","EO","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Westminster","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Communications","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Economics","Westminster","30","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","Westminster","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Finance","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Westminster","40","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inspector of Education and Training","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Internal Audit","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","International Trade","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","International Trade","Westminster","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Legal","Westminster","60","50","58640","57690"
"Leaver Dept.","2021","G6/G7","Legal","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Medicine","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
