"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","South West Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Southampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Staffordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Stoke-on-Trent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Suffolk CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Suffolk CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Sunderland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Swansea","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Swansea","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","16-19","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Torbay","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Torbay","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tower Hamlets","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tyneside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wakefield","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Warrington","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Warwickshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Warwickshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Lothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Sussex (South West)","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Westminster","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Westminster","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wirral","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Worcestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Worcestershire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","York","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","York","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Aberdeen City and Aberdeenshire","Declared non-disabled","50","50","27890","27230"
"New entrant CS","2022","20-29","Aberdeen City and Aberdeenshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Angus and Dundee City","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Angus and Dundee City","Declared non-disabled","100","100","23630","21260"
"New entrant CS","2022","20-29","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Angus and Dundee City","Unknown","60","60","24480","21260"
"New entrant CS","2022","20-29","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Armagh City, Banbridge and Craigavon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Armagh City, Banbridge and Craigavon","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barking & Dagenham and Havering","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnet","Declared non-disabled","140","120","27380","26880"
"New entrant CS","2022","20-29","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","Declared non-disabled","70","70","23310","23140"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","Unknown","60","60","23600","23140"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","280","280","25930","25000"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","190","190","25140","22480"
"New entrant CS","2022","20-29","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Declared non-disabled","110","110","26830","26590"
"New entrant CS","2022","20-29","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Unknown","100","100","24390","21250"
"New entrant CS","2022","20-29","Berkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Declared non-disabled","70","70","25520","24270"
"New entrant CS","2022","20-29","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Unknown","70","70","26910","25540"
"New entrant CS","2022","20-29","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Unknown","80","80","27960","29020"
"New entrant CS","2022","20-29","Birmingham","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Declared non-disabled","580","570","25640","24800"
"New entrant CS","2022","20-29","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Unknown","400","390","24240","21250"
"New entrant CS","2022","20-29","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","Declared non-disabled","180","180","24170","21260"
"New entrant CS","2022","20-29","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","Declared non-disabled","150","140","22570","21250"
"New entrant CS","2022","20-29","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","Unknown","110","110","21980","21250"
"New entrant CS","2022","20-29","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Declared non-disabled","250","240","27030","25660"
"New entrant CS","2022","20-29","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Unknown","170","170","26290","24090"
"New entrant CS","2022","20-29","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Declared non-disabled","60","60","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Declared non-disabled","100","100","26300","26140"
"New entrant CS","2022","20-29","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Declared non-disabled","280","270","24900","23140"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Unknown","190","190","23690","21680"
"New entrant CS","2022","20-29","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Declared non-disabled","180","180","26470","26030"
"New entrant CS","2022","20-29","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Declared non-disabled","80","80","25330","27570"
"New entrant CS","2022","20-29","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Declared non-disabled","50","50","23120","21300"
"New entrant CS","2022","20-29","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Declared non-disabled","60","60","23520","23140"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Declared non-disabled","440","440","26970","24600"
"New entrant CS","2022","20-29","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Unknown","320","310","27210","27150"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Unknown","70","70","27180","25000"
"New entrant CS","2022","20-29","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Declared non-disabled","120","120","30980","30750"
"New entrant CS","2022","20-29","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Unknown","280","270","30130","28650"
"New entrant CS","2022","20-29","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Declared non-disabled","180","170","22420","21260"
"New entrant CS","2022","20-29","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Declared non-disabled","120","120","23000","23140"
"New entrant CS","2022","20-29","Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Unknown","110","100","23180","22310"
"New entrant CS","2022","20-29","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","60","60","22690","22630"
"New entrant CS","2022","20-29","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","Unknown","100","100","23570","21680"
"New entrant CS","2022","20-29","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Riding of Yorkshire","Declared non-disabled","70","70","22960","23140"
"New entrant CS","2022","20-29","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Riding of Yorkshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
