"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","London","70","70","34190","33650"
"New entrant CS","2022","20-29","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Wales","70","60","31130","30710"
"New entrant CS","2022","20-29","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","London","130","130","29660","28310"
"New entrant CS","2022","20-29","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Wales","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","East Midlands (England)","90","90","27530","26590"
"New entrant CS","2022","20-29","Tax","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","London","100","100","33990","30750"
"New entrant CS","2022","20-29","Tax","North East (England)","110","100","25460","26590"
"New entrant CS","2022","20-29","Tax","North West (England)","270","260","25690","26590"
"New entrant CS","2022","20-29","Tax","Northern Ireland","110","110","25570","26590"
"New entrant CS","2022","20-29","Tax","Scotland","140","140","26130","26590"
"New entrant CS","2022","20-29","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Wales","60","60","26370","23920"
"New entrant CS","2022","20-29","Tax","West Midlands (England)","100","100","28230","26590"
"New entrant CS","2022","20-29","Tax","Yorkshire and The Humber","140","130","26010","26590"
"New entrant CS","2022","20-29","Unknown","East Midlands (England)","70","70","24760","23850"
"New entrant CS","2022","20-29","Unknown","East of England","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","900","890","30840","28000"
"New entrant CS","2022","20-29","Unknown","North East (England)","160","160","24220","21260"
"New entrant CS","2022","20-29","Unknown","North West (England)","260","260","26150","26590"
"New entrant CS","2022","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Scotland","1190","1170","27410","27230"
"New entrant CS","2022","20-29","Unknown","South East (England)","60","50","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","140","140","29480","28000"
"New entrant CS","2022","20-29","Unknown","Wales","80","80","25360","26220"
"New entrant CS","2022","20-29","Unknown","West Midlands (England)","140","140","26400","26590"
"New entrant CS","2022","20-29","Unknown","Yorkshire and The Humber","220","210","25600","23850"
"New entrant CS","2022","20-29","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","40","30","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Yorkshire and The Humber","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","80","70","41530","38970"
"New entrant CS","2022","30-39","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","210","200","46550","43330"
"New entrant CS","2022","30-39","Digital, Data and Technology","North East (England)","70","70","38270","37040"
"New entrant CS","2022","30-39","Digital, Data and Technology","North West (England)","140","140","39020","36050"
"New entrant CS","2022","30-39","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","South West (England)","100","100","33990","33000"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Wales","80","80","35420","31740"
"New entrant CS","2022","30-39","Digital, Data and Technology","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Yorkshire and The Humber","80","80","41640","39190"
"New entrant CS","2022","30-39","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","90","70","43010","41950"
"New entrant CS","2022","30-39","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Geography","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","80","80","39450","34260"
"New entrant CS","2022","30-39","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","North West (England)","50","50","32240","29270"
"New entrant CS","2022","30-39","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","London","30","30","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","170","160","48260","50500"
"New entrant CS","2022","30-39","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","East Midlands (England)","540","510","24880","23390"
"New entrant CS","2022","30-39","Operational Delivery","East of England","530","500","26000","24880"
"New entrant CS","2022","30-39","Operational Delivery","London","1100","1060","33410","31060"
"New entrant CS","2022","30-39","Operational Delivery","North East (England)","620","590","23970","22010"
"New entrant CS","2022","30-39","Operational Delivery","North West (England)","1420","1370","24740","23170"
"New entrant CS","2022","30-39","Operational Delivery","Northern Ireland","60","60","25620","21250"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Scotland","610","610","24370","21680"
"New entrant CS","2022","30-39","Operational Delivery","South East (England)","790","750","27020","26140"
"New entrant CS","2022","30-39","Operational Delivery","South West (England)","530","500","25850","23170"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","60","60","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Wales","660","640","24520","22600"
"New entrant CS","2022","30-39","Operational Delivery","West Midlands (England)","810","770","25270","24090"
"New entrant CS","2022","30-39","Operational Delivery","Yorkshire and The Humber","800","760","27060","24800"
"New entrant CS","2022","30-39","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","30-39","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","London","110","110","38350","33450"
"New entrant CS","2022","30-39","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Scotland","70","70","29300","25460"
"New entrant CS","2022","30-39","Other","South East (England)","60","50","26510","21170"
"New entrant CS","2022","30-39","Other","South West (England)","110","100","30090","28250"
"New entrant CS","2022","30-39","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Wales","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","London","480","470","43420","40050"
"New entrant CS","2022","30-39","Policy","North East (England)","50","50","36100","35590"
"New entrant CS","2022","30-39","Policy","North West (England)","90","90","34930","31920"
"New entrant CS","2022","30-39","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","South West (England)","80","80","38040","35900"
"New entrant CS","2022","30-39","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","West Midlands (England)","80","70","35030","32870"
"New entrant CS","2022","30-39","Policy","Yorkshire and The Humber","80","80","36290","36420"
"New entrant CS","2022","30-39","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","90","90","44390","43430"
"New entrant CS","2022","30-39","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","South West (England)","100","100","35070","33080"
"New entrant CS","2022","30-39","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","East of England","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","London","60","50","38070","40060"
"New entrant CS","2022","30-39","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","South West (England)","130","130","37060","36330"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
