"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Greater Manchester","No function","Unknown","690","660","25680","23170"
"New entrant CS","2022","Greater Manchester","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Property","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Heterosexual / straight","80","70","33480","27570"
"New entrant CS","2022","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Unknown","250","240","32330","27570"
"New entrant CS","2022","Hampshire and Isle of Wight","Analysis","Heterosexual / straight","90","90","31220","30710"
"New entrant CS","2022","Hampshire and Isle of Wight","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Analysis","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Counter Fraud","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Digital, Data & Technology","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","No function","Heterosexual / straight","610","540","27060","24430"
"New entrant CS","2022","Hampshire and Isle of Wight","No function","LGBO","60","50","25410","24620"
"New entrant CS","2022","Hampshire and Isle of Wight","No function","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","No function","Unknown","310","280","26610","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Project Delivery","Heterosexual / straight","70","70","34190","33000"
"New entrant CS","2022","Hampshire and Isle of Wight","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Project Delivery","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Security","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","100","90","32600","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","90","90","28270","24880"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Grants Management","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","No function","Heterosexual / straight","310","290","27750","26490"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","No function","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","No function","Unknown","130","120","26070","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","No function","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Analysis","Heterosexual / straight","100","90","37360","34260"
"New entrant CS","2022","Inner London - East","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Counter Fraud","Heterosexual / straight","70","70","32020","30750"
"New entrant CS","2022","Inner London - East","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Counter Fraud","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Digital, Data & Technology","Heterosexual / straight","150","150","46720","43050"
"New entrant CS","2022","Inner London - East","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Digital, Data & Technology","Unknown","60","60","44530","37930"
"New entrant CS","2022","Inner London - East","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Human Resources","Heterosexual / straight","60","60","39020","32640"
"New entrant CS","2022","Inner London - East","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Legal","Heterosexual / straight","60","60","50070","51810"
"New entrant CS","2022","Inner London - East","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","No function","Heterosexual / straight","1240","1200","36020","31060"
"New entrant CS","2022","Inner London - East","No function","LGBO","130","120","36280","31360"
"New entrant CS","2022","Inner London - East","No function","Undeclared","150","140","38840","32330"
"New entrant CS","2022","Inner London - East","No function","Unknown","400","380","33140","30750"
"New entrant CS","2022","Inner London - East","Project Delivery","Heterosexual / straight","50","50","41600","36430"
"New entrant CS","2022","Inner London - East","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Analysis","Heterosexual / straight","260","250","38130","33660"
"New entrant CS","2022","Inner London - West","Analysis","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Analysis","Undeclared","60","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Analysis","Unknown","90","80","38700","32430"
"New entrant CS","2022","Inner London - West","Commercial","Heterosexual / straight","100","100","38210","34710"
"New entrant CS","2022","Inner London - West","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Commercial","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Commercial","Unknown","90","90","64810","68000"
"New entrant CS","2022","Inner London - West","Communications","Heterosexual / straight","180","170","38360","34710"
"New entrant CS","2022","Inner London - West","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Communications","Undeclared","80","50","33100","27270"
"New entrant CS","2022","Inner London - West","Communications","Unknown","100","100","37390","35270"
"New entrant CS","2022","Inner London - West","Counter Fraud","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Digital, Data & Technology","Heterosexual / straight","220","210","42770","40600"
"New entrant CS","2022","Inner London - West","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Digital, Data & Technology","Undeclared","60","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Digital, Data & Technology","Unknown","90","90","43510","41000"
"New entrant CS","2022","Inner London - West","Finance","Heterosexual / straight","130","120","40080","36650"
"New entrant CS","2022","Inner London - West","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Finance","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Finance","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Human Resources","Heterosexual / straight","160","150","33510","30370"
"New entrant CS","2022","Inner London - West","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Human Resources","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Human Resources","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Legal","Heterosexual / straight","400","390","39610","40000"
"New entrant CS","2022","Inner London - West","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Legal","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Legal","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","No function","Heterosexual / straight","2090","2060","36890","33210"
"New entrant CS","2022","Inner London - West","No function","LGBO","340","340","35590","33210"
"New entrant CS","2022","Inner London - West","No function","Undeclared","320","270","37040","32870"
"New entrant CS","2022","Inner London - West","No function","Unknown","1590","1570","35550","30520"
"New entrant CS","2022","Inner London - West","Project Delivery","Heterosexual / straight","110","110","48710","44500"
"New entrant CS","2022","Inner London - West","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Project Delivery","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","Heterosexual / straight","60","50","35460","34250"
"New entrant CS","2022","Inner London - West","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Heterosexual / straight","180","170","37000","36650"
"New entrant CS","2022","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Unknown","310","310","35400","33650"
"New entrant CS","2022","Kent","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Counter Fraud","Heterosexual / straight","70","70","25520","24250"
"New entrant CS","2022","Kent","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","No function","Heterosexual / straight","430","410","27220","26130"
"New entrant CS","2022","Kent","No function","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Kent","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","No function","Unknown","280","270","26240","26640"
"New entrant CS","2022","Kent","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Unknown","160","140","25180","24880"
"New entrant CS","2022","Lancashire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
