"Status","Year","Profession_of_post","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Operational Delivery","Declared non-disabled","Unknown","90","80","27010","26470"
"Leaver Dept.","2022","Operational Delivery","Declared non-disabled","West Central Scotland","230","220","26160","27570"
"Leaver Dept.","2022","Operational Delivery","Declared non-disabled","West Midlands","440","420","29460","27570"
"Leaver Dept.","2022","Operational Delivery","Declared non-disabled","West Wales and The Valleys","70","70","28630","27570"
"Leaver Dept.","2022","Operational Delivery","Declared non-disabled","West Yorkshire","290","280","31270","27570"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","East Wales","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","40580","37460"
"Leaver Dept.","2022","Operational Delivery","Unknown","Greater Manchester","70","70","27220","24830"
"Leaver Dept.","2022","Operational Delivery","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Inner London - East","260","240","47150","41970"
"Leaver Dept.","2022","Operational Delivery","Unknown","Inner London - West","180","140","39080","34260"
"Leaver Dept.","2022","Operational Delivery","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Merseyside","60","50","29160","26000"
"Leaver Dept.","2022","Operational Delivery","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Northumberland, and Tyne and Wear","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Outer London - West and North West","160","150","37300","29460"
"Leaver Dept.","2022","Operational Delivery","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","West Midlands","120","110","30720","24880"
"Leaver Dept.","2022","Operational Delivery","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","West Yorkshire","60","60","29510","27570"
"Leaver Dept.","2022","Operational Research","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","31090","27570"
"Leaver Dept.","2022","Other","Declared non-disabled","Greater Manchester","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Inner London - West","100","100","37930","31060"
"Leaver Dept.","2022","Other","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","West Central Scotland","50","50","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Inner London - West","50","50","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Inner London - West","140","120","46090","40200"
"Leaver Dept.","2022","Policy","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
