"Status","Year","Sexual_orientation","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","Wales","150","140","33410","29540"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","210","200","35420","27570"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","200","190","36940","29370"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","East Midlands (England)","160","160","25960","27570"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","East of England","200","200","26410","27570"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","London","660","640","33170","31060"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","North East (England)","190","190","24700","21010"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","North West (England)","340","330","25710","24830"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","Scotland","210","200","26140","26160"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","South East (England)","300","290","27290","27570"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","South West (England)","260","250","27530","27570"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","Wales","120","120","26350","23050"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","West Midlands (England)","200","200","27120","27570"
"New entrant CS","2021","Heterosexual / straight","Declared disabled","Yorkshire and The Humber","260","250","27440","27570"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","East Midlands (England)","1220","1190","26200","25560"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","East of England","1670","1620","27200","27570"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","London","6510","6370","34920","31060"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","North East (England)","1540","1510","24460","21010"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","North West (England)","2690","2640","26440","23560"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","Northern Ireland","100","100","24530","20140"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","Scotland","1790","1760","27130","25560"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","South East (England)","2850","2770","27890","27570"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","South West (England)","2650","2540","28880","27570"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","Unknown","240","240","29990","27570"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","Wales","1250","1210","25780","22850"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","West Midlands (England)","1650","1590","27120","25880"
"New entrant CS","2021","Heterosexual / straight","Declared non-disabled","Yorkshire and The Humber","1920","1870","27470","27570"
"New entrant CS","2021","Heterosexual / straight","Undeclared","East Midlands (England)","50","50","27320","27570"
"New entrant CS","2021","Heterosexual / straight","Undeclared","East of England","60","60","28270","27710"
"New entrant CS","2021","Heterosexual / straight","Undeclared","London","300","290","35480","31060"
"New entrant CS","2021","Heterosexual / straight","Undeclared","North East (England)","60","50","24920","21010"
"New entrant CS","2021","Heterosexual / straight","Undeclared","North West (England)","90","90","24900","22090"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","South East (England)","120","120","28290","27570"
"New entrant CS","2021","Heterosexual / straight","Undeclared","South West (England)","90","80","29940","27570"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Undeclared","West Midlands (England)","70","60","27940","27570"
"New entrant CS","2021","Heterosexual / straight","Undeclared","Yorkshire and The Humber","90","90","27040","27570"
"New entrant CS","2021","Heterosexual / straight","Unknown","East Midlands (England)","140","140","30370","24250"
"New entrant CS","2021","Heterosexual / straight","Unknown","East of England","160","160","30400","26970"
"New entrant CS","2021","Heterosexual / straight","Unknown","London","1120","1100","37890","32940"
"New entrant CS","2021","Heterosexual / straight","Unknown","North East (England)","140","130","29020","25000"
"New entrant CS","2021","Heterosexual / straight","Unknown","North West (England)","480","480","31890","28840"
"New entrant CS","2021","Heterosexual / straight","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Scotland","140","130","30370","26830"
"New entrant CS","2021","Heterosexual / straight","Unknown","South East (England)","390","380","30860","27760"
"New entrant CS","2021","Heterosexual / straight","Unknown","South West (England)","320","310","30600","27130"
"New entrant CS","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heterosexual / straight","Unknown","Wales","230","230","29190","24560"
"New entrant CS","2021","Heterosexual / straight","Unknown","West Midlands (England)","270","270","32990","29360"
"New entrant CS","2021","Heterosexual / straight","Unknown","Yorkshire and The Humber","280","280","31380","28970"
"New entrant CS","2021","LGBO","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","East of England","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","London","170","170","33410","31060"
"New entrant CS","2021","LGBO","Declared disabled","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","North West (England)","70","70","24720","22920"
"New entrant CS","2021","LGBO","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","Scotland","60","60","26550","26160"
"New entrant CS","2021","LGBO","Declared disabled","South East (England)","70","70","26930","27570"
"New entrant CS","2021","LGBO","Declared disabled","South West (England)","60","60","24830","26240"
"New entrant CS","2021","LGBO","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","Wales","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","LGBO","Declared disabled","Yorkshire and The Humber","60","60","25830","27570"
"New entrant CS","2021","LGBO","Declared non-disabled","East Midlands (England)","80","80","26760","27570"
"New entrant CS","2021","LGBO","Declared non-disabled","East of England","110","110","26140","27570"
"New entrant CS","2021","LGBO","Declared non-disabled","London","620","600","34650","31060"
"New entrant CS","2021","LGBO","Declared non-disabled","North East (England)","120","120","24180","21010"
"New entrant CS","2021","LGBO","Declared non-disabled","North West (England)","260","260","25270","25560"
"New entrant CS","2021","LGBO","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared non-disabled","Scotland","180","180","26210","24900"
"New entrant CS","2021","LGBO","Declared non-disabled","South East (England)","260","250","26790","27570"
"New entrant CS","2021","LGBO","Declared non-disabled","South West (England)","200","190","27020","27500"
"New entrant CS","2021","LGBO","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Declared non-disabled","Wales","130","130","25260","22850"
"New entrant CS","2021","LGBO","Declared non-disabled","West Midlands (England)","130","120","25810","24120"
"New entrant CS","2021","LGBO","Declared non-disabled","Yorkshire and The Humber","180","180","25890","26370"
"New entrant CS","2021","LGBO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","London","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","London","110","110","36490","32790"
"New entrant CS","2021","LGBO","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","LGBO","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","London","90","90","31130","31060"
"New entrant CS","2021","Undeclared","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared non-disabled","East Midlands (England)","60","60","26480","27570"
"New entrant CS","2021","Undeclared","Declared non-disabled","East of England","50","50","28440","27570"
"New entrant CS","2021","Undeclared","Declared non-disabled","London","490","470","36060","32320"
"New entrant CS","2021","Undeclared","Declared non-disabled","North East (England)","70","70","25250","21010"
"New entrant CS","2021","Undeclared","Declared non-disabled","North West (England)","120","110","27720","24000"
"New entrant CS","2021","Undeclared","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared non-disabled","Scotland","120","120","28240","23450"
"New entrant CS","2021","Undeclared","Declared non-disabled","South East (England)","160","150","27760","27570"
"New entrant CS","2021","Undeclared","Declared non-disabled","South West (England)","150","140","29080","27570"
"New entrant CS","2021","Undeclared","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Declared non-disabled","Wales","60","50","27580","26850"
"New entrant CS","2021","Undeclared","Declared non-disabled","West Midlands (England)","70","60","26290","24590"
"New entrant CS","2021","Undeclared","Declared non-disabled","Yorkshire and The Humber","80","80","28820","27570"
"New entrant CS","2021","Undeclared","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","East of England","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","London","200","190","39630","32330"
"New entrant CS","2021","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","North West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","South West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","110","110","35600","32710"
"New entrant CS","2021","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scotland","80","70","24200","20850"
"New entrant CS","2021","Undeclared","Unknown","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","London","100","90","37970","33570"
"New entrant CS","2021","Unknown","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","North West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Scotland","130","130","27640","25140"
"New entrant CS","2021","Unknown","Declared non-disabled","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","South West (England)","170","170","33240","30930"
"New entrant CS","2021","Unknown","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","London","160","160","39380","34710"
"New entrant CS","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","East Midlands (England)","660","630","24950","22850"
"New entrant CS","2021","Unknown","Unknown","East of England","630","610","25840","24500"
"New entrant CS","2021","Unknown","Unknown","London","4410","4360","36360","31060"
"New entrant CS","2021","Unknown","Unknown","North East (England)","1020","1000","23840","21010"
"New entrant CS","2021","Unknown","Unknown","North West (England)","1770","1730","25860","22850"
"New entrant CS","2021","Unknown","Unknown","Northern Ireland","190","180","23010","20140"
"New entrant CS","2021","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Scotland","1660","1610","28110","22330"
"New entrant CS","2021","Unknown","Unknown","South East (England)","1280","1220","27060","24880"
"New entrant CS","2021","Unknown","Unknown","South West (England)","930","890","28140","25460"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36840","28000"
"New entrant CS","2021","Unknown","Unknown","Wales","980","940","24860","21590"
"New entrant CS","2021","Unknown","Unknown","West Midlands (England)","890","860","26570","22350"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","1490","1450","27530","23440"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","East Midlands (England)","280","270","26430","25480"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","East of England","210","200","27170","26130"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","London","680","660","34950","31060"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","North East (England)","230","230","26380","24000"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","North West (England)","510","490","27400","24900"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","Scotland","320","310","27480","27230"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","South East (England)","310","290","28380","26350"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","South West (England)","330","320","29760","26350"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","Wales","210","200","26780","23160"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","West Midlands (England)","330","310","27990","26590"
"New entrant CS","2022","Heterosexual / straight","Declared disabled","Yorkshire and The Humber","330","320","29520","26590"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","East Midlands (England)","1770","1710","26570","23390"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","East of England","1640","1580","27860","26130"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","London","5700","5570","36660","32330"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","North East (England)","2050","2000","26640","23170"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","North West (England)","3890","3790","27160","24800"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","Northern Ireland","220","210","29350","26590"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","Scotland","3310","3250","29050","27230"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","South East (England)","2460","2350","28730","26350"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","South West (England)","2660","2570","29840","26430"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","Unknown","220","210","32090","29290"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","Wales","2130","2070","27860","24090"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","West Midlands (England)","2480","2390","28280","26390"
"New entrant CS","2022","Heterosexual / straight","Declared non-disabled","Yorkshire and The Humber","2480","2400","28760","26590"
"New entrant CS","2022","Heterosexual / straight","Undeclared","East Midlands (England)","80","80","26080","24620"
"New entrant CS","2022","Heterosexual / straight","Undeclared","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","London","250","240","35110","32350"
"New entrant CS","2022","Heterosexual / straight","Undeclared","North East (England)","90","90","26110","23970"
"New entrant CS","2022","Heterosexual / straight","Undeclared","North West (England)","140","140","27780","25020"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Scotland","80","80","28260","27230"
"New entrant CS","2022","Heterosexual / straight","Undeclared","South East (England)","110","110","28170","26310"
"New entrant CS","2022","Heterosexual / straight","Undeclared","South West (England)","70","70","28160","26130"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Wales","80","80","27510","24530"
"New entrant CS","2022","Heterosexual / straight","Undeclared","West Midlands (England)","80","70","28320","27570"
"New entrant CS","2022","Heterosexual / straight","Undeclared","Yorkshire and The Humber","80","70","29350","27570"
"New entrant CS","2022","Heterosexual / straight","Unknown","East Midlands (England)","140","130","30560","27570"
"New entrant CS","2022","Heterosexual / straight","Unknown","East of England","130","120","29620","25520"
"New entrant CS","2022","Heterosexual / straight","Unknown","London","830","810","37600","32790"
"New entrant CS","2022","Heterosexual / straight","Unknown","North East (England)","160","160","29650","25000"
"New entrant CS","2022","Heterosexual / straight","Unknown","North West (England)","450","440","30910","28840"
"New entrant CS","2022","Heterosexual / straight","Unknown","Northern Ireland","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Scotland","340","330","31060","27230"
"New entrant CS","2022","Heterosexual / straight","Unknown","South East (England)","350","320","29360","25770"
"New entrant CS","2022","Heterosexual / straight","Unknown","South West (England)","320","300","33220","28840"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Wales","210","210","29960","25000"
"New entrant CS","2022","Heterosexual / straight","Unknown","West Midlands (England)","270","260","30820","28200"
"New entrant CS","2022","Heterosexual / straight","Unknown","Yorkshire and The Humber","370","350","30710","27570"
"New entrant CS","2022","LGBO","Declared disabled","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","LGBO","Declared disabled","East of England","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Declared disabled","London","190","180","33920","32560"
"New entrant CS","2022","LGBO","Declared disabled","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Declared disabled","North West (England)","120","110","26480","25000"
"New entrant CS","2022","LGBO","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Declared disabled","Scotland","120","120","26450","24400"
"New entrant CS","2022","LGBO","Declared disabled","South East (England)","70","70","27500","26140"
"New entrant CS","2022","LGBO","Declared disabled","South West (England)","70","70","26550","23740"
"New entrant CS","2022","LGBO","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Declared disabled","Wales","50","50","25780","23170"
"New entrant CS","2022","LGBO","Declared disabled","West Midlands (England)","60","60","26550","24830"
"New entrant CS","2022","LGBO","Declared disabled","Yorkshire and The Humber","60","60","28180","26730"
"New entrant CS","2022","LGBO","Declared non-disabled","East Midlands (England)","130","120","25010","23170"
"New entrant CS","2022","LGBO","Declared non-disabled","East of England","110","110","27160","24800"
"New entrant CS","2022","LGBO","Declared non-disabled","London","570","560","37220","33210"
"New entrant CS","2022","LGBO","Declared non-disabled","North East (England)","200","200","25130","21840"
"New entrant CS","2022","LGBO","Declared non-disabled","North West (England)","370","370","26680","23390"
"New entrant CS","2022","LGBO","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Declared non-disabled","Scotland","360","360","28080","27230"
"New entrant CS","2022","LGBO","Declared non-disabled","South East (England)","210","200","28430","26140"
"New entrant CS","2022","LGBO","Declared non-disabled","South West (England)","230","230","27760","24960"
"New entrant CS","2022","LGBO","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Declared non-disabled","Wales","200","190","26600","23140"
"New entrant CS","2022","LGBO","Declared non-disabled","West Midlands (England)","160","160","27130","24430"
"New entrant CS","2022","LGBO","Declared non-disabled","Yorkshire and The Humber","210","200","28740","26370"
"New entrant CS","2022","LGBO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","London","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","London","100","100","35700","32790"
"New entrant CS","2022","LGBO","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","North West (England)","50","50","27860","25000"
"New entrant CS","2022","LGBO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Scotland","50","50","30090","27230"
