"Status","Year","Parent_department","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","White","150","150","35360","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","White","70","70","44060","38000"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Unknown","140","140","30840","28510"
"New entrant CS","2021","Department for Education","20-29","White","160","160","30600","29360"
"New entrant CS","2021","Department for Education","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Unknown","90","80","39030","36500"
"New entrant CS","2021","Department for Education","30-39","White","100","100","38990","36500"
"New entrant CS","2021","Department for Education","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","White","70","70","41730","36500"
"New entrant CS","2021","Department for Education","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","White","40","30","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Unknown","180","180","28320","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","White","480","470","29120","29000"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Unknown","90","90","36020","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","White","250","240","33840","30770"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Unknown","60","60","39150","33120"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","White","140","130","38190","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","White","110","110","39010","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Unknown","60","60","32640","31800"
"New entrant CS","2021","Department for International Trade","20-29","White","110","110","31630","31800"
"New entrant CS","2021","Department for International Trade","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","White","40","40","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Unknown","230","230","27060","26580"
"New entrant CS","2021","Department for Transport","20-29","White","290","280","28350","28000"
"New entrant CS","2021","Department for Transport","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","30-39","Unknown","110","100","33540","30730"
"New entrant CS","2021","Department for Transport","30-39","White","170","160","34660","32480"
"New entrant CS","2021","Department for Transport","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","40-49","Unknown","80","80","34990","26590"
"New entrant CS","2021","Department for Transport","40-49","White","90","90","37970","34720"
"New entrant CS","2021","Department for Transport","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","50-59","Unknown","90","90","30860","26130"
"New entrant CS","2021","Department for Transport","50-59","White","80","80","34410","26590"
"New entrant CS","2021","Department for Transport","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","White","160","160","22070","21010"
"New entrant CS","2021","Department for Work and Pensions","20-29","Asian","970","960","27670","27570"
"New entrant CS","2021","Department for Work and Pensions","20-29","Black","510","500","28740","31060"
"New entrant CS","2021","Department for Work and Pensions","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","20-29","Mixed","310","300","26760","27570"
"New entrant CS","2021","Department for Work and Pensions","20-29","Other ethnicity","70","70","28680","29290"
"New entrant CS","2021","Department for Work and Pensions","20-29","Undeclared","90","90","26990","27570"
"New entrant CS","2021","Department for Work and Pensions","20-29","Unknown","670","670","27340","27570"
"New entrant CS","2021","Department for Work and Pensions","20-29","White","3510","3480","25360","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","Asian","580","560","28420","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","Black","390","380","28980","31060"
"New entrant CS","2021","Department for Work and Pensions","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","30-39","Mixed","170","170","27420","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","30-39","Undeclared","80","80","27330","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","Unknown","480","470","28390","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","White","2310","2250","26710","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","Asian","300","290","28750","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","Black","290","290","28720","29290"
"New entrant CS","2021","Department for Work and Pensions","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","40-49","Mixed","110","100","26650","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","Other ethnicity","30","30","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","40-49","Undeclared","60","60","29310","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","Unknown","330","320","28620","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","White","2120","2060","27150","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","Asian","130","120","27830","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","Black","220","220","28440","29290"
"New entrant CS","2021","Department for Work and Pensions","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","50-59","Mixed","70","70","27060","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","50-59","Undeclared","70","70","26240","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","Unknown","260","250","27240","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","White","2090","2040","26480","27570"
"New entrant CS","2021","Department for Work and Pensions","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","60-64","Unknown","60","60","28720","27570"
"New entrant CS","2021","Department for Work and Pensions","60-64","White","460","450","25570","27570"
"New entrant CS","2021","Department for Work and Pensions","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","White","50","50","24780","25110"
