"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Inner London - West","Policy","Unknown","470","460","38690","34550"
"New entrant CS","2022","Inner London - West","Project Delivery","Heterosexual / straight","110","110","44810","41750"
"New entrant CS","2022","Inner London - West","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Project Delivery","Unknown","60","60","42650","38450"
"New entrant CS","2022","Inner London - West","Property","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Social Research","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Social Research","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Statistics","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Statistics","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Heterosexual / straight","320","310","39270","34550"
"New entrant CS","2022","Inner London - West","Unknown","LGBO","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Undeclared","70","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Unknown","650","650","36240","28000"
"New entrant CS","2022","Kent","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Counter Fraud","Heterosexual / straight","50","50","25340","24250"
"New entrant CS","2022","Kent","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Operational Delivery","Heterosexual / straight","450","420","26440","24900"
"New entrant CS","2022","Kent","Operational Delivery","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","Kent","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Operational Delivery","Unknown","410","390","25910","24880"
"New entrant CS","2022","Kent","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data and Technology","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Operational Delivery","Heterosexual / straight","820","800","24380","23140"
"New entrant CS","2022","Lancashire","Operational Delivery","LGBO","80","80","24470","21300"
"New entrant CS","2022","Lancashire","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Operational Delivery","Unknown","340","320","25060","23140"
"New entrant CS","2022","Lancashire","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","Heterosexual / straight","530","510","24500","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Operational Delivery","Unknown","260","240","24440","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Other","Heterosexual / straight","70","60","21280","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Operational Delivery","Heterosexual / straight","230","220","26070","24520"
"New entrant CS","2022","Lincolnshire","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Operational Delivery","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Other","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data and Technology","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Operational Delivery","Heterosexual / straight","1080","1060","24920","21850"
"New entrant CS","2022","Merseyside","Operational Delivery","LGBO","120","120","23300","21260"
