"Status","Year","Sex","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","West Yorkshire","Department for Transport (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Department for Work and Pensions (excl. agencies)","350","340","27580","27570"
"New entrant CS","2022","Female","West Yorkshire","Department of Health and Social Care (excl. agencies)","120","80","31960","28970"
"New entrant CS","2022","Female","West Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","HM Prison and Probation Service","480","450","26190","23170"
"New entrant CS","2022","Female","West Yorkshire","HM Revenue and Customs (excl. agencies)","380","360","24970","21250"
"New entrant CS","2022","Female","West Yorkshire","Home Office","60","50","24720","24880"
"New entrant CS","2022","Female","West Yorkshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","UK Health Security Agency","170","160","39140","34170"
"New entrant CS","2022","Female","West Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","60","60","27920","29290"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","HM Prison and Probation Service","130","120","27620","28140"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","50","50","28490","28430"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","220","220","27770","28140"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","160","160","30560","25540"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","HM Prison and Probation Service","80","70","25450","23140"
"New entrant CS","2022","Male","Cheshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","National Crime Agency","50","50","36520","35280"
"New entrant CS","2022","Male","Cheshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","HM Prison and Probation Service","30","20","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Rural Payments Agency","50","40","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","120","120","23850","21260"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","40","30","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","HM Prison and Probation Service","200","190","25430","23140"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","290","280","27240","26590"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Office of the Public Guardian","30","30","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Male","Devon","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2022","Male","Devon","HM Prison and Probation Service","140","130","25390","23140"
"New entrant CS","2022","Male","Devon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Met Office","120","110","27040","24400"
"New entrant CS","2022","Male","Devon","Ministry of Defence (excl. agencies)","50","50","29580","25000"
"New entrant CS","2022","Male","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Valuation Office Agency","40","40","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","HM Prison and Probation Service","120","110","26470","24090"
"New entrant CS","2022","Male","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","UK Hydrographic Office","80","80","29630","26740"
"New entrant CS","2022","Male","Dorset and Somerset","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","40","40","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Department for Work and Pensions (excl. agencies)","90","90","24810","27570"
"New entrant CS","2022","Male","East Anglia","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","HM Prison and Probation Service","410","400","25140","23140"
"New entrant CS","2022","Male","East Anglia","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Ministry of Defence (excl. agencies)","90","90","32520","26350"
"New entrant CS","2022","Male","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Companies House","60","60","28960","24500"
"New entrant CS","2022","Male","East Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
