"Status","Year","Region_ITL3","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bedford","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Operational Delivery","East of England","100","90","24390","22920"
"New entrant CS","2021","Bedford","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Unknown","East of England","60","60","26820","27570"
"New entrant CS","2021","Belfast","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Operational Delivery","Northern Ireland","140","140","23370","20140"
"New entrant CS","2021","Belfast","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Tax","Northern Ireland","130","120","21830","20140"
"New entrant CS","2021","Belfast","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Operational Delivery","South East (England)","90","90","27290","24020"
"New entrant CS","2021","Berkshire","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Planning","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Security","South East (England)","90","90","28880","25540"
"New entrant CS","2021","Berkshire","Unknown","South East (England)","180","180","28490","29290"
"New entrant CS","2021","Bexley and Greenwich","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Operational Delivery","London","170","160","27380","28720"
"New entrant CS","2021","Bexley and Greenwich","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Unknown","London","160","150","30370","31060"
"New entrant CS","2021","Birmingham","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Digital, Data and Technology","West Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","Birmingham","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Legal","West Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","Birmingham","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Operational Delivery","West Midlands (England)","540","520","26410","22850"
"New entrant CS","2021","Birmingham","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Policy","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Birmingham","Project Delivery","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Birmingham","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Science and Engineering","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Birmingham","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Tax","West Midlands (England)","200","200","21500","20140"
"New entrant CS","2021","Birmingham","Unknown","West Midlands (England)","250","250","28560","27570"
"New entrant CS","2021","Birmingham","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","North West (England)","680","680","22940","21010"
"New entrant CS","2021","Bournemouth and Poole","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Unknown","South West (England)","80","80","26650","27570"
"New entrant CS","2021","Bradford","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Tax","Yorkshire and The Humber","60","60","20140","20140"
"New entrant CS","2021","Bradford","Unknown","Yorkshire and The Humber","150","150","26010","27570"
"New entrant CS","2021","Breckland and South Norfolk","Operational Delivery","East of England","50","50","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","London","120","120","30250","31060"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Unknown","Wales","50","50","23990","21010"
"New entrant CS","2021","Brighton and Hove","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Operational Delivery","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","South East (England)","100","100","26460","27570"
"New entrant CS","2021","Bristol, City of","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Digital, Data and Technology","South West (England)","100","90","37470","36200"
"New entrant CS","2021","Bristol, City of","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Operational Delivery","South West (England)","300","280","24100","21270"
"New entrant CS","2021","Bristol, City of","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Policy","South West (England)","110","100","33650","30190"
"New entrant CS","2021","Bristol, City of","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Science and Engineering","South West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Unknown","South West (England)","180","170","26410","27570"
"New entrant CS","2021","Bromley","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Unknown","London","90","90","29370","31060"
"New entrant CS","2021","Buckinghamshire CC","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Operational Delivery","South East (England)","70","70","24360","24020"
"New entrant CS","2021","Buckinghamshire CC","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Unknown","South East (England)","100","100","28930","27570"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Yorkshire and The Humber","120","120","26750","27570"
"New entrant CS","2021","Cambridgeshire CC","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Operational Delivery","East of England","150","140","26780","24920"
"New entrant CS","2021","Cambridgeshire CC","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","East of England","90","90","27190","27570"
"New entrant CS","2021","Camden and City of London","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Operational Delivery","London","200","200","24650","22680"
"New entrant CS","2021","Camden and City of London","Other","London","40","40","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Digital, Data and Technology","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Operational Delivery","Wales","270","270","22340","20880"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Policy","Wales","30","30","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Tax","Wales","240","230","21660","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","Wales","170","160","25460","27570"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Operational Delivery","South East (England)","80","80","26350","24920"
"New entrant CS","2021","Central Hampshire","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Other","South East (England)","70","70","22720","20920"
"New entrant CS","2021","Central Hampshire","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Project Delivery","South East (England)","60","60","35640","33000"
"New entrant CS","2021","Central Hampshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Science and Engineering","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Central Valleys","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","Wales","80","80","24100","21010"
"New entrant CS","2021","Cheshire East","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Operational Delivery","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Cheshire East","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","North West (England)","130","120","22430","21010"
"New entrant CS","2021","Chorley and West Lancashire","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Operational Delivery","North West (England)","90","80","24470","22850"
"New entrant CS","2021","Chorley and West Lancashire","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Operational Delivery","Scotland","180","180","23640","20850"
"New entrant CS","2021","City of Edinburgh","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Psychology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Tax","Scotland","350","340","20940","20140"
"New entrant CS","2021","City of Edinburgh","Unknown","Scotland","860","840","35620","30650"
"New entrant CS","2021","Clackmannanshire and Fife","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Security","Scotland","[c]","[c]","[c]","[c]"
