"Status","Year","Region_ITL3","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","Heterosexual / straight","60","60","25360","24240"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Lancashire","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Heterosexual / straight","510","500","30640","27570"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","LGBO","70","70","28200","26160"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Undeclared","120","110","26890","20850"
"New entrant CS","2021","City of Edinburgh","Eastern Scotland","Unknown","800","780","31310","26160"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Heterosexual / straight","60","60","27430","27570"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","130","130","25890","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands","Heterosexual / straight","230","230","30520","27570"
"New entrant CS","2021","Coventry","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","West Midlands","Unknown","90","80","35110","29360"
"New entrant CS","2021","Croydon","Outer London - South","Heterosexual / straight","290","290","34200","31060"
"New entrant CS","2021","Croydon","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Outer London - South","Unknown","430","430","35220","29570"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Heterosexual / straight","50","50","29600","25000"
"New entrant CS","2021","Darlington","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Heterosexual / straight","100","100","25760","27570"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Devon","Heterosexual / straight","400","390","24540","22850"
"New entrant CS","2021","Devon CC","Devon","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Devon CC","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Devon","Unknown","220","220","29660","25270"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Heterosexual / straight","110","110","24650","22850"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Dorset and Somerset","Unknown","60","60","26520","22850"
"New entrant CS","2021","Dudley","West Midlands","Heterosexual / straight","70","70","24740","27570"
"New entrant CS","2021","Dudley","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Heterosexual / straight","230","220","22870","21010"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tees Valley and Durham","Unknown","140","140","23160","20880"
"New entrant CS","2021","Ealing","Outer London - West and North West","Heterosexual / straight","130","130","30290","31060"
"New entrant CS","2021","Ealing","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","Heterosexual / straight","50","50","26590","27570"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Heterosexual / straight","90","90","27620","23540"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Kent","Kent","Heterosexual / straight","290","290","26750","24880"
"New entrant CS","2021","East Kent","Kent","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","East Kent","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Kent","Kent","Unknown","170","160","24330","24180"
"New entrant CS","2021","East Lancashire","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lancashire","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Merseyside","Heterosexual / straight","100","100","26360","27570"
"New entrant CS","2021","East Merseyside","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","120","120","24650","22850"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Heterosexual / straight","100","100","28030","29290"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Surrey","Surrey, East and West Sussex","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Heterosexual / straight","240","240","24190","25010"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Sussex CC","Surrey, East and West Sussex","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Enfield","Outer London - East and North East","Heterosexual / straight","100","100","30340","31060"
"New entrant CS","2021","Enfield","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Enfield","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Essex","Heterosexual / straight","100","90","28570","29290"
"New entrant CS","2021","Essex Haven Gateway","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Essex","Heterosexual / straight","130","120","26270","29290"
"New entrant CS","2021","Essex Thames Gateway","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex Thames Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Eastern Scotland","Heterosexual / straight","100","90","21810","21010"
"New entrant CS","2021","Falkirk","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Falkirk","Eastern Scotland","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Heterosexual / straight","120","120","23690","22850"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","East Wales","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Glasgow City","West Central Scotland","Heterosexual / straight","690","670","26910","23450"
"New entrant CS","2021","Glasgow City","West Central Scotland","LGBO","100","100","25680","23450"
"New entrant CS","2021","Glasgow City","West Central Scotland","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","Glasgow City","West Central Scotland","Unknown","360","350","28770","24880"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","120","110","26560","27570"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Heterosexual / straight","180","170","26340","27570"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North East","Greater Manchester","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Heterosexual / straight","140","140","23460","21010"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester North West","Greater Manchester","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Heterosexual / straight","170","170","22630","21010"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Heterosexual / straight","280","270","27370","25560"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester South West","Greater Manchester","Unknown","450","440","26070","22920"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","Heterosexual / straight","60","50","26080","27570"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Heterosexual / straight","60","50","21350","21010"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gwynedd","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Heterosexual / straight","280","280","29750","31060"
"New entrant CS","2021","Hackney and Newham","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Inner London - East","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Heterosexual / straight","210","210","29010","31060"
"New entrant CS","2021","Haringey and Islington","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Haringey and Islington","Inner London - East","Unknown","160","160","26900","30220"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Heterosexual / straight","220","210","30180","31060"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Harrow and Hillingdon","Outer London - West and North West","Unknown","130","130","27920","28650"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Heterosexual / straight","90","90","23190","22850"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Essex","Heterosexual / straight","140","130","28420","29290"
"New entrant CS","2021","Heart of Essex","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Heart of Essex","Essex","Unknown","70","70","25880","25850"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Heterosexual / straight","390","380","28650","29290"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Bedfordshire and Hertfordshire","Unknown","80","80","27030","27850"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Heterosexual / straight","200","200","30170","31060"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","120","110","27220","28650"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Heterosexual / straight","90","90","24900","21030"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Heterosexual / straight","70","70","24050","24120"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Heterosexual / straight","140","140","29270","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Kent","Heterosexual / straight","170","170","27420","29120"
"New entrant CS","2021","Kent Thames Gateway","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Kent","Unknown","90","80","25030","27850"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","100","100","25800","27570"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","60","60","25500","23990"
"New entrant CS","2021","Lambeth","Inner London - East","Heterosexual / straight","900","830","36990","32330"
"New entrant CS","2021","Lambeth","Inner London - East","LGBO","90","90","32880","31060"
"New entrant CS","2021","Lambeth","Inner London - East","Undeclared","150","130","39410","32330"
"New entrant CS","2021","Lambeth","Inner London - East","Unknown","120","110","38290","32260"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Heterosexual / straight","120","120","22890","21010"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Lancashire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Leeds","West Yorkshire","Heterosexual / straight","900","870","28650","27570"
"New entrant CS","2021","Leeds","West Yorkshire","LGBO","130","130","27490","27570"
"New entrant CS","2021","Leeds","West Yorkshire","Undeclared","70","70","30280","27570"
"New entrant CS","2021","Leeds","West Yorkshire","Unknown","790","770","29040","24880"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","250","240","24120","22850"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","130","120","23680","22350"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","130","120","25940","22850"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Unknown","60","60","24180","22850"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Heterosexual / straight","210","210","29040","31060"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Inner London - East","Unknown","60","50","40650","29530"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Heterosexual / straight","210","210","27100","26350"
"New entrant CS","2021","Lincolnshire","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Lincolnshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Merseyside","Heterosexual / straight","290","290","28200","24000"
"New entrant CS","2021","Liverpool","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Merseyside","Unknown","270","250","24770","20140"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Heterosexual / straight","90","80","24890","27570"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Greater Manchester","Heterosexual / straight","690","670","32340","27570"
"New entrant CS","2021","Manchester","Greater Manchester","LGBO","100","100","29040","27570"
"New entrant CS","2021","Manchester","Greater Manchester","Undeclared","70","60","31830","27570"
"New entrant CS","2021","Manchester","Greater Manchester","Unknown","350","350","28500","24890"
"New entrant CS","2021","Medway","Kent","Heterosexual / straight","120","120","27320","29290"
"New entrant CS","2021","Medway","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Kent","Undeclared","[c]","[c]","[c]","[c]"
