"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Revenue Scotland","Scottish Government","Unknown","30","30","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","1760","1760","37450","34160"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1180","1070","27430","25100"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","90","80","26260","24920"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Undeclared","110","100","26200","24920"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","1190","1110","24840","21300"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","450","430","31000","27080"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","LGBO","40","40","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","Unknown","1400","1270","27860","23780"
"In post","2022","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Scottish Government","Heterosexual / straight","80","80","37830","36390"
"In post","2022","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","Scottish Government","Unknown","100","100","35340","36390"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","5670","5450","45010","40810"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","LGBO","520","510","41940","39600"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Undeclared","410","400","45290","40810"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Unknown","2250","2140","42120","36370"
"In post","2022","Scottish Housing Regulator","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Scottish Government","Heterosexual / straight","1500","1390","35330","35000"
"In post","2022","Scottish Prison Service","Scottish Government","LGBO","90","90","32980","35000"
"In post","2022","Scottish Prison Service","Scottish Government","Undeclared","60","60","35490","35000"
"In post","2022","Scottish Prison Service","Scottish Government","Unknown","2900","2730","31410","32170"
"In post","2022","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","140","130","31500","27230"
"In post","2022","Scottish Public Pensions Agency","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Scottish Government","Unknown","160","140","29070","25930"
"In post","2022","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","320","310","46690","41030"
"In post","2022","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","Attorney General's Departments","Unknown","90","80","48700","42210"
"In post","2022","Social Security Scotland","Scottish Government","Heterosexual / straight","1500","1460","31880","27940"
"In post","2022","Social Security Scotland","Scottish Government","LGBO","180","180","29010","27230"
"In post","2022","Social Security Scotland","Scottish Government","Undeclared","70","70","33170","27940"
"In post","2022","Social Security Scotland","Scottish Government","Unknown","700","680","28460","27230"
"In post","2022","Standards and Testing Agency","Department for Education","Heterosexual / straight","110","100","41770","40860"
"In post","2022","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","80","80","33690","30790"
"In post","2022","Student Awards Agency for Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Scottish Government","Unknown","140","130","30270","27230"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","1550","1520","41330","39860"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","LGBO","60","60","32640","31430"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","Undeclared","200","190","43470","41040"
"In post","2022","Submarine Delivery Agency","Ministry of Defence","Unknown","150","140","38250","35630"
"In post","2022","Teaching Regulation Agency","Department for Education","Heterosexual / straight","70","60","31920","29360"
"In post","2022","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","950","900","34620","32060"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","50","50","[c]","[c]"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Undeclared","60","60","39110","36060"
"In post","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","670","630","30510","26200"
"In post","2022","The National Archives","The National Archives","Heterosexual / straight","250","240","37280","34260"
"In post","2022","The National Archives","The National Archives","LGBO","40","40","[c]","[c]"
"In post","2022","The National Archives","The National Archives","Undeclared","60","60","35260","30830"
"In post","2022","The National Archives","The National Archives","Unknown","220","210","34990","32640"
"In post","2022","Transport Scotland","Scottish Government","Heterosexual / straight","340","330","46920","43000"
"In post","2022","Transport Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scottish Government","Unknown","140","140","43070","41860"
"In post","2022","UK Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","HM Treasury","Unknown","120","110","58090","51220"
"In post","2022","UK Export Finance","UK Export Finance","Heterosexual / straight","410","410","52180","47190"
"In post","2022","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Undeclared","30","30","[c]","[c]"
"In post","2022","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Heterosexual / straight","3890","3590","40630","35610"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","LGBO","290","280","38530","32330"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Undeclared","610","540","43400","38070"
"In post","2022","UK Health Security Agency","Department of Health and Social Care","Unknown","1820","1740","49100","42380"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","590","560","35920","33290"
"In post","2022","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Undeclared","70","60","36240","33290"
"In post","2022","UK Hydrographic Office","Ministry of Defence","Unknown","230","220","34180","33290"
"In post","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","160","160","46810","40220"
