"Status","Year","Region_ITL1","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","London","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Grants Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Grants Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Asian","50","50","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Black","40","30","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Human Resources","Unknown","80","60","34640","28970"
"New entrant CS","2022","London","Human Resources","White","170","160","37840","32790"
"New entrant CS","2022","London","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Asian","110","110","38690","33780"
"New entrant CS","2022","London","Legal","Black","60","60","34040","26970"
"New entrant CS","2022","London","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","London","Legal","White","340","330","41990","43920"
"New entrant CS","2022","London","No function","Asian","980","940","33240","31060"
"New entrant CS","2022","London","No function","Black","950","920","31730","31060"
"New entrant CS","2022","London","No function","Mixed","360","350","34200","31800"
"New entrant CS","2022","London","No function","Other ethnicity","130","130","31990","30880"
"New entrant CS","2022","London","No function","Undeclared","160","150","36540","32330"
"New entrant CS","2022","London","No function","Unknown","2630","2530","33970","30460"
"New entrant CS","2022","London","No function","White","3100","3010","37130","32790"
"New entrant CS","2022","London","Project Delivery","Asian","50","50","40740","37130"
"New entrant CS","2022","London","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Project Delivery","Unknown","60","50","45230","38160"
"New entrant CS","2022","London","Project Delivery","White","140","130","48750","43430"
"New entrant CS","2022","London","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Property","Unknown","60","60","38210","32570"
"New entrant CS","2022","London","Property","White","70","60","39780","34550"
"New entrant CS","2022","London","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Security","Unknown","70","60","31640","28700"
"New entrant CS","2022","London","Security","White","70","70","35530","30200"
"New entrant CS","2022","London","Unknown","Asian","80","80","33060","31060"
"New entrant CS","2022","London","Unknown","Black","50","50","[c]","[c]"
"New entrant CS","2022","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Unknown","810","790","34250","28650"
"New entrant CS","2022","London","Unknown","White","240","230","37530","35050"
"New entrant CS","2022","North East (England)","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Analysis","White","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","White","80","80","27920","26590"
"New entrant CS","2022","North East (England)","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","White","100","100","27560","27570"
"New entrant CS","2022","North East (England)","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Debt","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Debt","White","120","120","21820","21260"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Digital, Data & Technology","White","140","140","37070","33080"
"New entrant CS","2022","North East (England)","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","White","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Grants Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Grants Management","Unknown","80","80","21690","21300"
"New entrant CS","2022","North East (England)","Grants Management","White","60","50","21480","21300"
"New entrant CS","2022","North East (England)","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Human Resources","White","90","80","25690","23850"
"New entrant CS","2022","North East (England)","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","No function","Asian","80","80","24890","21260"
"New entrant CS","2022","North East (England)","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","No function","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","No function","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","No function","Unknown","610","590","25040","23140"
"New entrant CS","2022","North East (England)","No function","White","1790","1740","25660","23140"
"New entrant CS","2022","North East (England)","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Project Delivery","White","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","Unknown","100","100","23310","22010"
"New entrant CS","2022","North East (England)","Property","White","90","90","25930","22010"
"New entrant CS","2022","North East (England)","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Unknown","160","160","26290","24880"
"New entrant CS","2022","North East (England)","Unknown","White","160","150","26480","24880"
"New entrant CS","2022","North West (England)","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Analysis","White","70","70","31140","33080"
"New entrant CS","2022","North West (England)","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Commercial","White","50","50","34310","30420"
"New entrant CS","2022","North West (England)","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Communications","Unknown","60","60","27960","26590"
"New entrant CS","2022","North West (England)","Communications","White","70","70","29450","26590"
"New entrant CS","2022","North West (England)","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","Unknown","60","60","26720","26590"
"New entrant CS","2022","North West (England)","Counter Fraud","White","150","140","26900","26590"
"New entrant CS","2022","North West (England)","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Debt","White","90","80","21590","21250"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Asian","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","Unknown","100","100","35170","31000"
"New entrant CS","2022","North West (England)","Digital, Data & Technology","White","250","250","38270","33720"
"New entrant CS","2022","North West (England)","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","White","80","80","33000","29360"
"New entrant CS","2022","North West (England)","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Grants Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Grants Management","Unknown","110","100","21430","21300"
"New entrant CS","2022","North West (England)","Grants Management","White","50","50","21840","21300"
"New entrant CS","2022","North West (England)","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Human Resources","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Human Resources","White","150","140","29050","26370"
"New entrant CS","2022","North West (England)","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","White","70","70","30930","25480"
"New entrant CS","2022","North West (England)","No function","Asian","400","380","25110","22800"
"New entrant CS","2022","North West (England)","No function","Black","160","150","25250","23170"
"New entrant CS","2022","North West (England)","No function","Mixed","110","110","24520","21900"
"New entrant CS","2022","North West (England)","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","No function","Undeclared","60","50","26900","25210"
"New entrant CS","2022","North West (England)","No function","Unknown","1690","1610","25380","23170"
"New entrant CS","2022","North West (England)","No function","White","3470","3370","26220","23170"
"New entrant CS","2022","North West (England)","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","White","90","90","30690","24920"
"New entrant CS","2022","North West (England)","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","White","60","60","35820","29180"
"New entrant CS","2022","North West (England)","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Asian","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","Unknown","510","500","27060","24880"
"New entrant CS","2022","North West (England)","Unknown","White","310","300","28830","24880"
"New entrant CS","2022","Northern Ireland","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Counter Fraud","White","50","50","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","No function","Unknown","160","160","23820","21250"
"New entrant CS","2022","Northern Ireland","No function","White","220","210","29110","26590"
"New entrant CS","2022","Northern Ireland","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","Black","[c]","[c]","[c]","[c]"
