"Status","Year","Function_of_post","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Commercial","70","70","32400","26670"
"New entrant CS","2021","Commercial","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Commercial","50","50","34510","29680"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","Tax","110","110","26380","25560"
"New entrant CS","2021","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Communications","270","260","38570","34710"
"New entrant CS","2021","Communications","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Unknown","80","80","36400","34550"
"New entrant CS","2021","Communications","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Tax","300","300","26120","25560"
"New entrant CS","2021","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Tax","150","150","26590","25560"
"New entrant CS","2021","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Tax","70","70","26920","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Tax","30","30","[c]","[c]"
"New entrant CS","2021","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North East (England)","Tax","300","290","20400","20140"
"New entrant CS","2021","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North West (England)","Tax","40","30","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Operational Delivery","100","90","20140","20140"
"New entrant CS","2021","Debt","Scotland","Tax","280","270","20370","20140"
"New entrant CS","2021","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","West Midlands (England)","Tax","90","90","20140","20140"
"New entrant CS","2021","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Yorkshire and The Humber","Tax","60","50","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Digital, Data and Technology","50","50","35350","31810"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Digital, Data and Technology","60","60","32510","28480"
"New entrant CS","2021","Digital, Data & Technology","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Digital, Data and Technology","440","440","46530","42320"
"New entrant CS","2021","Digital, Data & Technology","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Unknown","150","150","45540","40600"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Digital, Data and Technology","120","120","38340","36500"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Digital, Data and Technology","50","50","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Digital, Data and Technology","130","130","39370","35730"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Digital, Data and Technology","250","240","34000","31740"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","Digital, Data and Technology","200","200","35170","30730"
"New entrant CS","2021","Digital, Data & Technology","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Digital, Data and Technology","120","120","39770","36500"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Digital, Data and Technology","100","100","40010","36780"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Finance","220","220","41230","35130"
"New entrant CS","2021","Finance","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Finance","30","30","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Finance","30","20","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Finance","70","60","33140","30460"
"New entrant CS","2021","Finance","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Finance","100","100","28490","25000"
"New entrant CS","2021","Finance","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Finance","30","30","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Finance","40","40","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Finance","70","60","33870","28970"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Human Resources","220","220","37180","32120"
"New entrant CS","2021","Human Resources","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Human Resources","110","100","29570","25000"
"New entrant CS","2021","Human Resources","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Human Resources","40","30","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Human Resources","120","100","31380","26710"
"New entrant CS","2021","Human Resources","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Legal","London","Legal","400","380","46320","50500"
"New entrant CS","2021","Legal","London","Operational Delivery","130","130","24410","21950"
"New entrant CS","2021","Legal","London","Other","60","60","27180","26950"
"New entrant CS","2021","Legal","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Legal","80","70","41820","48080"
"New entrant CS","2021","Legal","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
