"Status","Year","Region_ITL2","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cheshire","Heterosexual / straight","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Cheshire","Heterosexual / straight","Declared non-disabled","210","200","28110","23170"
"New entrant CS","2022","Cheshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Heterosexual / straight","Unknown","90","90","32280","31710"
"New entrant CS","2022","Cheshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Unknown","Unknown","160","150","25630","23140"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Declared non-disabled","140","130","25350","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Cumbria","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Heterosexual / straight","Declared non-disabled","140","130","28720","24800"
"New entrant CS","2022","Cumbria","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","Unknown","Declared non-disabled","90","90","21460","21300"
"New entrant CS","2022","Cumbria","Unknown","Unknown","70","60","27990","26530"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Declared disabled","160","150","26590","26310"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Declared non-disabled","970","940","27210","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","Unknown","90","90","31240","29360"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","Declared non-disabled","80","70","26220","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","610","580","26710","25120"
"New entrant CS","2022","Devon","Heterosexual / straight","Declared disabled","60","60","27380","23540"
"New entrant CS","2022","Devon","Heterosexual / straight","Declared non-disabled","460","450","27800","24210"
"New entrant CS","2022","Devon","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Devon","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","LGBO","Declared non-disabled","50","50","24620","21750"
"New entrant CS","2022","Devon","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Declared non-disabled","60","60","28030","24380"
"New entrant CS","2022","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Unknown","280","270","25530","23140"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","Declared non-disabled","340","330","27460","24800"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","200","190","26360","23140"
"New entrant CS","2022","East Anglia","Heterosexual / straight","Declared disabled","110","100","26120","24210"
"New entrant CS","2022","East Anglia","Heterosexual / straight","Declared non-disabled","910","880","26810","24800"
"New entrant CS","2022","East Anglia","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Heterosexual / straight","Unknown","60","50","27480","23540"
"New entrant CS","2022","East Anglia","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","LGBO","Declared non-disabled","70","60","25690","23140"
"New entrant CS","2022","East Anglia","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Declared non-disabled","60","60","25810","25010"
"New entrant CS","2022","East Anglia","Unknown","Unknown","410","380","27530","24800"
"New entrant CS","2022","East Wales","Heterosexual / straight","Declared disabled","140","140","27590","23350"
"New entrant CS","2022","East Wales","Heterosexual / straight","Declared non-disabled","1260","1230","29170","25860"
"New entrant CS","2022","East Wales","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","Heterosexual / straight","Unknown","170","160","29860","25260"
"New entrant CS","2022","East Wales","LGBO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","LGBO","Declared non-disabled","120","120","27340","24330"
"New entrant CS","2022","East Wales","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Undeclared","Declared non-disabled","70","70","29940","26590"
"New entrant CS","2022","East Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Unknown","590","570","26100","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Declared non-disabled","300","290","25510","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","170","160","24450","23140"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Declared disabled","130","120","27490","27230"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Declared non-disabled","1330","1310","29380","27230"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Heterosexual / straight","Unknown","140","130","33170","27940"
"New entrant CS","2022","Eastern Scotland","LGBO","Declared disabled","60","60","26620","24400"
"New entrant CS","2022","Eastern Scotland","LGBO","Declared non-disabled","140","140","27810","26590"
"New entrant CS","2022","Eastern Scotland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Undeclared","Declared non-disabled","70","70","31910","27230"
"New entrant CS","2022","Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Declared non-disabled","90","90","24300","22000"
"New entrant CS","2022","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Unknown","1210","1160","29790","27230"
"New entrant CS","2022","Essex","Heterosexual / straight","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Essex","Heterosexual / straight","Declared non-disabled","360","340","29030","24800"
"New entrant CS","2022","Essex","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Essex","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Unknown","270","240","26520","24880"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Declared disabled","200","190","31730","27540"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Declared non-disabled","1730","1670","31180","28000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Undeclared","50","50","28980","26200"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Unknown","230","220","34780","31240"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Declared non-disabled","150","150","29420","26710"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared non-disabled","120","110","32150","27580"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared non-disabled","270","270","28370","26030"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","810","780","29130","26080"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","Declared disabled","150","150","29650","26590"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","Declared non-disabled","1470","1430","28360","26590"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","Undeclared","50","50","29120","26590"
"New entrant CS","2022","Greater Manchester","Heterosexual / straight","Unknown","190","180","33260","29360"
"New entrant CS","2022","Greater Manchester","LGBO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","LGBO","Declared non-disabled","160","150","28440","25920"
"New entrant CS","2022","Greater Manchester","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Undeclared","Declared non-disabled","70","70","26850","23500"
"New entrant CS","2022","Greater Manchester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Declared non-disabled","60","60","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Unknown","1140","1100","28860","26590"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","Declared disabled","90","80","26990","24260"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","Declared non-disabled","770","720","29150","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Heterosexual / straight","Unknown","180","150","29180","25120"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","Declared non-disabled","60","60","26150","25000"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Declared non-disabled","130","130","30300","27010"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","400","360","27730","24880"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Declared non-disabled","310","290","27250","25120"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","160","150","25740","23140"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Declared non-disabled","90","90","28060","27230"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","Declared disabled","150","150","33770","31060"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","Declared non-disabled","1440","1410","37830","32320"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","Unknown","190","180","41240","33250"
"New entrant CS","2022","Inner London - East","LGBO","Declared disabled","50","50","34920","32330"
"New entrant CS","2022","Inner London - East","LGBO","Declared non-disabled","130","120","39250","34040"
"New entrant CS","2022","Inner London - East","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Declared non-disabled","100","100","39880","34100"
"New entrant CS","2022","Inner London - East","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Unknown","630","600","35110","30750"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","Declared disabled","350","340","36620","32670"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","Declared non-disabled","2970","2930","38280","34020"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","Undeclared","160","160","36480","34020"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","Unknown","490","470","38000","32940"
"New entrant CS","2022","Inner London - West","LGBO","Declared disabled","110","110","34230","33210"
"New entrant CS","2022","Inner London - West","LGBO","Declared non-disabled","360","350","38020","33570"
"New entrant CS","2022","Inner London - West","LGBO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","LGBO","Unknown","70","70","35970","32940"
"New entrant CS","2022","Inner London - West","Undeclared","Declared disabled","50","50","37290","32790"
"New entrant CS","2022","Inner London - West","Undeclared","Declared non-disabled","190","190","36250","33570"
"New entrant CS","2022","Inner London - West","Undeclared","Undeclared","90","90","38880","34550"
"New entrant CS","2022","Inner London - West","Undeclared","Unknown","400","240","37560","32790"
"New entrant CS","2022","Inner London - West","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","Unknown","2440","2410","37580","32560"
"New entrant CS","2022","Kent","Heterosexual / straight","Declared disabled","70","60","27030","24930"
"New entrant CS","2022","Kent","Heterosexual / straight","Declared non-disabled","420","400","27010","24920"
"New entrant CS","2022","Kent","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Heterosexual / straight","Unknown","70","60","26880","24880"
"New entrant CS","2022","Kent","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Kent","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Unknown","440","410","26100","24880"
"New entrant CS","2022","Lancashire","Heterosexual / straight","Declared disabled","120","120","24960","21260"
"New entrant CS","2022","Lancashire","Heterosexual / straight","Declared non-disabled","850","830","26130","23140"
"New entrant CS","2022","Lancashire","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Heterosexual / straight","Unknown","30","30","[c]","[c]"
