"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","500","480","26470","27570"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Department for Work and Pensions (excl. agencies)","980","970","27630","27570"
"New entrant CS","2021","Unknown","Greater Manchester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","HM Revenue and Customs (excl. agencies)","70","60","26070","25560"
"New entrant CS","2021","Unknown","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","370","350","26230","27570"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","140","140","25850","27570"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Department for Work and Pensions (excl. agencies)","70","70","25120","27570"
"New entrant CS","2021","Unknown","Highlands and Islands","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Forestry and Land Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Cabinet Office (excl. agencies)","180","170","46170","40600"
"New entrant CS","2021","Unknown","Inner London - East","Department for Work and Pensions (excl. agencies)","1000","980","29980","31060"
"New entrant CS","2021","Unknown","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Medicines and Healthcare Products Regulatory Agency","90","90","39150","32640"
"New entrant CS","2021","Unknown","Inner London - East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Cabinet Office (excl. agencies)","1000","990","40490","28000"
"New entrant CS","2021","Unknown","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Department for Transport (excl. agencies)","50","50","38000","34710"
"New entrant CS","2021","Unknown","Inner London - West","Department for Work and Pensions (excl. agencies)","500","490","33370","31060"
"New entrant CS","2021","Unknown","Inner London - West","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","Department for Work and Pensions (excl. agencies)","520","520","28060","29290"
"New entrant CS","2021","Unknown","Lancashire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Department for Work and Pensions (excl. agencies)","920","920","23120","21010"
"New entrant CS","2021","Unknown","Lancashire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","400","390","25730","27570"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Department for Work and Pensions (excl. agencies)","70","70","27190","27570"
"New entrant CS","2021","Unknown","Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Department for Work and Pensions (excl. agencies)","290","280","25330","27570"
"New entrant CS","2021","Unknown","Merseyside","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","50","50","27300","27570"
"New entrant CS","2021","Unknown","North Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Food Standards Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","Cabinet Office (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","Department for Work and Pensions (excl. agencies)","100","100","26960","27570"
"New entrant CS","2021","Unknown","North Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","1180","1160","24480","21010"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","100","100","22920","20140"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","690","670","29930","31060"
"New entrant CS","2021","Unknown","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - South","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - South","Department for Work and Pensions (excl. agencies)","340","330","29740","31060"
"New entrant CS","2021","Unknown","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - South","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - South","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","720","720","30430","31060"
"New entrant CS","2021","Unknown","Outer London - West and North West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","300","290","26650","27570"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South Yorkshire","Department for Work and Pensions (excl. agencies)","470","460","25180","27570"
"New entrant CS","2021","Unknown","South Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Department for Work and Pensions (excl. agencies)","140","140","26360","27570"
"New entrant CS","2021","Unknown","Southern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","710","690","26330","27570"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","230","230","22470","21010"
"New entrant CS","2021","Unknown","Tees Valley and Durham","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Cabinet Office (excl. agencies)","210","210","36760","28000"
"New entrant CS","2021","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","320","310","28900","27570"
"New entrant CS","2021","Unknown","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Department for Work and Pensions (excl. agencies)","310","300","24440","27570"
"New entrant CS","2021","Unknown","West Central Scotland","Disclosure Scotland","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Scottish Government (excl. agencies)","130","130","38260","38540"
"New entrant CS","2021","Unknown","West Central Scotland","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Social Security Scotland","330","320","25490","20060"
"New entrant CS","2021","Unknown","West Central Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Department for Work and Pensions (excl. agencies)","580","570","25810","27570"
"New entrant CS","2021","Unknown","West Midlands","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","350","340","24150","21010"
"New entrant CS","2021","Unknown","West Yorkshire","Cabinet Office (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Department for Work and Pensions (excl. agencies)","970","950","27080","27570"
"New entrant CS","2021","Unknown","West Yorkshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Cheshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Dorset and Somerset","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Highlands and Islands","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Southern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Surrey, East and West Sussex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Wales and The Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cumbria","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","70","70","27870","26670"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Department of Health and Social Care (excl. agencies)","70","50","39240","40650"
"New entrant CS","2022","Commercial","Inner London - West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
