"Status","Year","Region_ITL2","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Tyneside","1140","1130","24160","21010"
"New entrant CS","2021","Outer London - East and North East","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Medicine","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Operational Delivery","Bexley and Greenwich","170","160","27380","28720"
"New entrant CS","2021","Outer London - East and North East","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Operational Delivery","Redbridge and Waltham Forest","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Science and Engineering","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Barking & Dagenham and Havering","150","150","29930","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","Bexley and Greenwich","160","150","30370","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","Enfield","130","120","30450","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","Redbridge and Waltham Forest","250","250","29390","31060"
"New entrant CS","2021","Outer London - South","Commercial","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Communications","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Digital, Data and Technology","Croydon","90","90","50600","46710"
"New entrant CS","2021","Outer London - South","Economics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Finance","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Intelligence Analysis","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Operational Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Operational Delivery","Croydon","180","180","26680","25630"
"New entrant CS","2021","Outer London - South","Operational Delivery","Merton, Kingston upon Thames and Sutton","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - South","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other","Croydon","110","110","37400","30600"
"New entrant CS","2021","Outer London - South","Policy","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Property","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Psychology","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Science and Engineering","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Security","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Social Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Statistics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Tax","Croydon","80","80","30790","29570"
"New entrant CS","2021","Outer London - South","Unknown","Bromley","90","90","29370","31060"
"New entrant CS","2021","Outer London - South","Unknown","Croydon","140","140","32860","31060"
"New entrant CS","2021","Outer London - South","Unknown","Merton, Kingston upon Thames and Sutton","160","150","30260","31060"
"New entrant CS","2021","Outer London - West and North West","Commercial","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data and Technology","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Intelligence Analysis","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Knowledge and Information Management","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Knowledge and Information Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Medicine","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Medicine","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Operational Delivery","Barnet","130","120","31700","26880"
"New entrant CS","2021","Outer London - West and North West","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Operational Delivery","Harrow and Hillingdon","110","110","27380","28650"
"New entrant CS","2021","Outer London - West and North West","Operational Delivery","Hounslow and Richmond upon Thames","190","180","26860","27960"
"New entrant CS","2021","Outer London - West and North West","Other","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Other","Harrow and Hillingdon","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Other","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Psychology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Science and Engineering","Barnet","80","70","32620","32330"
"New entrant CS","2021","Outer London - West and North West","Science and Engineering","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Statistics","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Barnet","140","130","30270","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Brent","120","120","30250","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Ealing","150","150","30530","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Harrow and Hillingdon","200","200","30640","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","Hounslow and Richmond upon Thames","120","110","30240","31060"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data and Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data and Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Digital, Data and Technology","Telford and Wrekin","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Knowledge and Information Management","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Knowledge and Information Management","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Legal","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Medicine","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Medicine","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Medicine","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Operational Delivery","Shropshire CC","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Operational Delivery","Staffordshire CC","280","270","22890","22850"
"New entrant CS","2021","Shropshire and Staffordshire","Operational Delivery","Stoke-on-Trent","180","170","19290","18880"
"New entrant CS","2021","Shropshire and Staffordshire","Operational Delivery","Telford and Wrekin","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Other","Shropshire CC","30","30","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Other","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Other","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Policy","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Policy","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Psychology","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Science and Engineering","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Staffordshire CC","140","130","26300","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Stoke-on-Trent","90","90","27080","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Telford and Wrekin","50","50","28740","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Veterinarian","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Communications","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Digital, Data and Technology","Sheffield","70","70","45670","46000"
"New entrant CS","2021","South Yorkshire","Finance","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Intelligence Analysis","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Knowledge and Information Management","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Legal","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Medicine","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Operational Delivery","Barnsley, Doncaster and Rotherham","140","140","22000","22850"
"New entrant CS","2021","South Yorkshire","Operational Delivery","Sheffield","190","190","23870","21430"
"New entrant CS","2021","South Yorkshire","Operational Research","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Other","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Policy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Policy","Sheffield","50","50","32870","29360"
"New entrant CS","2021","South Yorkshire","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Property","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Psychology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Science and Engineering","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Security","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Barnsley, Doncaster and Rotherham","150","150","24760","27570"
"New entrant CS","2021","South Yorkshire","Unknown","Sheffield","320","310","25700","21010"
"New entrant CS","2021","Southern Scotland","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Finance","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Operational Delivery","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Operational Delivery","South Lanarkshire","100","100","20420","20140"
"New entrant CS","2021","Southern Scotland","Other","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Other","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Other","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Property","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Science and Engineering","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Tax","South Lanarkshire","100","100","20140","20140"
"New entrant CS","2021","Southern Scotland","Unknown","Dumfries and Galloway","30","30","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","East Ayrshire and North Ayrshire mainland","40","40","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","Scottish Borders","40","30","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","South Ayrshire","80","80","26920","27570"
"New entrant CS","2021","Southern Scotland","Unknown","South Lanarkshire","30","30","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Veterinarian","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Digital, Data and Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Digital, Data and Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Finance","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Finance","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Legal","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Legal","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Medicine","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Medicine","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Medicine","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Operational Delivery","Brighton and Hove","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Operational Delivery","East Surrey","90","80","28090","30720"
"New entrant CS","2021","Surrey, East and West Sussex","Operational Delivery","East Sussex CC","100","100","23320","25850"
"New entrant CS","2021","Surrey, East and West Sussex","Operational Delivery","West Surrey","150","150","24610","24370"
"New entrant CS","2021","Surrey, East and West Sussex","Operational Delivery","West Sussex (North East)","70","70","27680","25960"
"New entrant CS","2021","Surrey, East and West Sussex","Operational Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Other","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Other","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Other","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Policy","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Policy","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Property","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Psychology","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Psychology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Psychology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Science and Engineering","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Science and Engineering","West Surrey","50","50","27810","24370"
"New entrant CS","2021","Surrey, East and West Sussex","Science and Engineering","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Security","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Statistics","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Statistics","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","Brighton and Hove","100","100","26460","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","East Surrey","70","60","28340","29290"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","East Sussex CC","230","220","24160","21010"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","West Surrey","130","120","29890","29290"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","West Sussex (North East)","110","110","26690","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","West Sussex (South West)","90","80","26650","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Veterinarian","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Commercial","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Communications","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Digital, Data and Technology","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Finance","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Legal","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Legal","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Legal","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Medicine","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Operational Delivery","Durham CC","280","270","22020","22350"
"New entrant CS","2021","Tees Valley and Durham","Operational Delivery","Hartlepool and Stockton-on-Tees","50","50","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Operational Delivery","South Teesside","30","30","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Other","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Policy","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Project Delivery","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Property","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Property","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Psychology","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Psychology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Security","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Security","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Security","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Tax","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Durham CC","90","90","21580","21010"
"New entrant CS","2021","Tees Valley and Durham","Unknown","Hartlepool and Stockton-on-Tees","70","60","23780","21010"
"New entrant CS","2021","Tees Valley and Durham","Unknown","South Teesside","70","70","21990","21010"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","850","840","32060","27570"
"New entrant CS","2021","West Central Scotland","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Communications","Glasgow City","[c]","[c]","[c]","[c]"
