"Status","Year","Function_of_post","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Asian","90","90","25910","26590"
"New entrant CS","2022","Communications","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","Unknown","200","190","26580","26590"
"New entrant CS","2022","Communications","Operational Delivery","White","170","170","27530","26590"
"New entrant CS","2022","Communications","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Asian","80","80","26970","26590"
"New entrant CS","2022","Communications","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","Unknown","120","120","27520","26590"
"New entrant CS","2022","Communications","Tax","White","150","140","27550","26590"
"New entrant CS","2022","Communications","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","White","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Asian","110","110","26350","25110"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Black","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","Unknown","60","60","27080","27570"
"New entrant CS","2022","Counter Fraud","Counter Fraud","White","450","440","26060","27570"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","White","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Legal","White","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Delivery","Unknown","100","90","25200","26590"
"New entrant CS","2022","Counter Fraud","Operational Delivery","White","220","210","24170","21260"
"New entrant CS","2022","Counter Fraud","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Operational Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Other","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Tax","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","100","100","29250","26590"
"New entrant CS","2022","Counter Fraud","Unknown","White","200","200","28690","26590"
"New entrant CS","2022","Debt","Operational Delivery","Asian","80","70","21250","21250"
"New entrant CS","2022","Debt","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Operational Delivery","Unknown","200","190","21280","21250"
"New entrant CS","2022","Debt","Operational Delivery","White","220","210","21580","21250"
"New entrant CS","2022","Debt","Other","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Debt","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Other","White","200","200","21970","21260"
"New entrant CS","2022","Debt","Tax","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Debt","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Tax","Unknown","50","50","21940","21250"
"New entrant CS","2022","Debt","Tax","White","80","80","22130","21250"
"New entrant CS","2022","Debt","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Asian","260","260","39220","36050"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Black","130","130","36580","33700"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Undeclared","70","70","38380","36820"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","Unknown","590","550","36730","33250"
"New entrant CS","2022","Digital, Data & Technology","Digital, Data and Technology","White","1340","1330","37440","33520"
"New entrant CS","2022","Digital, Data & Technology","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Knowledge and Information Management","White","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Operational Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Other","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Science and Engineering","White","50","50","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tax","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","60","60","43170","38290"
"New entrant CS","2022","Digital, Data & Technology","Unknown","White","130","130","45220","49700"
"New entrant CS","2022","Finance","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","White","40","30","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Asian","110","110","33340","30610"
"New entrant CS","2022","Finance","Finance","Black","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Unknown","290","230","35640","32790"
"New entrant CS","2022","Finance","Finance","White","500","480","33810","30280"
"New entrant CS","2022","Finance","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","White","40","30","[c]","[c]"
"New entrant CS","2022","Finance","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Unknown","330","320","21560","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","White","170","160","21740","21300"
"New entrant CS","2022","Human Resources","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Asian","80","70","31960","28310"
"New entrant CS","2022","Human Resources","Human Resources","Black","50","50","30640","28110"
"New entrant CS","2022","Human Resources","Human Resources","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
