"Status","Year","Ethnicity","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Operational Delivery","360","340","22800","21260"
"New entrant CS","2022","Mixed","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Other","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Operational Delivery","220","210","28040","27570"
"New entrant CS","2022","Mixed","EO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Other","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Policy","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","50","50","26980","27230"
"New entrant CS","2022","Mixed","EO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Operational Delivery","50","50","36020","33740"
"New entrant CS","2022","Mixed","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Policy","110","100","34780","33570"
"New entrant CS","2022","Mixed","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Operational Delivery","210","200","28680","24970"
"New entrant CS","2022","Mixed","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Operational Delivery","90","90","23860","21840"
"New entrant CS","2022","Other ethnicity","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Operational Delivery","60","60","28200","27570"
"New entrant CS","2022","Other ethnicity","EO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
