"Status","Year","Region_ITL3","Sex","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bedford","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Operational Delivery","50","50","23350","20140"
"New entrant CS","2021","Belfast","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Female","Tax","70","60","21630","20140"
"New entrant CS","2021","Belfast","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Operational Delivery","90","90","23380","20140"
"New entrant CS","2021","Belfast","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Male","Tax","60","60","22060","20140"
"New entrant CS","2021","Belfast","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Operational Delivery","70","70","26320","24020"
"New entrant CS","2021","Berkshire","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Female","Unknown","110","110","28570","29290"
"New entrant CS","2021","Berkshire","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Male","Security","80","80","29360","25540"
"New entrant CS","2021","Berkshire","Male","Unknown","70","70","28360","29290"
"New entrant CS","2021","Bexley and Greenwich","Female","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Female","Operational Delivery","80","80","26920","26810"
"New entrant CS","2021","Bexley and Greenwich","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Female","Unknown","110","100","30600","31060"
"New entrant CS","2021","Bexley and Greenwich","Male","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Male","Operational Delivery","90","80","27810","28720"
"New entrant CS","2021","Bexley and Greenwich","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Male","Unknown","50","50","29920","31060"
"New entrant CS","2021","Birmingham","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Operational Delivery","310","300","24520","22570"
"New entrant CS","2021","Birmingham","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Female","Tax","110","110","21270","20140"
"New entrant CS","2021","Birmingham","Female","Unknown","160","150","28240","27570"
"New entrant CS","2021","Birmingham","Female","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Operational Delivery","230","220","28970","24240"
"New entrant CS","2021","Birmingham","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Male","Tax","90","90","21790","20140"
"New entrant CS","2021","Birmingham","Male","Unknown","100","100","29070","27570"
"New entrant CS","2021","Birmingham","Male","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Female","Unknown","320","320","22650","21010"
"New entrant CS","2021","Blackpool","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Male","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Male","Unknown","360","360","23210","21010"
"New entrant CS","2021","Bournemouth and Poole","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Female","Unknown","90","90","26420","27570"
"New entrant CS","2021","Bradford","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Male","Tax","40","40","[c]","[c]"
"New entrant CS","2021","Bradford","Male","Unknown","60","60","25400","27570"
"New entrant CS","2021","Breckland and South Norfolk","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Female","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Male","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Male","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Female","Unknown","70","70","30460","31060"
"New entrant CS","2021","Brent","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Female","Unknown","60","60","26730","27570"
"New entrant CS","2021","Brighton and Hove","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Operational Delivery","190","180","23960","21270"
"New entrant CS","2021","Bristol, City of","Female","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Policy","60","60","32010","30190"
"New entrant CS","2021","Bristol, City of","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Female","Unknown","110","100","26830","27570"
"New entrant CS","2021","Bristol, City of","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Digital, Data and Technology","60","60","38390","35900"
"New entrant CS","2021","Bristol, City of","Male","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Operational Delivery","100","100","24350","21590"
"New entrant CS","2021","Bristol, City of","Male","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Male","Unknown","70","70","25740","27570"
"New entrant CS","2021","Bromley","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Female","Unknown","60","60","29350","31060"
"New entrant CS","2021","Bromley","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Female","Unknown","60","60","27530","27570"
"New entrant CS","2021","Buckinghamshire CC","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Female","Unknown","70","70","26550","27570"
"New entrant CS","2021","Calderdale and Kirklees","Male","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Operational Delivery","90","80","25610","22920"
"New entrant CS","2021","Cambridgeshire CC","Female","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Female","Unknown","50","50","27040","27570"
"New entrant CS","2021","Cambridgeshire CC","Male","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Male","Communications","[c]","[c]","[c]","[c]"
