"Status","Year","Region_ITL1","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South West (England)","Devon","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Department for Work and Pensions (excl. agencies)","80","80","22720","21260"
"New entrant CS","2022","South West (England)","Devon","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","HM Land Registry","70","70","27320","24030"
"New entrant CS","2022","South West (England)","Devon","HM Prison and Probation Service","320","300","25250","23170"
"New entrant CS","2022","South West (England)","Devon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Met Office","200","200","28250","24370"
"New entrant CS","2022","South West (England)","Devon","Ministry of Defence (excl. agencies)","80","70","29140","25680"
"New entrant CS","2022","South West (England)","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Devon","Valuation Office Agency","80","80","22420","21750"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Defence Equipment and Support","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","60","50","24480","24410"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","HM Prison and Probation Service","300","280","25720","24090"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Ministry of Defence (excl. agencies)","80","80","24420","22200"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Dorset and Somerset","UK Hydrographic Office","120","120","28500","24300"
"New entrant CS","2022","South West (England)","Dorset and Somerset","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","770","760","30840","27540"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","420","410","29940","27010"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","50","50","38350","36500"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","260","260","36700","35900"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","140","130","23900","21260"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","60","60","27420","26130"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","90","90","21770","20970"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","570","540","26310","24090"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","110","110","32400","33080"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","400","380","31990","26670"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","50","50","29540","32780"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","170","160","35350","32000"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","UK Health Security Agency","240","230","30150","26710"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Cabinet Office (excl. agencies)","180","180","36760","28000"
"New entrant CS","2022","Unknown","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","90","90","31340","29290"
"New entrant CS","2022","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Prison and Probation Service","270","240","28740","24800"
"New entrant CS","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Royal Fleet Auxiliary","150","150","20590","16190"
"New entrant CS","2022","Wales","East Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Companies House","140","140","27360","20100"
"New entrant CS","2022","Wales","East Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Department for Work and Pensions (excl. agencies)","110","110","24170","21260"
"New entrant CS","2022","Wales","East Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","HM Courts and Tribunals Service","70","70","21980","20970"
"New entrant CS","2022","Wales","East Wales","HM Prison and Probation Service","430","410","24600","23140"
"New entrant CS","2022","Wales","East Wales","HM Revenue and Customs (excl. agencies)","480","470","25630","21250"
"New entrant CS","2022","Wales","East Wales","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Intellectual Property Office","220","210","28880","24030"
"New entrant CS","2022","Wales","East Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","UK Statistics Authority","560","540","30780","30710"
"New entrant CS","2022","Wales","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","Welsh Government (excl. agencies)","220","210","34170","30910"
"New entrant CS","2022","Wales","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Animal and Plant Health Agency","30","30","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","410","410","24660","27570"
"New entrant CS","2022","Wales","West Wales and The Valleys","Driver and Vehicle Licensing Agency","530","500","21810","21840"
"New entrant CS","2022","Wales","West Wales and The Valleys","Driver and Vehicle Standards Agency","70","60","25560","21840"
"New entrant CS","2022","Wales","West Wales and The Valleys","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","HM Courts and Tribunals Service","70","70","21550","20970"
"New entrant CS","2022","Wales","West Wales and The Valleys","HM Land Registry","50","40","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","HM Prison and Probation Service","280","270","25750","23170"
"New entrant CS","2022","Wales","West Wales and The Valleys","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","Welsh Government (excl. agencies)","130","120","35660","31210"
"New entrant CS","2022","Wales","West Wales and The Valleys","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","120","110","27010","27570"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","300","280","26110","23140"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","100","100","25550","27570"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","HM Courts and Tribunals Service","110","110","21840","20970"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","HM Prison and Probation Service","520","490","24890","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","60","60","40370","40180"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","150","140","31790","29350"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Cabinet Office (excl. agencies)","50","50","54420","37300"
"New entrant CS","2022","West Midlands (England)","West Midlands","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Crown Prosecution Service","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Business, Energy and Industrial Strategy (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Education (excl. agencies)","90","90","32850","29360"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Levelling Up, Housing and Communities (excl. agencies)","130","130","33120","30190"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Transport (excl. agencies)","80","80","36310","38650"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department for Work and Pensions (excl. agencies)","650","630","25510","27570"
"New entrant CS","2022","West Midlands (England)","West Midlands","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Driver and Vehicle Licensing Agency","90","80","22350","21840"
"New entrant CS","2022","West Midlands (England)","West Midlands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Education and Skills Funding Agency","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Government Property Agency","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","HM Courts and Tribunals Service","160","160","23550","20970"
