"Status","Year","Region_ITL3","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Bradford","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Heterosexual / straight","Declared non-disabled","250","240","23480","21250"
"New entrant CS","2022","Bradford","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","Unknown","230","210","23820","21250"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","Declared non-disabled","60","60","32040","31060"
"New entrant CS","2022","Brent","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","Declared non-disabled","60","50","24720","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","Declared disabled","60","60","31280","28760"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","Declared non-disabled","500","480","32090","29180"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","Unknown","70","60","36680","32870"
"New entrant CS","2022","Bristol, City of","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","LGBO","Declared non-disabled","70","60","30690","27630"
"New entrant CS","2022","Bristol, City of","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Undeclared","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","Unknown","280","270","29220","25000"
"New entrant CS","2022","Bromley","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Heterosexual / straight","Declared non-disabled","70","70","31310","31060"
"New entrant CS","2022","Bromley","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","Declared non-disabled","120","110","29600","28140"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Unknown","60","60","30000","25480"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","Declared non-disabled","110","110","27450","27570"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","Declared non-disabled","230","220","29010","26140"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","Unknown","100","100","28500","26140"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","Declared non-disabled","70","70","40070","37000"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","Unknown","100","100","35590","28270"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","Declared disabled","70","60","27120","21940"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","Declared non-disabled","610","590","29400","25860"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","Declared non-disabled","70","60","26520","23140"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","Unknown","350","340","25400","22840"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","Declared non-disabled","210","200","30930","28140"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","Declared non-disabled","120","120","30640","27010"
"New entrant CS","2022","Central Hampshire","Unknown","Unknown","70","70","31010","26350"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","Declared non-disabled","170","170","27610","27570"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","Unknown","60","60","26620","27570"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","Declared non-disabled","110","100","26190","23140"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","Unknown","50","50","25190","23140"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","Declared non-disabled","100","100","24550","23140"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","Unknown","80","70","23860","23140"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","Declared disabled","50","50","30660","27570"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","Declared non-disabled","840","830","31490","27230"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","Unknown","90","80","36730","31540"
"New entrant CS","2022","City of Edinburgh","LGBO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","LGBO","Declared non-disabled","90","90","29140","27230"
"New entrant CS","2022","City of Edinburgh","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Undeclared","Declared non-disabled","60","60","33110","27570"
"New entrant CS","2022","City of Edinburgh","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","Declared non-disabled","70","70","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","Unknown","790","750","32570","27570"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","Declared non-disabled","60","60","27380","27570"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","Unknown","60","60","23750","21640"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Declared non-disabled","140","130","25350","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Undeclared","[c]","[c]","[c]","[c]"
