"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","London","Digital, Data and Technology","Male","340","330","49940","46000"
"New entrant CS","2021","London","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Economics","Female","150","150","31860","31800"
"New entrant CS","2021","London","Economics","Male","250","250","33080","32560"
"New entrant CS","2021","London","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Finance","Female","140","140","40160","34260"
"New entrant CS","2021","London","Finance","Male","110","110","43760","40070"
"New entrant CS","2021","London","Human Resources","Female","160","160","37310","32790"
"New entrant CS","2021","London","Human Resources","Male","80","80","39370","32540"
"New entrant CS","2021","London","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Intelligence Analysis","Male","50","50","44590","47650"
"New entrant CS","2021","London","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","International Trade","Female","70","70","32190","31800"
"New entrant CS","2021","London","International Trade","Male","40","40","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Legal","Female","260","250","46040","50500"
"New entrant CS","2021","London","Legal","Male","140","140","45940","50500"
"New entrant CS","2021","London","Medicine","Female","30","20","[c]","[c]"
"New entrant CS","2021","London","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Delivery","Female","2100","2020","30220","27130"
"New entrant CS","2021","London","Operational Delivery","Male","1370","1340","31660","28720"
"New entrant CS","2021","London","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Operational Research","Female","40","40","[c]","[c]"
"New entrant CS","2021","London","Operational Research","Male","50","50","[c]","[c]"
"New entrant CS","2021","London","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other","Female","320","320","33120","28650"
"New entrant CS","2021","London","Other","Male","280","280","34880","28650"
"New entrant CS","2021","London","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Policy","Female","1390","1370","37190","33570"
"New entrant CS","2021","London","Policy","Male","1120","1110","39300","33570"
"New entrant CS","2021","London","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Project Delivery","Female","160","160","40570","35050"
"New entrant CS","2021","London","Project Delivery","Male","140","140","44360","40050"
"New entrant CS","2021","London","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Property","Male","40","40","[c]","[c]"
"New entrant CS","2021","London","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Science and Engineering","Female","150","130","37750","36330"
"New entrant CS","2021","London","Science and Engineering","Male","60","60","34830","32330"
"New entrant CS","2021","London","Security","Female","40","40","[c]","[c]"
"New entrant CS","2021","London","Security","Male","70","60","32510","29370"
"New entrant CS","2021","London","Social Research","Female","80","80","35780","32540"
"New entrant CS","2021","London","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Statistics","Female","90","90","36620","32540"
"New entrant CS","2021","London","Statistics","Male","90","90","35240","32540"
"New entrant CS","2021","London","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Tax","Female","50","50","31130","29570"
"New entrant CS","2021","London","Tax","Male","50","50","32500","36160"
"New entrant CS","2021","London","Unknown","Female","2840","2790","32580","31060"
"New entrant CS","2021","London","Unknown","Male","1840","1830","35760","31060"
"New entrant CS","2021","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","Female","370","360","22920","22350"
"New entrant CS","2021","North East (England)","Operational Delivery","Male","250","250","23420","22850"
"New entrant CS","2021","North East (England)","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tax","Female","420","410","22520","20140"
"New entrant CS","2021","North East (England)","Tax","Male","380","380","23190","25560"
"New entrant CS","2021","North East (England)","Unknown","Female","790","770","24090","21010"
"New entrant CS","2021","North East (England)","Unknown","Male","770","770","24340","21010"
"New entrant CS","2021","North West (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Female","50","50","40100","35900"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Male","110","110","40570","37450"
"New entrant CS","2021","North West (England)","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Female","80","80","30100","25000"
"New entrant CS","2021","North West (England)","Human Resources","Male","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Female","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Male","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Female","910","870","23610","22350"
"New entrant CS","2021","North West (England)","Operational Delivery","Male","700","680","25330","22850"
"New entrant CS","2021","North West (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other","Male","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Policy","Female","60","60","34450","29360"
"New entrant CS","2021","North West (England)","Policy","Male","50","50","36750","35900"
"New entrant CS","2021","North West (England)","Project Delivery","Female","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Project Delivery","Male","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Science and Engineering","Female","70","60","29340","26370"
"New entrant CS","2021","North West (England)","Science and Engineering","Male","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Security","Male","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","Female","340","330","21840","20140"
"New entrant CS","2021","North West (England)","Tax","Male","330","330","22880","20140"
"New entrant CS","2021","North West (England)","Unknown","Female","1400","1380","25300","27570"
"New entrant CS","2021","North West (England)","Unknown","Male","1260","1260","26390","25560"
"New entrant CS","2021","North West (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Operational Delivery","Female","50","50","23410","20140"
"New entrant CS","2021","Northern Ireland","Operational Delivery","Male","90","90","23790","21430"
"New entrant CS","2021","Northern Ireland","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Tax","Female","70","60","21630","20140"
"New entrant CS","2021","Northern Ireland","Tax","Male","60","60","22060","20140"
"New entrant CS","2021","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Digital, Data and Technology","Male","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Human Resources","Female","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Operational Delivery","Female","390","380","22010","20810"
"New entrant CS","2021","Scotland","Operational Delivery","Male","340","330","23930","20810"
"New entrant CS","2021","Scotland","Other","Female","120","110","24780","23450"
"New entrant CS","2021","Scotland","Other","Male","130","130","25810","23450"
"New entrant CS","2021","Scotland","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","Male","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Security","Male","80","80","23350","23540"
"New entrant CS","2021","Scotland","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Tax","Female","230","220","20780","20140"
"New entrant CS","2021","Scotland","Tax","Male","230","220","20880","20140"
"New entrant CS","2021","Scotland","Unknown","Female","1550","1500","29590","27570"
"New entrant CS","2021","Scotland","Unknown","Male","1070","1060","29580","27570"
"New entrant CS","2021","Scotland","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Digital, Data and Technology","Female","50","50","[c]","[c]"
"New entrant CS","2021","South East (England)","Digital, Data and Technology","Male","90","90","41400","36040"
"New entrant CS","2021","South East (England)","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Finance","Female","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Human Resources","Female","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","Female","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","Male","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Medicine","Female","70","60","44990","35000"
"New entrant CS","2021","South East (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Operational Delivery","Female","1080","1020","24620","23050"
"New entrant CS","2021","South East (England)","Operational Delivery","Male","910","880","25840","24880"
"New entrant CS","2021","South East (England)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other","Female","130","130","23780","20920"
"New entrant CS","2021","South East (England)","Other","Male","110","110","28350","26350"
"New entrant CS","2021","South East (England)","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Project Delivery","Female","80","80","31140","33000"
"New entrant CS","2021","South East (England)","Project Delivery","Male","80","80","37910","40000"
"New entrant CS","2021","South East (England)","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Property","Male","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Science and Engineering","Female","60","60","29510","27960"
"New entrant CS","2021","South East (England)","Science and Engineering","Male","80","80","29830","27960"
"New entrant CS","2021","South East (England)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Security","Male","160","160","28940","25540"
"New entrant CS","2021","South East (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Tax","Female","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Tax","Male","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Female","1290","1250","27320","27570"
"New entrant CS","2021","South East (England)","Unknown","Male","800","800","27130","27570"
"New entrant CS","2021","South East (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Commercial","Female","50","50","33310","26830"
"New entrant CS","2021","South West (England)","Commercial","Male","60","60","34860","34000"
"New entrant CS","2021","South West (England)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","Female","100","90","32970","29500"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","Male","210","200","36580","33000"
"New entrant CS","2021","South West (England)","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Finance","Female","60","60","29800","26050"
"New entrant CS","2021","South West (England)","Finance","Male","50","50","31180","25000"
"New entrant CS","2021","South West (England)","Human Resources","Female","90","80","30460","24920"
"New entrant CS","2021","South West (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
