"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Economics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Operational Delivery","West Midlands (England)","90","90","24700","21410"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","London","50","50","49310","52860"
"Leaver Dept.","2022","Public Health England","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","London","70","60","45140","40270"
"Leaver Dept.","2022","Public Health England","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","London","90","90","46200","41170"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","South West (England)","50","50","34860","28590"
"Leaver Dept.","2022","Public Health England","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","London","140","130","40850","32990"
"Leaver Dept.","2022","Public Health England","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","London","200","180","45930","47090"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","East of England","40","40","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","London","160","130","94600","97550"
"Leaver Dept.","2022","Public Health England","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","North West (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Medicine","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East Midlands (England)","70","70","34590","28590"
"Leaver Dept.","2022","Public Health England","Operational Delivery","East of England","150","130","35430","25010"
"Leaver Dept.","2022","Public Health England","Operational Delivery","London","1500","1360","41760","39690"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","North West (England)","250","230","29770","23390"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South East (England)","200","170","38120","30460"
"Leaver Dept.","2022","Public Health England","Operational Delivery","South West (England)","450","410","35680","29420"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Operational Delivery","West Midlands (England)","200","180","37750","26490"
"Leaver Dept.","2022","Public Health England","Operational Delivery","Yorkshire and The Humber","190","180","36590","32790"
"Leaver Dept.","2022","Public Health England","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East Midlands (England)","70","60","38990","36330"
"Leaver Dept.","2022","Public Health England","Science and Engineering","East of England","140","130","37700","36060"
"Leaver Dept.","2022","Public Health England","Science and Engineering","London","690","650","42420","40070"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","North West (England)","170","160","35160","32310"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South East (England)","220","200","45800","40560"
"Leaver Dept.","2022","Public Health England","Science and Engineering","South West (England)","530","490","38280","35840"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Science and Engineering","West Midlands (England)","130","110","35570","35610"
"Leaver Dept.","2022","Public Health England","Science and Engineering","Yorkshire and The Humber","110","100","39470","36510"
"Leaver Dept.","2022","Public Health England","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Unknown","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","London","30","30","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Social Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Social Research","South East (England)","[c]","[c]","[c]","[c]"
