"Status","Year","Organisation","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","AA/AO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","EO","White","50","50","25260","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","SEO/HEO","White","170","170","31060","28500"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","Unknown","400","390","21820","21430"
"New entrant CS","2021","Home Office (incl. agencies)","AA/AO","White","160","160","21230","21430"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","EO","Unknown","590","570","26780","24880"
"New entrant CS","2021","Home Office (incl. agencies)","EO","White","220","210","26120","24880"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","Unknown","150","140","59460","57430"
"New entrant CS","2021","Home Office (incl. agencies)","G6/G7","White","60","60","59910","57430"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","Unknown","290","290","37690","36510"
"New entrant CS","2021","Home Office (incl. agencies)","SEO/HEO","White","110","110","37410","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","AA/AO","Unknown","90","90","21050","20880"
"New entrant CS","2021","Insolvency Service","AA/AO","White","50","50","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","EO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","SEO/HEO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","AA/AO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","EO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","SEO/HEO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","AA/AO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","EO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","SEO/HEO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","AA/AO","White","30","30","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","EO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","SEO/HEO","White","50","50","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","AA/AO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","EO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","White","40","40","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","AA/AO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","EO","White","30","30","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","SEO/HEO","White","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","Unknown","290","290","24300","21190"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","AA/AO","White","1030","1000","21620","20920"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
