"Status","Year","Sex","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Female","Tees Valley and Durham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Operational Delivery","210","180","26280","24310"
"New entrant CS","2022","Female","Unknown","Other","40","40","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Unknown","170","150","33500","28000"
"New entrant CS","2022","Female","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Operational Delivery","580","560","23580","21260"
"New entrant CS","2022","Female","West Central Scotland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Other","90","90","25960","23390"
"New entrant CS","2022","Female","West Central Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Central Scotland","Tax","60","60","29340","26590"
"New entrant CS","2022","Female","West Central Scotland","Unknown","850","830","31930","27940"
"New entrant CS","2022","Female","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Digital, Data and Technology","50","50","33480","31000"
"New entrant CS","2022","Female","West Midlands","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Finance","50","50","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Operational Delivery","1340","1260","25400","23170"
"New entrant CS","2022","Female","West Midlands","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Other","30","30","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Policy","120","120","35310","30190"
"New entrant CS","2022","Female","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands","Tax","100","100","28300","26590"
"New entrant CS","2022","Female","West Midlands","Unknown","150","150","30960","27570"
"New entrant CS","2022","Female","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Operational Delivery","730","690","22820","21840"
"New entrant CS","2022","Female","West Wales and The Valleys","Other","40","40","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Female","West Wales and The Valleys","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Commercial","40","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Finance","70","60","31280","28970"
"New entrant CS","2022","Female","West Yorkshire","Human Resources","60","50","39370","32750"
"New entrant CS","2022","Female","West Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Operational Delivery","1170","1110","26600","24430"
"New entrant CS","2022","Female","West Yorkshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Policy","40","40","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Yorkshire","Tax","110","100","26940","26590"
"New entrant CS","2022","Female","West Yorkshire","Unknown","150","140","30840","27570"
"New entrant CS","2022","Female","West Yorkshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Operational Delivery","250","240","28200","28140"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","310","300","28160","28140"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Security","70","70","26750","25540"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Operational Delivery","150","140","28110","24800"
"New entrant CS","2022","Male","Cheshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cheshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Operational Delivery","70","70","24420","21260"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cornwall and Isles of Scilly","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Operational Delivery","110","100","25000","21300"
"New entrant CS","2022","Male","Cumbria","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Cumbria","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Operational Delivery","560","540","25120","23140"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Tax","120","120","27550","26590"
"New entrant CS","2022","Male","Derbyshire and Nottinghamshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Male","Devon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Digital, Data and Technology","110","110","26910","24400"
"New entrant CS","2022","Male","Devon","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Operational Delivery","230","220","24760","23140"
"New entrant CS","2022","Male","Devon","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","Male","Devon","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Devon","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Geography","50","50","27570","20420"
"New entrant CS","2022","Male","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Operational Delivery","160","150","26370","24540"
"New entrant CS","2022","Male","Dorset and Somerset","Other","30","30","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Dorset and Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Commercial","[c]","[c]","[c]","[c]"
