"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Female","500","480","39200","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Male","350","350","43080","32790"
"New entrant CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","Female","140","130","26580","22350"
"New entrant CS","2021","Unknown","HM Land Registry","Male","130","130","25990","22350"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Female","1710","1660","23730","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Male","1690","1660","24640","20140"
"New entrant CS","2021","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Female","660","640","31040","27370"
"New entrant CS","2021","Unknown","Home Office","Male","770","760","31870","25630"
"New entrant CS","2021","Unknown","Ministry of Defence","Female","260","240","31960","26350"
"New entrant CS","2021","Unknown","Ministry of Defence","Male","530","520","28910","25540"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","50","50","36090","33210"
"New entrant CS","2021","Unknown","Ministry of Justice","Female","1990","1910","23820","22680"
"New entrant CS","2021","Unknown","Ministry of Justice","Male","1490","1450","25380","22850"
"New entrant CS","2021","Unknown","National Crime Agency","Female","60","60","36510","32770"
"New entrant CS","2021","Unknown","National Crime Agency","Male","60","60","38870","36740"
"New entrant CS","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","Female","570","540","31270","26160"
"New entrant CS","2021","Unknown","Scottish Government","Male","450","440","30730","25980"
"New entrant CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Female","110","110","30510","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Male","130","120","30560","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","Female","400","380","34980","29280"
"New entrant CS","2021","White","Attorney General's Departments","Male","250","240","39140","40000"
"New entrant CS","2021","White","Cabinet Office","Female","250","240","35900","32000"
"New entrant CS","2021","White","Cabinet Office","Male","230","230","40280","34550"
"New entrant CS","2021","White","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","Female","30","30","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","Female","400","390","34040","33570"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","Male","360","360","36950","33570"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Female","140","140","37750","34020"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Male","110","110","41770","34020"
"New entrant CS","2021","White","Department for Education","Female","220","220","34620","29360"
"New entrant CS","2021","White","Department for Education","Male","150","150","37250","33500"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs","Female","600","580","31440","29180"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs","Male","420","420","34090","29230"
"New entrant CS","2021","White","Department for International Trade","Female","80","80","36520","31800"
"New entrant CS","2021","White","Department for International Trade","Male","90","90","37530","31800"
"New entrant CS","2021","White","Department for Transport","Female","310","290","30050","26240"
"New entrant CS","2021","White","Department for Transport","Male","360","350","33680","30730"
"New entrant CS","2021","White","Department for Work and Pensions","Female","6240","6060","26200","27570"
"New entrant CS","2021","White","Department for Work and Pensions","Male","4450","4430","26160","27570"
"New entrant CS","2021","White","Department of Health and Social Care","Female","1200","1060","34550","31370"
"New entrant CS","2021","White","Department of Health and Social Care","Male","480","430","39610","32790"
"New entrant CS","2021","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Food Standards Agency","Female","40","40","[c]","[c]"
"New entrant CS","2021","White","Food Standards Agency","Male","40","40","[c]","[c]"
"New entrant CS","2021","White","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","HM Land Registry","Female","230","220","25390","22350"
"New entrant CS","2021","White","HM Land Registry","Male","150","150","26740","22350"
"New entrant CS","2021","White","HM Revenue and Customs","Female","800","780","25610","20880"
"New entrant CS","2021","White","HM Revenue and Customs","Male","770","770","25760","24500"
"New entrant CS","2021","White","HM Treasury","Female","150","140","32230","28500"
"New entrant CS","2021","White","HM Treasury","Male","150","150","34390","29320"
"New entrant CS","2021","White","Home Office","Female","240","230","31140","24890"
"New entrant CS","2021","White","Home Office","Male","310","310","31910","24880"
"New entrant CS","2021","White","Ministry of Defence","Female","1350","1280","28530","25390"
"New entrant CS","2021","White","Ministry of Defence","Male","1670","1660","31330","27540"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Female","130","120","36850","33210"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Male","110","110","40350","33210"
"New entrant CS","2021","White","Ministry of Justice","Female","2480","2400","23790","22850"
"New entrant CS","2021","White","Ministry of Justice","Male","1800","1770","25400","22850"
"New entrant CS","2021","White","National Crime Agency","Female","400","390","32400","32260"
"New entrant CS","2021","White","National Crime Agency","Male","380","380","35680","34140"
"New entrant CS","2021","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","Female","90","90","48090","46360"
"New entrant CS","2021","White","Office for Standards in Education","Male","50","50","54970","55290"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Female","110","110","32190","25750"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Male","120","120","35390","26880"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Female","60","60","37580","34800"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Male","80","80","39140","34800"
"New entrant CS","2021","White","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Government","Female","590","560","29630","26160"
"New entrant CS","2021","White","Scottish Government","Male","390","390","29170","26160"
"New entrant CS","2021","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Female","400","380","31490","29540"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Male","260","260","32760","29540"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Welsh Government","Female","100","90","28620","25030"
"New entrant CS","2021","White","Welsh Government","Male","60","50","27710","25030"
"New entrant CS","2022","Asian","Attorney General's Departments","Female","120","120","34770","26970"
"New entrant CS","2022","Asian","Attorney General's Departments","Male","50","50","[c]","[c]"
"New entrant CS","2022","Asian","Cabinet Office","Female","50","50","36400","32000"
"New entrant CS","2022","Asian","Cabinet Office","Male","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Female","60","50","35150","33570"
"New entrant CS","2022","Asian","Department for Business, Energy and Industrial Strategy","Male","60","60","33730","33570"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education","Female","60","60","31550","29360"
"New entrant CS","2022","Asian","Department for Education","Male","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Female","80","80","33540","30320"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs","Male","70","70","34280","32560"
"New entrant CS","2022","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Female","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport","Female","70","60","31460","26130"
"New entrant CS","2022","Asian","Department for Transport","Male","90","90","30580","26840"
"New entrant CS","2022","Asian","Department for Work and Pensions","Female","720","700","27080","27570"
"New entrant CS","2022","Asian","Department for Work and Pensions","Male","670","660","27530","27570"
"New entrant CS","2022","Asian","Department of Health and Social Care","Female","230","210","33500","28590"
"New entrant CS","2022","Asian","Department of Health and Social Care","Male","110","100","33890","28780"
"New entrant CS","2022","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Female","450","430","27190","25330"
"New entrant CS","2022","Asian","HM Revenue and Customs","Male","570","550","27540","26590"
"New entrant CS","2022","Asian","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Female","50","50","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Male","50","50","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Female","60","60","29730","27540"
"New entrant CS","2022","Asian","Ministry of Defence","Male","90","80","34180","30200"
"New entrant CS","2022","Asian","Ministry of Justice","Female","420","400","26670","23720"
"New entrant CS","2022","Asian","Ministry of Justice","Male","290","270","28580","25120"
"New entrant CS","2022","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Female","40","30","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","Female","60","60","30260","27940"
"New entrant CS","2022","Asian","Scottish Government","Male","40","40","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","Female","40","40","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","Male","30","30","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","Female","60","60","30940","26950"
"New entrant CS","2022","Black","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Female","40","40","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","Female","50","50","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","Female","30","30","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions","Female","440","430","28050","27570"
"New entrant CS","2022","Black","Department for Work and Pensions","Male","230","220","28010","27570"
"New entrant CS","2022","Black","Department of Health and Social Care","Female","160","150","31770","28850"
"New entrant CS","2022","Black","Department of Health and Social Care","Male","60","50","31380","28590"
"New entrant CS","2022","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","Female","180","180","28290","26590"
"New entrant CS","2022","Black","HM Revenue and Customs","Male","130","130","29250","26590"
"New entrant CS","2022","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","Female","30","30","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Defence","Male","40","40","[c]","[c]"
"New entrant CS","2022","Black","Ministry of Justice","Female","480","460","28770","27060"
"New entrant CS","2022","Black","Ministry of Justice","Male","280","280","29850","28200"
"New entrant CS","2022","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","Female","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Female","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Department for Work and Pensions","Female","180","170","25950","27570"
"New entrant CS","2022","Mixed","Department for Work and Pensions","Male","120","120","26590","27570"
"New entrant CS","2022","Mixed","Department of Health and Social Care","Female","60","50","34180","30460"
"New entrant CS","2022","Mixed","Department of Health and Social Care","Male","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Female","90","90","29100","26590"
"New entrant CS","2022","Mixed","HM Revenue and Customs","Male","70","70","28600","26590"
"New entrant CS","2022","Mixed","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Defence","Male","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Ministry of Justice","Female","320","300","27410","24780"
"New entrant CS","2022","Mixed","Ministry of Justice","Male","130","130","28090","25120"
"New entrant CS","2022","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
