"Status","Year","Region_ITL3","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Peterborough","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Plymouth","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Declared non-disabled","Heterosexual / straight","120","110","26390","21010"
"New entrant CS","2021","Plymouth","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Unknown","Unknown","110","100","27290","23540"
"New entrant CS","2021","Portsmouth","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Declared non-disabled","Heterosexual / straight","200","200","29000","27570"
"New entrant CS","2021","Portsmouth","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","Unknown","Unknown","130","130","27120","20140"
"New entrant CS","2021","Powys","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared non-disabled","Heterosexual / straight","180","180","29070","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Unknown","Unknown","60","60","26530","28600"
"New entrant CS","2021","Sandwell","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Declared non-disabled","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Sandwell","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared non-disabled","Heterosexual / straight","150","150","27550","26370"
"New entrant CS","2021","Sefton","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Unknown","Unknown","150","150","25420","21430"
"New entrant CS","2021","Sheffield","Declared disabled","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Sheffield","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Declared non-disabled","Heterosexual / straight","270","270","27680","22920"
"New entrant CS","2021","Sheffield","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Unknown","Heterosexual / straight","110","110","31520","29360"
"New entrant CS","2021","Sheffield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","Unknown","Unknown","220","210","28800","23890"
"New entrant CS","2021","Shetland Islands","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared non-disabled","Heterosexual / straight","80","80","26430","27570"
"New entrant CS","2021","Shropshire CC","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Declared non-disabled","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Solihull","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared non-disabled","Heterosexual / straight","110","110","26020","25000"
"New entrant CS","2021","Somerset","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Declared non-disabled","Heterosexual / straight","70","70","24950","26370"
"New entrant CS","2021","South and West Derbyshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared non-disabled","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared non-disabled","Heterosexual / straight","210","200","28570","27570"
"New entrant CS","2021","South Hampshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","Heterosexual / straight","130","120","30510","29540"
"New entrant CS","2021","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","Unknown","130","120","29110","26590"
"New entrant CS","2021","South Lanarkshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared non-disabled","Heterosexual / straight","70","70","22470","20140"
"New entrant CS","2021","South Lanarkshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Unknown","Unknown","130","120","20780","20140"
"New entrant CS","2021","South Nottinghamshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared non-disabled","Heterosexual / straight","70","60","21430","21010"
"New entrant CS","2021","South Teesside","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared non-disabled","Heterosexual / straight","60","60","23500","21050"
"New entrant CS","2021","South West Wales","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared non-disabled","Heterosexual / straight","110","100","30230","27570"
"New entrant CS","2021","Southampton","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Declared non-disabled","Heterosexual / straight","60","60","27510","29290"
"New entrant CS","2021","Southend-on-Sea","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared disabled","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared non-disabled","Heterosexual / straight","240","230","24920","23700"
"New entrant CS","2021","Staffordshire CC","Declared non-disabled","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Unknown","Unknown","140","130","22860","22850"
"New entrant CS","2021","Stoke-on-Trent","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Declared non-disabled","Heterosexual / straight","150","140","22330","18880"
"New entrant CS","2021","Stoke-on-Trent","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Unknown","Unknown","60","60","21000","18880"
"New entrant CS","2021","Suffolk","Declared disabled","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Suffolk","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Declared non-disabled","Heterosexual / straight","290","280","25430","27570"
"New entrant CS","2021","Suffolk","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Unknown","Unknown","90","90","23920","21460"
"New entrant CS","2021","Sunderland","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Declared non-disabled","Heterosexual / straight","160","160","25370","27570"
"New entrant CS","2021","Sunderland","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","Unknown","110","100","21840","20140"
"New entrant CS","2021","Swansea","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared non-disabled","Heterosexual / straight","230","220","25650","21590"
"New entrant CS","2021","Swansea","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","Unknown","210","190","22380","21590"
"New entrant CS","2021","Swindon","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
