"Status","Year","Profession_of_post","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","70","60","28750","27000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","90","90","34770","33000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","70","70","40790","39000"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","30-39","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","20-29","100","100","35360","34020"
"New entrant CS","2021","Project Delivery","Inner London - West","30-39","70","70","44790","42000"
"New entrant CS","2021","Project Delivery","Inner London - West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merseyside","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Shropshire and Staffordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tees Valley and Durham","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cheshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cheshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cumbria","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cumbria","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Devon","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Anglia","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Yorkshire and Northern Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Essex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Herefordshire, Worcestershire and Warwickshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Highlands and Islands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Highlands and Islands","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Highlands and Islands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Inner London - West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Kent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Leicestershire, Rutland and Northamptonshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Merseyside","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Merseyside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Merseyside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northumberland and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Cheshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Devon","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Devon","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Devon","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Dorset and Somerset","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Anglia","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Anglia","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Anglia","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Yorkshire and Northern Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Yorkshire and Northern Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Yorkshire and Northern Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Essex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Herefordshire, Worcestershire and Warwickshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Kent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Kent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Lancashire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Lancashire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Lancashire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Merseyside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
