"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Merseyside","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Health and Safety Executive","North West (England)","80","80","29690","26370"
"New entrant CS","2021","Merseyside","HM Courts and Tribunals Service","North West (England)","60","60","20820","19930"
"New entrant CS","2021","Merseyside","HM Land Registry","North West (England)","60","50","24000","22350"
"New entrant CS","2021","Merseyside","HM Prison and Probation Service","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Merseyside","HM Revenue and Customs (excl. agencies)","North West (England)","290","280","22630","20140"
"New entrant CS","2021","Merseyside","Home Office (incl. agencies)","North West (England)","170","170","25060","21430"
"New entrant CS","2021","Merseyside","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Public Health England","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Scotland","50","50","27300","27570"
"New entrant CS","2021","North Eastern Scotland","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Food Standards Scotland","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scottish Prison Service","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Animal and Plant Health Agency","Yorkshire and The Humber","50","50","23910","21050"
"New entrant CS","2021","North Yorkshire","Cabinet Office (excl. agencies)","Yorkshire and The Humber","40","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","90","90","32850","29180"
"New entrant CS","2021","North Yorkshire","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","100","100","26960","27570"
"New entrant CS","2021","North Yorkshire","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Health and Safety Executive","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","130","130","28490","22160"
"New entrant CS","2021","North Yorkshire","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HM Revenue and Customs (excl. agencies)","Northern Ireland","230","220","21870","20140"
"New entrant CS","2021","Northern Ireland","Home Office (incl. agencies)","Northern Ireland","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ministry of Defence (excl. agencies)","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Cabinet Office (excl. agencies)","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","North East (England)","1180","1160","24480","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Prison and Probation Service","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","North East (England)","990","970","23690","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Home Office (incl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Public Health England","North East (England)","50","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","London","690","670","29930","31060"
"New entrant CS","2021","Outer London - East and North East","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","HM Courts and Tribunals Service","London","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","HM Prison and Probation Service","London","170","170","27480","28720"
"New entrant CS","2021","Outer London - East and North East","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Department for Work and Pensions (excl. agencies)","London","340","330","29740","31060"
"New entrant CS","2021","Outer London - South","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Courts and Tribunals Service","London","90","90","22140","21300"
"New entrant CS","2021","Outer London - South","HM Land Registry","London","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - South","HM Prison and Probation Service","London","60","60","27170","26810"
"New entrant CS","2021","Outer London - South","HM Revenue and Customs (excl. agencies)","London","160","160","31810","29570"
"New entrant CS","2021","Outer London - South","Home Office (incl. agencies)","London","320","320","40850","35050"
"New entrant CS","2021","Outer London - South","Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","London","720","720","30430","31060"
"New entrant CS","2021","Outer London - West and North West","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HM Courts and Tribunals Service","London","90","90","22720","21300"
"New entrant CS","2021","Outer London - West and North West","HM Prison and Probation Service","London","110","110","27710","26810"
"New entrant CS","2021","Outer London - West and North West","Home Office (incl. agencies)","London","140","140","29710","28650"
"New entrant CS","2021","Outer London - West and North West","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Public Health England","London","230","210","34110","32330"
"New entrant CS","2021","Outer London - West and North West","The National Archives","London","60","60","32670","31960"
"New entrant CS","2021","Outer London - West and North West","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Ministry of Defence (excl. agencies)","Overseas","40","40","[c]","[c]"
"New entrant CS","2021","Overseas","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","West Midlands (England)","300","290","26650","27570"
"New entrant CS","2021","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HM Courts and Tribunals Service","West Midlands (England)","180","160","19210","18880"
"New entrant CS","2021","Shropshire and Staffordshire","HM Land Registry","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HM Prison and Probation Service","West Midlands (England)","270","260","22770","22850"
"New entrant CS","2021","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","West Midlands (England)","70","70","39470","38630"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","West Midlands (England)","100","90","32080","29350"
"New entrant CS","2021","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Department for Education (excl. agencies)","Yorkshire and The Humber","110","110","31440","29360"
"New entrant CS","2021","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","470","460","25180","27570"
"New entrant CS","2021","South Yorkshire","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","HM Prison and Probation Service","Yorkshire and The Humber","160","150","22140","22850"
"New entrant CS","2021","South Yorkshire","Home Office (incl. agencies)","Yorkshire and The Humber","160","150","27160","21430"
"New entrant CS","2021","South Yorkshire","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","South Yorkshire","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Department for Work and Pensions (excl. agencies)","Scotland","140","140","26360","27570"
"New entrant CS","2021","Southern Scotland","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","HM Revenue and Customs (excl. agencies)","Scotland","200","200","20500","20140"
"New entrant CS","2021","Southern Scotland","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Animal and Plant Health Agency","South East (England)","100","100","26940","24370"
"New entrant CS","2021","Surrey, East and West Sussex","Crown Prosecution Service","South East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","South East (England)","710","690","26330","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","HM Courts and Tribunals Service","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","HM Prison and Probation Service","South East (England)","310","300","24900","24660"
"New entrant CS","2021","Surrey, East and West Sussex","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Home Office (incl. agencies)","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Department for Education (excl. agencies)","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","North East (England)","230","230","22470","21010"
"New entrant CS","2021","Tees Valley and Durham","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","HM Land Registry","North East (England)","70","70","25650","22350"
"New entrant CS","2021","Tees Valley and Durham","HM Prison and Probation Service","North East (England)","220","210","22420","22850"
"New entrant CS","2021","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Home Office (incl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Public Health England","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Valuation Office Agency","North East (England)","70","70","22180","20880"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","220","220","36740","28000"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","320","310","28900","27570"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","320","310","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Crown Office and Procurator Fiscal Service","Scotland","60","60","24450","20760"
"New entrant CS","2021","West Central Scotland","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Department for Work and Pensions (excl. agencies)","Scotland","310","300","24440","27570"
"New entrant CS","2021","West Central Scotland","Disclosure Scotland","Scotland","50","40","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","HM Revenue and Customs (excl. agencies)","Scotland","80","70","22910","20140"
"New entrant CS","2021","West Central Scotland","Home Office (incl. agencies)","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Ministry of Defence (excl. agencies)","Scotland","120","110","25170","23540"
"New entrant CS","2021","West Central Scotland","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Office of Gas and Electricity Markets","Scotland","170","170","29640","23450"
"New entrant CS","2021","West Central Scotland","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Public Health England","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
