"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Undeclared","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Lambeth","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Westminster","120","120","45770","41970"
"Leaver Dept.","2022","Undeclared","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Barnet","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Lambeth","50","50","54530","52860"
"Leaver Dept.","2022","Undeclared","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Monmouthshire and Newport","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Westminster","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Westminster","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Leeds","250","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Westminster","580","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Birmingham","100","100","26340","22380"
"Leaver Dept.","2022","Unknown","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","City of Edinburgh","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Croydon","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Glasgow City","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester South West","50","50","[c]","[c]"
