"Status","Year","Age","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Asian","50","40","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","230","220","21680","21250"
"New entrant CS","2022","16-19","Operational Delivery","White","300","290","22010","21260"
"New entrant CS","2022","16-19","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Other","White","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","50","50","22910","21260"
"New entrant CS","2022","16-19","Unknown","White","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","100","80","29350","27010"
"New entrant CS","2022","20-29","Commercial","White","190","190","28090","26670"
"New entrant CS","2022","20-29","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","120","110","31350","30720"
"New entrant CS","2022","20-29","Communications","White","150","150","31550","31560"
"New entrant CS","2022","20-29","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Asian","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","White","140","140","25180","27570"
"New entrant CS","2022","20-29","Digital, Data and Technology","Asian","100","90","31250","30330"
"New entrant CS","2022","20-29","Digital, Data and Technology","Black","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","300","290","31460","30450"
"New entrant CS","2022","20-29","Digital, Data and Technology","White","470","470","30960","30210"
"New entrant CS","2022","20-29","Economics","Asian","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Unknown","80","80","31220","32390"
"New entrant CS","2022","20-29","Economics","White","170","170","30870","30710"
"New entrant CS","2022","20-29","Finance","Asian","60","60","31710","29360"
"New entrant CS","2022","20-29","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","140","120","29500","28430"
"New entrant CS","2022","20-29","Finance","White","220","220","29180","26350"
"New entrant CS","2022","20-29","Geography","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","130","110","28520","26590"
"New entrant CS","2022","20-29","Human Resources","White","220","210","26990","26300"
"New entrant CS","2022","20-29","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","White","60","60","28940","28700"
"New entrant CS","2022","20-29","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","White","60","60","30880","31800"
"New entrant CS","2022","20-29","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","White","60","60","29780","28050"
"New entrant CS","2022","20-29","Legal","Asian","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Unknown","70","70","32430","30680"
"New entrant CS","2022","20-29","Legal","White","200","200","34580","30450"
"New entrant CS","2022","20-29","Medicine","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Asian","1240","1200","25220","24240"
"New entrant CS","2022","20-29","Operational Delivery","Black","490","480","26650","27060"
"New entrant CS","2022","20-29","Operational Delivery","Mixed","390","380","25200","23720"
"New entrant CS","2022","20-29","Operational Delivery","Other ethnicity","100","100","26130","26800"
"New entrant CS","2022","20-29","Operational Delivery","Undeclared","140","140","25660","23720"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","4650","4550","24040","23140"
"New entrant CS","2022","20-29","Operational Delivery","White","7000","6900","24090","23140"
"New entrant CS","2022","20-29","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","White","50","50","28840","29090"
"New entrant CS","2022","20-29","Other","Asian","100","90","25470","25750"
"New entrant CS","2022","20-29","Other","Black","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Other","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Unknown","290","280","23020","21260"
"New entrant CS","2022","20-29","Other","White","570","560","24110","21260"
"New entrant CS","2022","20-29","Planning","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Asian","190","180","31170","32560"
"New entrant CS","2022","20-29","Policy","Black","90","90","31380","30360"
"New entrant CS","2022","20-29","Policy","Mixed","110","100","33490","32790"
"New entrant CS","2022","20-29","Policy","Other ethnicity","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","Unknown","470","460","33390","32790"
"New entrant CS","2022","20-29","Policy","White","1270","1260","33090","32560"
"New entrant CS","2022","20-29","Project Delivery","Asian","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","Unknown","110","110","33340","33330"
"New entrant CS","2022","20-29","Project Delivery","White","240","240","29640","28000"
"New entrant CS","2022","20-29","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Property","Unknown","100","100","27720","26030"
"New entrant CS","2022","20-29","Property","White","130","130","28810","26350"
"New entrant CS","2022","20-29","Psychology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Psychology","White","90","90","26050","27700"
"New entrant CS","2022","20-29","Science and Engineering","Asian","60","60","28690","27540"
"New entrant CS","2022","20-29","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","140","140","25400","25050"
"New entrant CS","2022","20-29","Science and Engineering","White","550","550","27410","26370"
"New entrant CS","2022","20-29","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","Unknown","120","120","25030","23540"
"New entrant CS","2022","20-29","Security","White","120","120","26170","25000"
"New entrant CS","2022","20-29","Social Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Social Research","White","140","140","32270","30710"
"New entrant CS","2022","20-29","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Statistics","Unknown","60","60","26420","25120"
"New entrant CS","2022","20-29","Statistics","White","170","170","30520","30710"
"New entrant CS","2022","20-29","Tax","Asian","180","170","27720","26590"
"New entrant CS","2022","20-29","Tax","Black","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Tax","Unknown","330","320","26380","26590"
"New entrant CS","2022","20-29","Tax","White","550","540","26850","26590"
"New entrant CS","2022","20-29","Unknown","Asian","200","200","27630","27230"
"New entrant CS","2022","20-29","Unknown","Black","80","80","30520","27570"
"New entrant CS","2022","20-29","Unknown","Mixed","80","80","28380","27230"
"New entrant CS","2022","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","1630","1590","27750","28000"
"New entrant CS","2022","20-29","Unknown","White","1290","1280","28110","27230"
"New entrant CS","2022","20-29","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Veterinarian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","White","130","120","33320","31990"
"New entrant CS","2022","30-39","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Communications","White","100","90","38830","38000"
"New entrant CS","2022","30-39","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Asian","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","White","130","120","26110","27570"
"New entrant CS","2022","30-39","Digital, Data and Technology","Asian","100","100","40940","37930"
"New entrant CS","2022","30-39","Digital, Data and Technology","Black","50","50","38810","36330"
"New entrant CS","2022","30-39","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","240","230","40510","37230"
"New entrant CS","2022","30-39","Digital, Data and Technology","White","410","410","38310","36500"
"New entrant CS","2022","30-39","Economics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Asian","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","Unknown","90","80","37700","36500"
"New entrant CS","2022","30-39","Finance","White","170","160","37100","35310"
"New entrant CS","2022","30-39","Geography","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","Unknown","60","60","38720","35160"
"New entrant CS","2022","30-39","Human Resources","White","170","170","34780","30730"
"New entrant CS","2022","30-39","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","White","[c]","[c]","[c]","[c]"
