"Status","Year","Ethnicity","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Outer London - East and North East","50","50","[c]","[c]"
"New entrant CS","2021","Black","Male","Outer London - South","50","50","[c]","[c]"
"New entrant CS","2021","Black","Male","Outer London - West and North West","70","70","29570","31060"
"New entrant CS","2021","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Black","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Male","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Inner London - East","120","120","33440","31060"
"New entrant CS","2021","Mixed","Female","Inner London - West","180","170","34530","31060"
"New entrant CS","2021","Mixed","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Outer London - West and North West","60","60","29640","31060"
"New entrant CS","2021","Mixed","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","West Midlands","50","50","28040","27570"
"New entrant CS","2021","Mixed","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Female","West Yorkshire","50","50","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Inner London - East","60","60","36310","31060"
"New entrant CS","2021","Mixed","Male","Inner London - West","110","110","36870","33570"
"New entrant CS","2021","Mixed","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Inner London - West","50","50","36770","32790"
"New entrant CS","2021","Other ethnicity","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
