"Status","Year","Function_of_post","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Highlands and Islands","Operational Delivery","60","60","25000","27020"
"New entrant CS","2022","No function","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Highlands and Islands","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Highlands and Islands","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Knowledge and Information Management","30","30","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Operational Delivery","1440","1390","34530","31060"
"New entrant CS","2022","No function","Inner London - East","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Other","110","110","39370","27140"
"New entrant CS","2022","No function","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - East","Science and Engineering","70","60","36200","32330"
"New entrant CS","2022","No function","Inner London - East","Tax","140","140","34240","37610"
"New entrant CS","2022","No function","Inner London - East","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Economics","40","40","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","International Trade","170","170","36170","31800"
"New entrant CS","2022","No function","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Legal","30","30","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Operational Delivery","1220","1180","35350","30520"
"New entrant CS","2022","No function","Inner London - West","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Other","70","70","34910","31010"
"New entrant CS","2022","No function","Inner London - West","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Policy","1960","1910","37610","33570"
"New entrant CS","2022","No function","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inner London - West","Unknown","710","700","33440","28000"
"New entrant CS","2022","No function","Kent","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Operational Delivery","730","700","26800","26140"
"New entrant CS","2022","No function","Kent","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Operational Delivery","1230","1190","24610","23140"
"New entrant CS","2022","No function","Lancashire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lancashire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Operational Delivery","820","780","24590","23140"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Operational Delivery","300","290","25620","24430"
"New entrant CS","2022","No function","Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Operational Delivery","1510","1460","25020","22600"
"New entrant CS","2022","No function","Merseyside","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","No function","Merseyside","Tax","250","240","26360","26590"
"New entrant CS","2022","No function","Merseyside","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","No function","North Eastern Scotland","Operational Delivery","110","110","29700","22640"
"New entrant CS","2022","No function","North Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Operational Delivery","180","170","27590","24800"
"New entrant CS","2022","No function","North Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Policy","90","90","35410","30340"
"New entrant CS","2022","No function","North Yorkshire","Science and Engineering","50","50","26930","26370"
"New entrant CS","2022","No function","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","North Yorkshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","Operational Delivery","120","110","24640","21250"
"New entrant CS","2022","No function","Northern Ireland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland","Tax","230","230","27040","26590"
"New entrant CS","2022","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Operational Delivery","1310","1260","23920","21260"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Policy","60","60","33870","30660"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Tax","190","190","26310","26590"
"New entrant CS","2022","No function","Northumberland, and Tyne and Wear","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Operational Delivery","530","510","30080","30460"
"New entrant CS","2022","No function","Outer London - East and North East","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Operational Delivery","420","400","31160","31060"
"New entrant CS","2022","No function","Outer London - South","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - South","Tax","90","90","34250","30750"
"New entrant CS","2022","No function","Outer London - South","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Operational Delivery","770","720","30040","31020"
"New entrant CS","2022","No function","Outer London - West and North West","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Science and Engineering","80","70","33590","32330"
"New entrant CS","2022","No function","Outer London - West and North West","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Outer London - West and North West","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Operational Delivery","760","720","24700","23140"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Operational Delivery","610","580","26400","24430"
"New entrant CS","2022","No function","South Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Policy","70","70","31020","25000"
"New entrant CS","2022","No function","South Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southern Scotland","Operational Delivery","270","260","23970","22000"
"New entrant CS","2022","No function","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southern Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Southern Scotland","Tax","50","50","21960","21250"
"New entrant CS","2022","No function","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Operational Delivery","920","870","27230","26140"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Science and Engineering","80","80","28870","26170"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Surrey, East and West Sussex","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Operational Delivery","790","770","25490","23170"
"New entrant CS","2022","No function","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Policy","80","80","35120","29360"
"New entrant CS","2022","No function","Tees Valley and Durham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Operational Delivery","300","270","26320","24620"
"New entrant CS","2022","No function","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Unknown","180","160","30270","28000"
"New entrant CS","2022","No function","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Operational Delivery","810","800","24060","21640"
"New entrant CS","2022","No function","West Central Scotland","Other","130","130","25460","22540"
"New entrant CS","2022","No function","West Central Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Central Scotland","Tax","100","100","29650","26590"
"New entrant CS","2022","No function","West Central Scotland","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Operational Delivery","1790","1690","25840","24090"
"New entrant CS","2022","No function","West Midlands","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Policy","220","210","34170","30190"
"New entrant CS","2022","No function","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Science and Engineering","50","40","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Midlands","Tax","110","110","30140","33080"
"New entrant CS","2022","No function","West Midlands","Unknown","80","80","29760","28000"
"New entrant CS","2022","No function","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Operational Delivery","1180","1130","23160","21840"
"New entrant CS","2022","No function","West Wales and The Valleys","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Wales and The Valleys","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Operational Delivery","1720","1640","26830","24240"
"New entrant CS","2022","No function","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Policy","60","60","36370","30960"
"New entrant CS","2022","No function","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","West Yorkshire","Tax","160","160","26880","26590"
"New entrant CS","2022","No function","West Yorkshire","Unknown","60","60","30360","28000"
"New entrant CS","2022","No function","West Yorkshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cornwall and Isles of Scilly","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
