"Status","Year","Profession_of_post","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Unknown","90","40","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","150","150","34170","29890"
"New entrant CS","2022","Communications","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Heterosexual / straight","Declared non-disabled","210","200","37330","33150"
"New entrant CS","2022","Communications","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Heterosexual / straight","Unknown","70","60","35270","32940"
"New entrant CS","2022","Communications","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Undeclared","Unknown","80","40","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","140","140","35520","34260"
"New entrant CS","2022","Corporate Finance","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Heterosexual / straight","Declared disabled","70","70","26400","25110"
"New entrant CS","2022","Counter Fraud","Heterosexual / straight","Declared non-disabled","490","480","26210","27570"
"New entrant CS","2022","Counter Fraud","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","Unknown","60","60","26370","27570"
"New entrant CS","2022","Digital, Data and Technology","Heterosexual / straight","Declared disabled","120","110","36790","33080"
"New entrant CS","2022","Digital, Data and Technology","Heterosexual / straight","Declared non-disabled","1200","1190","38370","35900"
"New entrant CS","2022","Digital, Data and Technology","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Heterosexual / straight","Unknown","270","270","38670","36270"
"New entrant CS","2022","Digital, Data and Technology","LGBO","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","LGBO","Declared non-disabled","100","100","35910","32930"
"New entrant CS","2022","Digital, Data and Technology","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","Declared non-disabled","100","100","35010","33080"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","Unknown","80","50","39800","36500"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","720","720","39300","35270"
"New entrant CS","2022","Economics","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Heterosexual / straight","Declared non-disabled","190","190","34920","30880"
"New entrant CS","2022","Economics","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Economics","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","Unknown","90","90","32470","32390"
"New entrant CS","2022","Finance","Heterosexual / straight","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Declared non-disabled","500","490","34830","33000"
"New entrant CS","2022","Finance","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Heterosexual / straight","Unknown","180","170","34680","30750"
"New entrant CS","2022","Finance","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","Unknown","100","50","35250","29360"
"New entrant CS","2022","Finance","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","260","250","35450","33000"
"New entrant CS","2022","Geography","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Geography","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Declared disabled","60","60","33390","31560"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Declared non-disabled","520","500","33390","30450"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Heterosexual / straight","Unknown","120","110","32130","27270"
"New entrant CS","2022","Human Resources","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","Unknown","60","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","230","220","36220","30450"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","Declared non-disabled","140","140","58640","51360"
"New entrant CS","2022","Inspector of Education and Training","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Declared non-disabled","80","80","30160","28700"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","80","80","29080","28650"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Heterosexual / straight","Declared non-disabled","80","80","36800","31800"
"New entrant CS","2022","International Trade","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","Unknown","70","70","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Declared non-disabled","130","130","31450","29180"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Heterosexual / straight","Declared disabled","60","60","42320","42300"
"New entrant CS","2022","Legal","Heterosexual / straight","Declared non-disabled","570","550","43980","43920"
"New entrant CS","2022","Legal","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Heterosexual / straight","Unknown","50","50","43730","45350"
"New entrant CS","2022","Legal","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Legal","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Unknown","150","150","35750","32210"
"New entrant CS","2022","Medicine","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Heterosexual / straight","Declared non-disabled","150","130","50940","39470"
"New entrant CS","2022","Medicine","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Medicine","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","110","90","46390","39030"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Declared disabled","2320","2210","27000","24950"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Declared non-disabled","16720","16130","26150","24090"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Undeclared","630","600","26530","25110"
"New entrant CS","2022","Operational Delivery","Heterosexual / straight","Unknown","1490","1410","28470","25000"
"New entrant CS","2022","Operational Delivery","LGBO","Declared disabled","450","440","25750","23170"
"New entrant CS","2022","Operational Delivery","LGBO","Declared non-disabled","1450","1410","25630","23170"
"New entrant CS","2022","Operational Delivery","LGBO","Undeclared","100","100","24890","23170"
"New entrant CS","2022","Operational Delivery","LGBO","Unknown","150","140","27970","24880"
"New entrant CS","2022","Operational Delivery","Undeclared","Declared disabled","200","190","27290","26880"
"New entrant CS","2022","Operational Delivery","Undeclared","Declared non-disabled","800","760","26910","24250"
"New entrant CS","2022","Operational Delivery","Undeclared","Undeclared","220","210","29340","27570"
"New entrant CS","2022","Operational Delivery","Undeclared","Unknown","190","150","33140","27340"
"New entrant CS","2022","Operational Delivery","Unknown","Declared disabled","80","80","27750","24880"
"New entrant CS","2022","Operational Delivery","Unknown","Declared non-disabled","640","610","23380","21300"
"New entrant CS","2022","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","11380","10760","26010","24090"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Declared non-disabled","50","50","32820","31000"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Declared disabled","150","140","26530","21260"
"New entrant CS","2022","Other","Heterosexual / straight","Declared non-disabled","1290","1270","27690","24250"
"New entrant CS","2022","Other","Heterosexual / straight","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Other","Heterosexual / straight","Unknown","180","170","27690","21470"
"New entrant CS","2022","Other","LGBO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Declared non-disabled","100","100","28060","23730"
"New entrant CS","2022","Other","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Declared non-disabled","70","70","30150","26950"
"New entrant CS","2022","Other","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","650","630","25300","21260"
"New entrant CS","2022","Planning","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Planning","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Heterosexual / straight","Declared disabled","220","210","35760","32560"
"New entrant CS","2022","Policy","Heterosexual / straight","Declared non-disabled","1760","1740","37210","34020"
"New entrant CS","2022","Policy","Heterosexual / straight","Undeclared","110","100","34980","33570"
"New entrant CS","2022","Policy","Heterosexual / straight","Unknown","380","370","34790","32790"
"New entrant CS","2022","Policy","LGBO","Declared disabled","80","80","34960","32790"
"New entrant CS","2022","Policy","LGBO","Declared non-disabled","230","230","36470","33570"
"New entrant CS","2022","Policy","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","LGBO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Policy","Undeclared","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Policy","Undeclared","Declared non-disabled","120","120","36730","33570"
"New entrant CS","2022","Policy","Undeclared","Undeclared","60","60","36450","34280"
"New entrant CS","2022","Policy","Undeclared","Unknown","110","80","35360","32790"
"New entrant CS","2022","Policy","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Unknown","730","720","37090","34020"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Declared disabled","60","60","35180","33080"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Declared non-disabled","580","570","37580","34710"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Heterosexual / straight","Unknown","80","80","40880","37980"
"New entrant CS","2022","Project Delivery","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Declared non-disabled","50","50","29980","29110"
"New entrant CS","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","300","290","38060","35050"
"New entrant CS","2022","Property","Heterosexual / straight","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Property","Heterosexual / straight","Declared non-disabled","330","320","35410","33000"
"New entrant CS","2022","Property","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Heterosexual / straight","Unknown","80","80","38670","33000"
"New entrant CS","2022","Property","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
