"Status","Year","Organisation","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Eastern Scotland","80","70","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Greater Manchester","70","70","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Inner London - East","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Merseyside","50","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Northumberland, and Tyne and Wear","100","90","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Southern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","West Central Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","West Midlands","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Female","West Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","East Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Eastern Scotland","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Greater Manchester","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Inner London - East","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Northumberland, and Tyne and Wear","90","90","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","West Central Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Male","West Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Female","Inner London - West","100","90","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Male","Inner London - West","90","80","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Inner London - West","230","230","45610","41970"
"Leaver Dept.","2022","Home Office","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Merseyside","120","110","26300","24890"
"Leaver Dept.","2022","Home Office","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Outer London - South","100","90","40950","35200"
"Leaver Dept.","2022","Home Office","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Inner London - West","200","200","49130","42170"
"Leaver Dept.","2022","Home Office","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Merseyside","110","110","25470","24890"
"Leaver Dept.","2022","Home Office","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Outer London - South","80","80","41510","35070"
"Leaver Dept.","2022","Home Office","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Inner London - West","80","80","45300","40640"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
