"Status","Year","Parent_department","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cabinet Office","Female","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Female","Declared non-disabled","320","310","35780","33730"
"New entrant CS","2021","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Female","Unknown","590","590","37650","28000"
"New entrant CS","2021","Cabinet Office","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Male","Declared non-disabled","250","250","41500","34550"
"New entrant CS","2021","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Male","Unknown","470","470","44880","28000"
"New entrant CS","2021","Chancellor's other departments","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Declared non-disabled","380","370","34490","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Female","Unknown","340","330","28960","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Declared non-disabled","350","350","37690","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Male","Unknown","320","320","31410","29780"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Declared non-disabled","160","160","37300","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Declared non-disabled","140","140","41080","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Female","Unknown","390","380","34490","29360"
"New entrant CS","2021","Department for Education","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","Male","Unknown","280","280","37550","36500"
"New entrant CS","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Declared disabled","90","90","31070","28310"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Declared non-disabled","590","580","31270","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Female","Unknown","200","200","32700","30090"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Declared disabled","70","70","34450","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Declared non-disabled","460","460","33600","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Male","Unknown","150","140","35840","32280"
"New entrant CS","2021","Department for International Trade","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Declared non-disabled","80","80","36060","31800"
"New entrant CS","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Unknown","110","110","31710","31800"
"New entrant CS","2021","Department for International Trade","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Declared non-disabled","90","90","35400","31800"
"New entrant CS","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Unknown","90","90","36460","31800"
"New entrant CS","2021","Department for Transport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Female","Declared non-disabled","330","310","30420","29130"
"New entrant CS","2021","Department for Transport","Female","Undeclared","110","110","34520","30730"
"New entrant CS","2021","Department for Transport","Female","Unknown","190","170","24950","21590"
"New entrant CS","2021","Department for Transport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Male","Declared non-disabled","370","360","33670","30730"
"New entrant CS","2021","Department for Transport","Male","Undeclared","110","110","38720","34710"
"New entrant CS","2021","Department for Transport","Male","Unknown","270","270","29730","26580"
"New entrant CS","2021","Department for Work and Pensions","Female","Declared disabled","1200","1150","26880","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","Declared non-disabled","7390","7190","26770","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","Undeclared","370","360","27080","27570"
"New entrant CS","2021","Department for Work and Pensions","Female","Unknown","1130","1090","27700","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Declared disabled","810","810","26470","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Declared non-disabled","5230","5210","26690","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Undeclared","280","280","26510","27570"
"New entrant CS","2021","Department for Work and Pensions","Male","Unknown","780","770","27880","27570"
"New entrant CS","2021","Department of Health and Social Care","Female","Declared disabled","130","120","32120","30460"
"New entrant CS","2021","Department of Health and Social Care","Female","Declared non-disabled","1230","1070","33440","31100"
"New entrant CS","2021","Department of Health and Social Care","Female","Undeclared","190","150","37610","32330"
"New entrant CS","2021","Department of Health and Social Care","Female","Unknown","700","680","38500","32790"
"New entrant CS","2021","Department of Health and Social Care","Male","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Male","Declared non-disabled","490","430","38040","32330"
"New entrant CS","2021","Department of Health and Social Care","Male","Undeclared","70","60","44590","33110"
"New entrant CS","2021","Department of Health and Social Care","Male","Unknown","480","470","42660","32790"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Female","Unknown","380","370","25820","22350"
"New entrant CS","2021","HM Land Registry","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Male","Unknown","280","280","26370","22350"
"New entrant CS","2021","HM Revenue and Customs","Female","Declared disabled","70","70","25910","20880"
"New entrant CS","2021","HM Revenue and Customs","Female","Declared non-disabled","860","830","25420","20140"
"New entrant CS","2021","HM Revenue and Customs","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Female","Unknown","1760","1710","23780","20140"
"New entrant CS","2021","HM Revenue and Customs","Male","Declared disabled","70","70","26110","24120"
"New entrant CS","2021","HM Revenue and Customs","Male","Declared non-disabled","830","820","25830","24500"
"New entrant CS","2021","HM Revenue and Customs","Male","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Male","Unknown","1740","1710","24670","20140"
"New entrant CS","2021","HM Treasury","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Female","Declared non-disabled","150","150","32280","28500"
"New entrant CS","2021","HM Treasury","Female","Undeclared","50","50","36060","32320"
"New entrant CS","2021","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Male","Declared non-disabled","140","140","33580","28500"
"New entrant CS","2021","HM Treasury","Male","Undeclared","60","60","37030","32320"
"New entrant CS","2021","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Declared non-disabled","190","180","31520","25630"
"New entrant CS","2021","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Female","Unknown","770","750","31230","28650"
"New entrant CS","2021","Home Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Male","Declared non-disabled","210","210","31960","24890"
"New entrant CS","2021","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Male","Unknown","940","930","32110","25630"
"New entrant CS","2021","Ministry of Defence","Female","Declared disabled","120","110","26940","25000"
"New entrant CS","2021","Ministry of Defence","Female","Declared non-disabled","1260","1190","28820","26350"
"New entrant CS","2021","Ministry of Defence","Female","Undeclared","60","60","30160","25920"
"New entrant CS","2021","Ministry of Defence","Female","Unknown","350","320","31170","26350"
"New entrant CS","2021","Ministry of Defence","Male","Declared disabled","110","110","27860","26350"
"New entrant CS","2021","Ministry of Defence","Male","Declared non-disabled","1610","1600","31730","28650"
"New entrant CS","2021","Ministry of Defence","Male","Undeclared","70","70","29270","26350"
"New entrant CS","2021","Ministry of Defence","Male","Unknown","650","640","29580","26000"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Declared non-disabled","140","140","35470","32780"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Declared non-disabled","120","120","40440","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Male","Unknown","50","50","35870","33210"
"New entrant CS","2021","Ministry of Justice","Female","Declared disabled","350","340","24490","22920"
"New entrant CS","2021","Ministry of Justice","Female","Declared non-disabled","2560","2480","23990","22850"
"New entrant CS","2021","Ministry of Justice","Female","Undeclared","100","90","24450","22570"
"New entrant CS","2021","Ministry of Justice","Female","Unknown","2060","1970","23820","22680"
"New entrant CS","2021","Ministry of Justice","Male","Declared disabled","180","170","26020","22850"
"New entrant CS","2021","Ministry of Justice","Male","Declared non-disabled","1940","1910","25820","22920"
"New entrant CS","2021","Ministry of Justice","Male","Undeclared","80","80","25020","22850"
"New entrant CS","2021","Ministry of Justice","Male","Unknown","1530","1480","25410","22850"
"New entrant CS","2021","National Crime Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Female","Unknown","520","510","32690","32260"
"New entrant CS","2021","National Crime Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Male","Unknown","460","450","35650","34140"
"New entrant CS","2021","Northern Ireland Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Female","Declared non-disabled","100","90","48130","46360"
"New entrant CS","2021","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Male","Declared non-disabled","50","50","53470","51360"
"New entrant CS","2021","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Declared non-disabled","110","110","33750","25770"
"New entrant CS","2021","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Declared non-disabled","150","150","35780","27500"
"New entrant CS","2021","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Female","Unknown","60","60","36370","31780"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Male","Unknown","80","80","34380","27770"
"New entrant CS","2021","Scotland Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Declared disabled","70","60","26830","23340"
"New entrant CS","2021","Scottish Government","Female","Declared non-disabled","510","490","29760","26160"
"New entrant CS","2021","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Female","Unknown","600","570","31560","26160"
"New entrant CS","2021","Scottish Government","Male","Declared disabled","70","70","30060","26160"
"New entrant CS","2021","Scottish Government","Male","Declared non-disabled","330","320","29340","26160"
"New entrant CS","2021","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Male","Unknown","480","470","30970","26160"
"New entrant CS","2021","The National Archives","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Female","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Male","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","Declared disabled","50","50","31320","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","Declared non-disabled","200","190","31740","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Female","Unknown","320","300","31010","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Male","Declared non-disabled","150","150","33930","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Male","Unknown","260","260","31190","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Wales Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Declared non-disabled","90","90","27720","22160"
"New entrant CS","2021","Welsh Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Declared non-disabled","60","50","28150","25030"
"New entrant CS","2021","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Declared disabled","80","80","33650","26970"
"New entrant CS","2022","Attorney General's Departments","Female","Declared non-disabled","530","510","34220","26970"
"New entrant CS","2022","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Unknown","110","110","29970","25480"
"New entrant CS","2022","Attorney General's Departments","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Declared non-disabled","230","230","37390","31540"
"New entrant CS","2022","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Declared disabled","80","70","35070","34550"
"New entrant CS","2022","Cabinet Office","Female","Declared non-disabled","400","390","36420","32000"
"New entrant CS","2022","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Unknown","580","570","36320","28000"
"New entrant CS","2022","Cabinet Office","Male","Declared disabled","50","50","39870","32000"
"New entrant CS","2022","Cabinet Office","Male","Declared non-disabled","330","330","40560","34550"
"New entrant CS","2022","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Unknown","510","500","42190","28000"
"New entrant CS","2022","Chancellor's other departments","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Declared non-disabled","50","50","39110","33120"
"New entrant CS","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Declared non-disabled","70","60","51130","41670"
"New entrant CS","2022","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
