"Status","Year","Organisation","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Revenue Scotland","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","Unknown","140","140","29440","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","20-29","White","100","100","28590","26160"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","Unknown","130","130","39170","38540"
"New entrant CS","2021","Scottish Government (excl. agencies)","30-39","White","120","120","36560","32900"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","Unknown","90","80","41990","38540"
"New entrant CS","2021","Scottish Government (excl. agencies)","40-49","White","60","60","44230","42540"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","Unknown","50","50","51950","45190"
"New entrant CS","2021","Scottish Government (excl. agencies)","50-59","White","50","40","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","20-29","Unknown","100","100","21140","20810"
"New entrant CS","2021","Scottish Prison Service","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","30-39","Unknown","90","90","22120","20810"
"New entrant CS","2021","Scottish Prison Service","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","50-59","Chinese","[c]","[c]","[c]","[c]"
