"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","North West (England)","Cheshire","Heterosexual / straight","70","70","33710","27570"
"Leaver Dept.","2022","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Heterosexual / straight","600","580","32940","27570"
"Leaver Dept.","2022","North West (England)","Greater Manchester","LGBO","60","50","35660","28200"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Undeclared","70","70","33180","27570"
"Leaver Dept.","2022","North West (England)","Greater Manchester","Unknown","270","260","31730","27570"
"Leaver Dept.","2022","North West (England)","Lancashire","Heterosexual / straight","160","150","33600","28590"
"Leaver Dept.","2022","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Lancashire","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","Heterosexual / straight","440","420","29880","26510"
"Leaver Dept.","2022","North West (England)","Merseyside","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","North West (England)","Merseyside","Unknown","160","160","32320","27570"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Heterosexual / straight","210","200","28310","27570"
"Leaver Dept.","2022","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Eastern Scotland","Unknown","220","210","32740","27570"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","Heterosexual / straight","90","80","35560","28980"
"Leaver Dept.","2022","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Southern Scotland","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Heterosexual / straight","330","330","28130","27570"
"Leaver Dept.","2022","Scotland","West Central Scotland","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","West Central Scotland","Unknown","180","170","31780","27570"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","270","250","39950","37000"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","110","100","45740","42380"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","190","180","37040","30210"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Heterosexual / straight","130","120","36550","29950"
"Leaver Dept.","2022","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","120","120","37200","29290"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Heterosexual / straight","110","100","34280","30920"
"Leaver Dept.","2022","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1340","1270","35820","30720"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","80","80","32540","28080"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","230","210","39390","36330"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","250","240","43600","38360"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","290","260","38360","33250"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","210","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","210","210","36090","32000"
"Leaver Dept.","2022","Wales","East Wales","Heterosexual / straight","300","290","34110","29870"
"Leaver Dept.","2022","Wales","East Wales","LGBO","50","50","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","Unknown","200","190","33120","29540"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Heterosexual / straight","120","120","32210","27570"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","West Wales and The Valleys","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","70","70","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","110","110","32510","27570"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Heterosexual / straight","680","640","32650","27570"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Undeclared","70","70","34700","27570"
"Leaver Dept.","2022","West Midlands (England)","West Midlands","Unknown","270","260","34650","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","160","160","39380","33300"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","200","190","37410","35310"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","South Yorkshire","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","560","480","35680","30450"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","LGBO","50","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Undeclared","310","50","37820","32000"
"Leaver Dept.","2022","Yorkshire and The Humber","West Yorkshire","Unknown","210","200","35370","30880"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","820","790","27480","26930"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","60","60","27520","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","50","50","32490","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","380","370","26040","25560"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","550","540","25090","22920"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","50","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","250","240","23310","22350"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Heterosexual / straight","210","210","27100","26350"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","580","570","27620","27570"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","180","170","25320","24750"
"New entrant CS","2021","East of England","East Anglia","Heterosexual / straight","980","950","27010","27570"
"New entrant CS","2021","East of England","East Anglia","LGBO","90","90","24960","24560"
"New entrant CS","2021","East of England","East Anglia","Undeclared","70","60","28770","24920"
"New entrant CS","2021","East of England","East Anglia","Unknown","280","270","25660","24020"
"New entrant CS","2021","East of England","Essex","Heterosexual / straight","530","510","27860","29290"
"New entrant CS","2021","East of England","Essex","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Essex","Unknown","200","190","26970","24880"
"New entrant CS","2021","London","Inner London - East","Heterosexual / straight","2230","2140","35430","31060"
"New entrant CS","2021","London","Inner London - East","LGBO","220","210","33360","31060"
"New entrant CS","2021","London","Inner London - East","Undeclared","290","260","37720","31100"
"New entrant CS","2021","London","Inner London - East","Unknown","610","590","35030","31060"
"New entrant CS","2021","London","Inner London - West","Heterosexual / straight","4240","4190","37320","33000"
"New entrant CS","2021","London","Inner London - West","LGBO","560","560","36170","32790"
"New entrant CS","2021","London","Inner London - West","Undeclared","450","440","37210","33500"
"New entrant CS","2021","London","Inner London - West","Unknown","3090","3060","38480","32790"
"New entrant CS","2021","London","Outer London - East and North East","Heterosexual / straight","650","640","29390","31060"
"New entrant CS","2021","London","Outer London - East and North East","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","London","Outer London - East and North East","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","London","Outer London - East and North East","Unknown","200","200","27670","30150"
"New entrant CS","2021","London","Outer London - South","Heterosexual / straight","520","510","32130","31060"
"New entrant CS","2021","London","Outer London - South","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","London","Outer London - South","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","London","Outer London - South","Unknown","480","480","34320","29570"
"New entrant CS","2021","London","Outer London - West and North West","Heterosexual / straight","940","920","30780","31060"
"New entrant CS","2021","London","Outer London - West and North West","LGBO","80","80","30270","31060"
"New entrant CS","2021","London","Outer London - West and North West","Undeclared","100","90","32020","31060"
"New entrant CS","2021","London","Outer London - West and North West","Unknown","320","320","28380","28650"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","1470","1440","25210","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","LGBO","150","140","24730","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Undeclared","80","80","28540","21090"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","860","840","23890","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Heterosexual / straight","460","450","23570","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Unknown","190","180","23880","22350"
"New entrant CS","2021","North West (England)","Cheshire","Heterosexual / straight","490","480","28120","27570"
"New entrant CS","2021","North West (England)","Cheshire","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cheshire","Unknown","120","110","26730","22850"
"New entrant CS","2021","North West (England)","Cumbria","Heterosexual / straight","80","80","28270","24080"
"New entrant CS","2021","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","Heterosexual / straight","1460","1430","28660","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","LGBO","200","200","26910","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Undeclared","120","110","29680","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Unknown","900","880","26840","24880"
"New entrant CS","2021","North West (England)","Lancashire","Heterosexual / straight","900","880","23800","21010"
"New entrant CS","2021","North West (England)","Lancashire","LGBO","80","80","22570","21010"
"New entrant CS","2021","North West (England)","Lancashire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Unknown","270","260","22850","21010"
"New entrant CS","2021","North West (England)","Merseyside","Heterosexual / straight","670","650","27010","25480"
"New entrant CS","2021","North West (England)","Merseyside","LGBO","60","60","24070","24690"
"New entrant CS","2021","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","Unknown","490","470","25150","21430"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Heterosexual / straight","140","140","25770","20920"
"New entrant CS","2021","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Unknown","190","180","23150","20140"
"New entrant CS","2021","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Heterosexual / straight","880","850","28230","26160"
"New entrant CS","2021","Scotland","Eastern Scotland","LGBO","110","110","27120","26350"
"New entrant CS","2021","Scotland","Eastern Scotland","Undeclared","140","130","26460","20850"
"New entrant CS","2021","Scotland","Eastern Scotland","Unknown","970","940","30030","25560"
"New entrant CS","2021","Scotland","Highlands and Islands","Heterosexual / straight","130","130","24920","21590"
"New entrant CS","2021","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Unknown","60","60","25770","21710"
"New entrant CS","2021","Scotland","North Eastern Scotland","Heterosexual / straight","90","90","27860","27570"
"New entrant CS","2021","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Unknown","80","70","28020","25980"
"New entrant CS","2021","Scotland","Southern Scotland","Heterosexual / straight","230","230","25070","26160"
"New entrant CS","2021","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Unknown","220","210","21980","20140"
"New entrant CS","2021","Scotland","West Central Scotland","Heterosexual / straight","860","840","27020","23450"
"New entrant CS","2021","Scotland","West Central Scotland","LGBO","120","110","26430","24450"
"New entrant CS","2021","Scotland","West Central Scotland","Undeclared","60","60","29470","23450"
"New entrant CS","2021","Scotland","West Central Scotland","Unknown","490","470","27130","23450"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","810","790","28960","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","70","70","27600","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","60","50","28810","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","320","310","28340","26470"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1250","1210","28750","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","LGBO","110","110","26410","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Undeclared","90","80","29370","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","420","400","28890","24880"
"New entrant CS","2021","South East (England)","Kent","Heterosexual / straight","710","700","27420","29290"
"New entrant CS","2021","South East (England)","Kent","LGBO","70","70","27910","29290"
"New entrant CS","2021","South East (England)","Kent","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","Unknown","320","310","24720","24620"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","880","850","27240","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","LGBO","120","120","26210","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Undeclared","70","70","27860","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Unknown","270","260","26040","25770"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","130","130","25890","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","Heterosexual / straight","620","590","25130","22350"
"New entrant CS","2021","South West (England)","Devon","LGBO","70","70","24490","23140"
"New entrant CS","2021","South West (England)","Devon","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","Unknown","340","330","28810","25270"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Heterosexual / straight","330","320","25350","25850"
"New entrant CS","2021","South West (England)","Dorset and Somerset","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Unknown","130","120","26780","22850"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","2240","2150","30730","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","190","180","27830","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","180","160","31540","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","610","590","29320","26350"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","300","300","30450","27570"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36780","28000"
"New entrant CS","2021","Wales","East Wales","Heterosexual / straight","1000","970","27360","24000"
"New entrant CS","2021","Wales","East Wales","LGBO","130","130","26730","23910"
"New entrant CS","2021","Wales","East Wales","Undeclared","60","60","29570","27570"
"New entrant CS","2021","Wales","East Wales","Unknown","740","720","25830","23050"
"New entrant CS","2021","Wales","West Wales and The Valleys","Heterosexual / straight","640","620","24810","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","LGBO","70","60","23290","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Wales","West Wales and The Valleys","Unknown","280","260","23120","21590"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","310","300","25850","22920"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","60","60","25060","21050"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","670","640","26030","24920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","LGBO","70","70","23510","22920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","280","270","25170","22850"
"New entrant CS","2021","West Midlands (England)","West Midlands","Heterosexual / straight","1220","1180","29380","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","LGBO","110","100","27530","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Undeclared","80","80","30410","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Unknown","600","580","27830","22570"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","260","260","24920","24000"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","140","140","23870","22350"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","400","390","30640","27570"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","100","100","26150","23540"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","620","610","27220","25000"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","LGBO","60","60","24800","22920"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","310","300","27300","22850"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","1260","1230","27940","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","LGBO","170","170","27090","27570"
