"Status","Year","Region_ITL2","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","South West (England)","1340","1270","35820","30720"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","South West (England)","80","80","32540","28080"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","230","210","39390","36330"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","250","240","43600","38360"
"Leaver Dept.","2022","Greater Manchester","Heterosexual / straight","North West (England)","600","580","32940","27570"
"Leaver Dept.","2022","Greater Manchester","LGBO","North West (England)","60","50","35660","28200"
"Leaver Dept.","2022","Greater Manchester","Undeclared","North West (England)","70","70","33180","27570"
"Leaver Dept.","2022","Greater Manchester","Unknown","North West (England)","270","260","31730","27570"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Heterosexual / straight","South East (England)","190","180","37040","30210"
"Leaver Dept.","2022","Hampshire and Isle of Wight","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Unknown","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","West Midlands (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Heterosexual / straight","London","1560","1460","44350","40070"
"Leaver Dept.","2022","Inner London - East","LGBO","London","150","140","43070","40070"
"Leaver Dept.","2022","Inner London - East","Undeclared","London","260","230","46550","40070"
"Leaver Dept.","2022","Inner London - East","Unknown","London","480","460","50820","47090"
"Leaver Dept.","2022","Inner London - West","Heterosexual / straight","London","3090","2890","46080","40600"
"Leaver Dept.","2022","Inner London - West","LGBO","London","420","380","42250","37640"
"Leaver Dept.","2022","Inner London - West","Undeclared","London","940","370","45050","40600"
"Leaver Dept.","2022","Inner London - West","Unknown","London","1610","1330","41970","34710"
"Leaver Dept.","2022","Kent","Heterosexual / straight","South East (England)","130","120","36550","29950"
"Leaver Dept.","2022","Kent","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Heterosexual / straight","North West (England)","160","150","33600","28590"
"Leaver Dept.","2022","Lancashire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Unknown","North West (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","East Midlands (England)","80","80","26790","24000"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Heterosexual / straight","North West (England)","440","420","29880","26510"
"Leaver Dept.","2022","Merseyside","LGBO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Undeclared","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Unknown","North West (England)","160","160","32320","27570"
"Leaver Dept.","2022","North Eastern Scotland","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Heterosexual / straight","Yorkshire and The Humber","160","160","39380","33300"
"Leaver Dept.","2022","North Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","North East (England)","410","390","31300","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","LGBO","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Undeclared","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Unknown","North East (England)","290","280","33870","27570"
"Leaver Dept.","2022","Outer London - East and North East","Heterosexual / straight","London","90","80","30880","31060"
"Leaver Dept.","2022","Outer London - East and North East","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Heterosexual / straight","London","200","200","39090","35050"
"Leaver Dept.","2022","Outer London - South","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","London","100","100","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Heterosexual / straight","London","880","810","38410","32330"
"Leaver Dept.","2022","Outer London - West and North West","LGBO","London","60","50","41140","34970"
"Leaver Dept.","2022","Outer London - West and North West","Undeclared","London","110","100","42750","34960"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","London","270","250","49960","41950"
"Leaver Dept.","2022","Overseas","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Heterosexual / straight","West Midlands (England)","110","110","32510","27570"
"Leaver Dept.","2022","Shropshire and Staffordshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Heterosexual / straight","Yorkshire and The Humber","200","190","37410","35310"
"Leaver Dept.","2022","South Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Heterosexual / straight","Scotland","90","80","35560","28980"
"Leaver Dept.","2022","Southern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Unknown","Scotland","70","70","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Heterosexual / straight","South East (England)","120","120","37200","29290"
"Leaver Dept.","2022","Surrey, East and West Sussex","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Heterosexual / straight","North East (England)","140","140","31210","27570"
"Leaver Dept.","2022","Tees Valley and Durham","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Unknown","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Unknown","290","260","38360","33250"
"Leaver Dept.","2022","Unknown","LGBO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","210","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","210","210","36090","32000"
"Leaver Dept.","2022","West Central Scotland","Heterosexual / straight","Scotland","330","330","28130","27570"
"Leaver Dept.","2022","West Central Scotland","LGBO","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Unknown","Scotland","180","170","31780","27570"
"Leaver Dept.","2022","West Midlands","Heterosexual / straight","West Midlands (England)","680","640","32650","27570"
"Leaver Dept.","2022","West Midlands","LGBO","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Undeclared","West Midlands (England)","70","70","34700","27570"
"Leaver Dept.","2022","West Midlands","Unknown","West Midlands (England)","270","260","34650","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Heterosexual / straight","Wales","120","120","32210","27570"
"Leaver Dept.","2022","West Wales and The Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Unknown","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","560","480","35680","30450"
"Leaver Dept.","2022","West Yorkshire","LGBO","Yorkshire and The Humber","50","30","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Undeclared","Yorkshire and The Humber","310","50","37820","32000"
"Leaver Dept.","2022","West Yorkshire","Unknown","Yorkshire and The Humber","210","200","35370","30880"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","East of England","580","570","27620","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","LGBO","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Unknown","East of England","180","170","25320","24750"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","South East (England)","810","790","28960","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","South East (England)","70","70","27600","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","60","50","28810","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","320","310","28340","26470"
"New entrant CS","2021","Cheshire","Heterosexual / straight","North West (England)","490","480","28120","27570"
"New entrant CS","2021","Cheshire","LGBO","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire","Unknown","North West (England)","120","110","26730","22850"
"New entrant CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","130","130","25890","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Cumbria","Heterosexual / straight","North West (England)","80","80","28270","24080"
"New entrant CS","2021","Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cumbria","Unknown","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","East Midlands (England)","820","790","27480","26930"
"New entrant CS","2021","Derbyshire and Nottinghamshire","LGBO","East Midlands (England)","60","60","27520","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","50","50","32490","27570"
"New entrant CS","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","380","370","26040","25560"
"New entrant CS","2021","Devon","Heterosexual / straight","South West (England)","620","590","25130","22350"
"New entrant CS","2021","Devon","LGBO","South West (England)","70","70","24490","23140"
"New entrant CS","2021","Devon","Undeclared","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Devon","Unknown","South West (England)","340","330","28810","25270"
"New entrant CS","2021","Dorset and Somerset","Heterosexual / straight","South West (England)","330","320","25350","25850"
"New entrant CS","2021","Dorset and Somerset","LGBO","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset and Somerset","Unknown","South West (England)","130","120","26780","22850"
"New entrant CS","2021","East Anglia","Heterosexual / straight","East of England","980","950","27010","27570"
"New entrant CS","2021","East Anglia","LGBO","East of England","90","90","24960","24560"
"New entrant CS","2021","East Anglia","Undeclared","East of England","70","60","28770","24920"
"New entrant CS","2021","East Anglia","Unknown","East of England","280","270","25660","24020"
"New entrant CS","2021","East Wales","Heterosexual / straight","Wales","1000","970","27360","24000"
"New entrant CS","2021","East Wales","LGBO","Wales","130","130","26730","23910"
"New entrant CS","2021","East Wales","Undeclared","Wales","60","60","29570","27570"
"New entrant CS","2021","East Wales","Unknown","Wales","740","720","25830","23050"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","260","260","24920","24000"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","140","140","23870","22350"
"New entrant CS","2021","Eastern Scotland","Heterosexual / straight","Scotland","880","850","28230","26160"
"New entrant CS","2021","Eastern Scotland","LGBO","Scotland","110","110","27120","26350"
"New entrant CS","2021","Eastern Scotland","Undeclared","Scotland","140","130","26460","20850"
"New entrant CS","2021","Eastern Scotland","Unknown","Scotland","970","940","30030","25560"
"New entrant CS","2021","Essex","Heterosexual / straight","East of England","530","510","27860","29290"
"New entrant CS","2021","Essex","LGBO","East of England","50","50","[c]","[c]"
"New entrant CS","2021","Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Essex","Unknown","East of England","200","190","26970","24880"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","South West (England)","2240","2150","30730","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","South West (England)","190","180","27830","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","180","160","31540","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","610","590","29320","26350"
"New entrant CS","2021","Greater Manchester","Heterosexual / straight","North West (England)","1460","1430","28660","27570"
"New entrant CS","2021","Greater Manchester","LGBO","North West (England)","200","200","26910","27570"
"New entrant CS","2021","Greater Manchester","Undeclared","North West (England)","120","110","29680","27570"
"New entrant CS","2021","Greater Manchester","Unknown","North West (England)","900","880","26840","24880"
"New entrant CS","2021","Hampshire and Isle of Wight","Heterosexual / straight","South East (England)","1250","1210","28750","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","LGBO","South East (England)","110","110","26410","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Undeclared","South East (England)","90","80","29370","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","South East (England)","420","400","28890","24880"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","West Midlands (England)","310","300","25850","22920"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","60","60","25060","21050"
"New entrant CS","2021","Highlands and Islands","Heterosexual / straight","Scotland","130","130","24920","21590"
"New entrant CS","2021","Highlands and Islands","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Scotland","60","60","25770","21710"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","London","2230","2140","35430","31060"
"New entrant CS","2021","Inner London - East","LGBO","London","220","210","33360","31060"
"New entrant CS","2021","Inner London - East","Undeclared","London","290","260","37720","31100"
"New entrant CS","2021","Inner London - East","Unknown","London","610","590","35030","31060"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","London","4240","4190","37320","33000"
"New entrant CS","2021","Inner London - West","LGBO","London","560","560","36170","32790"
"New entrant CS","2021","Inner London - West","Undeclared","London","450","440","37210","33500"
"New entrant CS","2021","Inner London - West","Unknown","London","3090","3060","38480","32790"
"New entrant CS","2021","Kent","Heterosexual / straight","South East (England)","710","700","27420","29290"
"New entrant CS","2021","Kent","LGBO","South East (England)","70","70","27910","29290"
"New entrant CS","2021","Kent","Undeclared","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","South East (England)","320","310","24720","24620"
"New entrant CS","2021","Lancashire","Heterosexual / straight","North West (England)","900","880","23800","21010"
"New entrant CS","2021","Lancashire","LGBO","North West (England)","80","80","22570","21010"
"New entrant CS","2021","Lancashire","Undeclared","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","North West (England)","270","260","22850","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","East Midlands (England)","550","540","25090","22920"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","East Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","250","240","23310","22350"
"New entrant CS","2021","Lincolnshire","Heterosexual / straight","East Midlands (England)","210","210","27100","26350"
"New entrant CS","2021","Lincolnshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","Heterosexual / straight","North West (England)","670","650","27010","25480"
"New entrant CS","2021","Merseyside","LGBO","North West (England)","60","60","24070","24690"
"New entrant CS","2021","Merseyside","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","North West (England)","490","470","25150","21430"
"New entrant CS","2021","North Eastern Scotland","Heterosexual / straight","Scotland","90","90","27860","27570"
"New entrant CS","2021","North Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Scotland","80","70","28020","25980"
"New entrant CS","2021","North Yorkshire","Heterosexual / straight","Yorkshire and The Humber","400","390","30640","27570"
"New entrant CS","2021","North Yorkshire","LGBO","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Yorkshire and The Humber","100","100","26150","23540"
"New entrant CS","2021","Northern Ireland","Heterosexual / straight","Northern Ireland","140","140","25770","20920"
"New entrant CS","2021","Northern Ireland","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Northern Ireland","190","180","23150","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Heterosexual / straight","North East (England)","1470","1440","25210","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","LGBO","North East (England)","150","140","24730","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","North East (England)","80","80","28540","21090"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","North East (England)","860","840","23890","21010"
"New entrant CS","2021","Outer London - East and North East","Heterosexual / straight","London","650","640","29390","31060"
"New entrant CS","2021","Outer London - East and North East","LGBO","London","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Undeclared","London","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","London","200","200","27670","30150"
"New entrant CS","2021","Outer London - South","Heterosexual / straight","London","520","510","32130","31060"
"New entrant CS","2021","Outer London - South","LGBO","London","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","London","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","London","480","480","34320","29570"
"New entrant CS","2021","Outer London - West and North West","Heterosexual / straight","London","940","920","30780","31060"
"New entrant CS","2021","Outer London - West and North West","LGBO","London","80","80","30270","31060"
"New entrant CS","2021","Outer London - West and North West","Undeclared","London","100","90","32020","31060"
"New entrant CS","2021","Outer London - West and North West","Unknown","London","320","320","28380","28650"
"New entrant CS","2021","Overseas","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","LGBO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Heterosexual / straight","West Midlands (England)","670","640","26030","24920"
"New entrant CS","2021","Shropshire and Staffordshire","LGBO","West Midlands (England)","70","70","23510","22920"
"New entrant CS","2021","Shropshire and Staffordshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","West Midlands (England)","280","270","25170","22850"
"New entrant CS","2021","South Yorkshire","Heterosexual / straight","Yorkshire and The Humber","620","610","27220","25000"
"New entrant CS","2021","South Yorkshire","LGBO","Yorkshire and The Humber","60","60","24800","22920"
"New entrant CS","2021","South Yorkshire","Undeclared","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Unknown","Yorkshire and The Humber","310","300","27300","22850"
"New entrant CS","2021","Southern Scotland","Heterosexual / straight","Scotland","230","230","25070","26160"
"New entrant CS","2021","Southern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Unknown","Scotland","220","210","21980","20140"
"New entrant CS","2021","Surrey, East and West Sussex","Heterosexual / straight","South East (England)","880","850","27240","27570"
"New entrant CS","2021","Surrey, East and West Sussex","LGBO","South East (England)","120","120","26210","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Undeclared","South East (England)","70","70","27860","27570"
"New entrant CS","2021","Surrey, East and West Sussex","Unknown","South East (England)","270","260","26040","25770"
"New entrant CS","2021","Tees Valley and Durham","Heterosexual / straight","North East (England)","460","450","23570","21010"
"New entrant CS","2021","Tees Valley and Durham","LGBO","North East (England)","30","30","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","Unknown","North East (England)","190","180","23880","22350"
"New entrant CS","2021","Unknown","Heterosexual / straight","Unknown","300","300","30450","27570"
"New entrant CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36780","28000"
"New entrant CS","2021","West Central Scotland","Heterosexual / straight","Scotland","860","840","27020","23450"
"New entrant CS","2021","West Central Scotland","LGBO","Scotland","120","110","26430","24450"
"New entrant CS","2021","West Central Scotland","Undeclared","Scotland","60","60","29470","23450"
"New entrant CS","2021","West Central Scotland","Unknown","Scotland","490","470","27130","23450"
"New entrant CS","2021","West Midlands","Heterosexual / straight","West Midlands (England)","1220","1180","29380","27570"
"New entrant CS","2021","West Midlands","LGBO","West Midlands (England)","110","100","27530","27570"
"New entrant CS","2021","West Midlands","Undeclared","West Midlands (England)","80","80","30410","27570"
"New entrant CS","2021","West Midlands","Unknown","West Midlands (England)","600","580","27830","22570"
"New entrant CS","2021","West Wales and The Valleys","Heterosexual / straight","Wales","640","620","24810","21590"
"New entrant CS","2021","West Wales and The Valleys","LGBO","Wales","70","60","23290","21590"
"New entrant CS","2021","West Wales and The Valleys","Undeclared","Wales","30","30","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Unknown","Wales","280","260","23120","21590"
"New entrant CS","2021","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","1260","1230","27940","27570"
"New entrant CS","2021","West Yorkshire","LGBO","Yorkshire and The Humber","170","170","27090","27570"
"New entrant CS","2021","West Yorkshire","Undeclared","Yorkshire and The Humber","90","80","29550","27570"
