"Status","Year","Disability","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Intelligence Analysis","Analysis","60","60","52110","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","No function","60","60","31020","31800"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Legal","500","480","43610","48080"
"New entrant CS","2021","Unknown","Medicine","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","110","90","47410","37890"
"New entrant CS","2021","Unknown","Operational Delivery","Analysis","50","50","30170","29540"
"New entrant CS","2021","Unknown","Operational Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Debt","80","80","21060","20140"
"New entrant CS","2021","Unknown","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Legal","420","410","21970","20140"
"New entrant CS","2021","Unknown","Operational Delivery","No function","6010","5810","25140","22680"
"New entrant CS","2021","Unknown","Operational Delivery","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Property","70","70","22450","20880"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","960","940","25330","24880"
"New entrant CS","2021","Unknown","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","No function","70","70","31510","26410"
"New entrant CS","2021","Unknown","Other","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","390","390","30470","28650"
"New entrant CS","2021","Unknown","Planning","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","No function","1220","1200","38130","32940"
"New entrant CS","2021","Unknown","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","230","220","41500","36500"
"New entrant CS","2021","Unknown","Project Delivery","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Project Delivery","260","260","36200","35700"
"New entrant CS","2021","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","70","70","40520","35050"
"New entrant CS","2021","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Property","140","140","33340","27880"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","No function","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","No function","50","50","35880","29180"
"New entrant CS","2021","Unknown","Science and Engineering","Project Delivery","100","100","23190","16780"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Security","300","300","28690","25540"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Analysis","80","80","31930","29540"
"New entrant CS","2021","Unknown","Social Research","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Analysis","130","120","32660","31920"
"New entrant CS","2021","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Communications","420","420","26370","25560"
"New entrant CS","2021","Unknown","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Debt","580","560","20390","20140"
"New entrant CS","2021","Unknown","Tax","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","No function","1100","1070","21410","20140"
"New entrant CS","2021","Unknown","Tax","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Commercial","200","200","80690","72000"
"New entrant CS","2021","Unknown","Unknown","Communications","60","60","33290","27530"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","80","80","43790","39610"
"New entrant CS","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","No function","820","810","29500","28000"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Security","70","70","24070","20800"
"New entrant CS","2021","Unknown","Unknown","Unknown","3180","3100","30280","27570"
"New entrant CS","2021","Unknown","Veterinarian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Counter Fraud","80","80","26340","25110"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Digital, Data & Technology","160","160","35860","33080"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Finance","50","50","33450","29360"
"New entrant CS","2022","Declared disabled","Finance","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Human Resources","80","80","32840","29740"
"New entrant CS","2022","Declared disabled","Human Resources","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Legal","60","60","43920","43920"
"New entrant CS","2022","Declared disabled","Legal","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Legal","50","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","No function","2810","2680","27060","25120"
"New entrant CS","2022","Declared disabled","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Debt","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","No function","90","90","28420","24250"
"New entrant CS","2022","Declared disabled","Other","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","No function","310","300","35310","32560"
"New entrant CS","2022","Declared disabled","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Project Delivery","70","70","33600","33000"
"New entrant CS","2022","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Property","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","No function","80","80","30570","28590"
"New entrant CS","2022","Declared disabled","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","No function","120","120","28530","26590"
"New entrant CS","2022","Declared disabled","Tax","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","No function","50","50","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","330","320","28040","27230"
"New entrant CS","2022","Declared disabled","Veterinarian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Commercial","290","280","32180","30420"
"New entrant CS","2022","Declared non-disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Finance","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
