"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","White","70","60","27300","29290"
"New entrant CS","2021","Staffordshire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Unknown","140","130","22900","22850"
"New entrant CS","2021","Staffordshire CC","White","290","280","25160","24120"
"New entrant CS","2021","Stoke-on-Trent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Unknown","60","60","21000","18880"
"New entrant CS","2021","Stoke-on-Trent","White","180","170","22300","18880"
"New entrant CS","2021","Suffolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Unknown","100","90","23930","21500"
"New entrant CS","2021","Suffolk","White","360","350","25530","27570"
"New entrant CS","2021","Sunderland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","110","110","21990","20140"
"New entrant CS","2021","Sunderland","White","210","210","25770","27570"
"New entrant CS","2021","Swansea","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","210","190","22280","21590"
"New entrant CS","2021","Swansea","White","310","300","25010","21590"
"New entrant CS","2021","Swindon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","White","70","70","27560","27570"
"New entrant CS","2021","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Unknown","60","60","32880","28000"
"New entrant CS","2021","Telford and Wrekin","White","100","100","32760","27570"
"New entrant CS","2021","Thurrock","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Thurrock","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Asian","190","190","38370","31060"
"New entrant CS","2021","Tower Hamlets","Black","70","70","35220","32870"
"New entrant CS","2021","Tower Hamlets","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Mixed","70","70","37520","32000"
"New entrant CS","2021","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","210","210","37820","33610"
"New entrant CS","2021","Tower Hamlets","White","400","390","42120","36480"
"New entrant CS","2021","Tyneside","Asian","70","70","27040","21010"
"New entrant CS","2021","Tyneside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Tyneside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","720","710","24090","21010"
"New entrant CS","2021","Tyneside","White","1290","1270","25050","21010"
"New entrant CS","2021","Unknown","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","540","530","36990","28000"
"New entrant CS","2021","Unknown","White","270","260","30330","27570"
"New entrant CS","2021","Wakefield","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","60","60","24030","22850"
"New entrant CS","2021","Wakefield","White","110","110","26880","27570"
"New entrant CS","2021","Walsall","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","90","90","28060","30220"
"New entrant CS","2021","Wandsworth","White","50","50","[c]","[c]"
"New entrant CS","2021","Warrington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","80","80","28890","27570"
"New entrant CS","2021","Warrington","White","320","310","29940","27570"
"New entrant CS","2021","Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","White","70","60","23870","21970"
"New entrant CS","2021","West Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","White","50","50","29590","24860"
"New entrant CS","2021","West Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","White","50","50","[c]","[c]"
"New entrant CS","2021","West Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","White","40","40","[c]","[c]"
"New entrant CS","2021","West Lothian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","White","60","60","23050","21010"
"New entrant CS","2021","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","White","90","90","24700","22920"
"New entrant CS","2021","West Surrey","Asian","40","30","[c]","[c]"
"New entrant CS","2021","West Surrey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","90","90","26360","24370"
"New entrant CS","2021","West Surrey","White","210","210","29620","27980"
"New entrant CS","2021","West Sussex (North East)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","White","110","110","28020","27570"
"New entrant CS","2021","West Sussex (South West)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","White","90","90","26810","27570"
"New entrant CS","2021","Westminster","Asian","640","630","35760","32540"
"New entrant CS","2021","Westminster","Black","380","380","34550","32320"
"New entrant CS","2021","Westminster","Chinese","40","30","[c]","[c]"
"New entrant CS","2021","Westminster","Mixed","250","250","36390","32910"
"New entrant CS","2021","Westminster","Other ethnicity","80","80","36730","33570"
"New entrant CS","2021","Westminster","Undeclared","180","170","33980","32060"
"New entrant CS","2021","Westminster","Unknown","2740","2710","39860","32790"
"New entrant CS","2021","Westminster","White","3320","3280","38550","33570"
"New entrant CS","2021","Wiltshire","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Wiltshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Unknown","80","70","32630","27570"
"New entrant CS","2021","Wiltshire","White","720","680","29350","26580"
"New entrant CS","2021","Wirral","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Wirral","White","100","100","22940","22350"
"New entrant CS","2021","Wolverhampton","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","White","30","30","[c]","[c]"
"New entrant CS","2021","Worcestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Worcestershire","White","180","180","25420","22850"
"New entrant CS","2021","York","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","60","60","24910","21050"
"New entrant CS","2021","York","White","260","260","32060","27570"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Unknown","90","90","28400","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","White","160","160","31060","27230"
"New entrant CS","2022","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Unknown","210","200","24950","22140"
"New entrant CS","2022","Angus and Dundee City","White","430","420","25270","23230"
"New entrant CS","2022","Antrim and Newtownabbey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","White","40","40","[c]","[c]"
"New entrant CS","2022","Barnet","Asian","90","70","29820","26880"
"New entrant CS","2022","Barnet","Black","70","60","29290","27060"
"New entrant CS","2022","Barnet","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Barnet","White","150","130","33580","31060"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","150","140","25120","23140"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","White","230","230","25750","23170"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","60","60","32810","32000"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","30","30","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","340","330","28370","25570"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","White","850","830","32140","28000"
"New entrant CS","2022","Bedford","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Unknown","70","70","28110","27570"
"New entrant CS","2022","Bedford","White","80","80","27160","28140"
"New entrant CS","2022","Belfast","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Unknown","200","190","25190","21250"
"New entrant CS","2022","Belfast","White","300","300","29380","26590"
"New entrant CS","2022","Berkshire","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Berkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Unknown","140","140","28490","25540"
"New entrant CS","2022","Berkshire","White","200","200","30470","26970"
"New entrant CS","2022","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Black","50","50","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Unknown","140","140","28160","29020"
"New entrant CS","2022","Bexley and Greenwich","White","60","60","29640","30120"
"New entrant CS","2022","Birmingham","Asian","570","560","27600","26590"
"New entrant CS","2022","Birmingham","Black","160","150","27160","26590"
"New entrant CS","2022","Birmingham","Mixed","80","80","27430","27190"
"New entrant CS","2022","Birmingham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Birmingham","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Birmingham","Unknown","780","750","26930","23170"
"New entrant CS","2022","Birmingham","White","770","750","30630","26590"
"New entrant CS","2022","Blackburn with Darwen","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Blackpool","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","120","120","25860","21260"
