"Status","Year","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","Security","90","90","23280","19560"
"New entrant CS","2021","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Tax","460","450","20830","20140"
"New entrant CS","2021","Scotland","Unknown","2630","2560","29590","27570"
"New entrant CS","2021","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Commercial","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Digital, Data and Technology","130","130","39700","35900"
"New entrant CS","2021","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Finance","70","60","33530","30600"
"New entrant CS","2021","South East (England)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Legal","70","70","41620","45260"
"New entrant CS","2021","South East (England)","Medicine","90","70","46380","34840"
"New entrant CS","2021","South East (England)","Operational Delivery","1990","1900","25180","24240"
"New entrant CS","2021","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Other","240","240","25890","21000"
"New entrant CS","2021","South East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Policy","50","50","[c]","[c]"
"New entrant CS","2021","South East (England)","Project Delivery","160","160","34400","33000"
"New entrant CS","2021","South East (England)","Property","60","60","37570","33000"
"New entrant CS","2021","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Science and Engineering","140","140","29700","27960"
"New entrant CS","2021","South East (England)","Security","190","190","28380","25540"
"New entrant CS","2021","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Statistics","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","Tax","80","80","20140","20140"
"New entrant CS","2021","South East (England)","Unknown","2100","2050","27240","27570"
"New entrant CS","2021","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Commercial","110","110","34140","33000"
"New entrant CS","2021","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Digital, Data and Technology","300","300","35430","32060"
"New entrant CS","2021","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Finance","120","110","30430","25000"
"New entrant CS","2021","South West (England)","Human Resources","120","110","31220","26670"
"New entrant CS","2021","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Knowledge and Information Management","50","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","50","50","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","70","60","46560","37890"
"New entrant CS","2021","South West (England)","Operational Delivery","1350","1280","25110","22830"
"New entrant CS","2021","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other","300","290","26450","20920"
"New entrant CS","2021","South West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Policy","120","120","34150","30220"
"New entrant CS","2021","South West (England)","Project Delivery","320","310","36460","33000"
"New entrant CS","2021","South West (England)","Property","60","60","32010","30000"
"New entrant CS","2021","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Science and Engineering","530","520","29780","27540"
"New entrant CS","2021","South West (England)","Security","110","110","25490","19900"
"New entrant CS","2021","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","1250","1200","26210","27570"
"New entrant CS","2021","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","850","840","32060","27570"
"New entrant CS","2021","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Digital, Data and Technology","210","210","34760","30730"
"New entrant CS","2021","Wales","Economics","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Finance","40","30","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","50","40","[c]","[c]"
"New entrant CS","2021","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Operational Delivery","1250","1190","22770","21590"
"New entrant CS","2021","Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Policy","50","50","30190","26290"
"New entrant CS","2021","Wales","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Social Research","70","70","32260","29540"
"New entrant CS","2021","Wales","Statistics","70","70","31120","29540"
"New entrant CS","2021","Wales","Tax","240","230","21660","20140"
"New entrant CS","2021","Wales","Unknown","680","670","24870","27570"
"New entrant CS","2021","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Digital, Data and Technology","120","120","39580","36500"
"New entrant CS","2021","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Finance","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Legal","60","60","39720","38000"
"New entrant CS","2021","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Operational Delivery","1450","1390","24500","22850"
"New entrant CS","2021","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Other","90","80","24570","20920"
"New entrant CS","2021","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Policy","70","70","36210","30730"
"New entrant CS","2021","West Midlands (England)","Project Delivery","90","90","37140","36340"
"New entrant CS","2021","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Security","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Tax","200","200","21550","20140"
"New entrant CS","2021","West Midlands (England)","Unknown","1080","1050","26710","27570"
"New entrant CS","2021","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Commercial","50","50","34360","29360"
"New entrant CS","2021","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Digital, Data and Technology","130","130","40830","38390"
"New entrant CS","2021","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Finance","70","70","32990","28970"
"New entrant CS","2021","Yorkshire and The Humber","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Legal","60","60","35520","34490"
"New entrant CS","2021","Yorkshire and The Humber","Medicine","30","20","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Operational Delivery","1240","1200","23760","22350"
"New entrant CS","2021","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Other","90","90","23330","20920"
"New entrant CS","2021","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Policy","300","300","36330","30190"
"New entrant CS","2021","Yorkshire and The Humber","Project Delivery","60","50","34160","35900"
"New entrant CS","2021","Yorkshire and The Humber","Property","50","50","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Science and Engineering","70","60","34470","26370"
"New entrant CS","2021","Yorkshire and The Humber","Security","30","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Tax","350","340","22150","20140"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","1790","1750","26650","27570"
"New entrant CS","2021","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Digital, Data and Technology","70","70","34760","33000"
"New entrant CS","2022","East Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Finance","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Legal","50","50","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Medicine","40","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Operational Delivery","2540","2430","25010","23140"
"New entrant CS","2022","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Other","160","150","22750","21260"
"New entrant CS","2022","East Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Policy","50","50","31570","30000"
"New entrant CS","2022","East Midlands (England)","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Property","60","60","30160","26030"
"New entrant CS","2022","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Science and Engineering","70","70","32870","31010"
"New entrant CS","2022","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Tax","210","200","27400","26590"
"New entrant CS","2022","East Midlands (England)","Unknown","150","150","27030","26590"
"New entrant CS","2022","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Digital, Data and Technology","50","50","[c]","[c]"
"New entrant CS","2022","East of England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Finance","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Legal","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Operational Delivery","2490","2360","26310","24800"
"New entrant CS","2022","East of England","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Other","120","110","22910","21170"
"New entrant CS","2022","East of England","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Policy","40","40","[c]","[c]"
"New entrant CS","2022","East of England","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Property","50","50","31360","31450"
"New entrant CS","2022","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Science and Engineering","90","90","31000","30280"
"New entrant CS","2022","East of England","Security","50","50","27910","23540"
"New entrant CS","2022","East of England","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","100","90","29180","27570"
"New entrant CS","2022","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Commercial","190","170","36780","34710"
"New entrant CS","2022","London","Communications","390","360","37180","34020"
"New entrant CS","2022","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Counter Fraud","130","130","28610","25110"
"New entrant CS","2022","London","Digital, Data and Technology","730","700","43800","40650"
"New entrant CS","2022","London","Economics","270","260","36840","32390"
"New entrant CS","2022","London","Finance","260","240","41840","40440"
"New entrant CS","2022","London","Human Resources","370","340","35870","32560"
"New entrant CS","2022","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intelligence Analysis","80","80","32540","30750"
"New entrant CS","2022","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","International Trade","170","170","36170","31800"
"New entrant CS","2022","London","Knowledge and Information Management","80","70","36360","33570"
"New entrant CS","2022","London","Legal","450","440","45910","50500"
"New entrant CS","2022","London","Medicine","50","40","73750","82180"
"New entrant CS","2022","London","Operational Delivery","4950","4760","32780","30520"
"New entrant CS","2022","London","Operational Research","40","40","[c]","[c]"
"New entrant CS","2022","London","Other","510","500","33950","27960"
"New entrant CS","2022","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Policy","2290","2240","37810","34020"
"New entrant CS","2022","London","Project Delivery","340","330","41760","36820"
"New entrant CS","2022","London","Property","140","130","38600","34140"
"New entrant CS","2022","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Science and Engineering","190","180","36830","32330"
"New entrant CS","2022","London","Security","90","90","35650","34710"
"New entrant CS","2022","London","Social Research","100","100","36910","34440"
"New entrant CS","2022","London","Statistics","160","160","31540","30100"
"New entrant CS","2022","London","Tax","240","230","34180","30750"
"New entrant CS","2022","London","Unknown","1470","1440","37340","30750"
"New entrant CS","2022","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Counter Fraud","90","90","27420","27570"
"New entrant CS","2022","North East (England)","Digital, Data and Technology","200","200","37140","33500"
"New entrant CS","2022","North East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Finance","50","50","34250","32530"
"New entrant CS","2022","North East (England)","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Operational Delivery","2660","2580","24350","21840"
"New entrant CS","2022","North East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Other","110","110","22870","21260"
"New entrant CS","2022","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Policy","150","150","34430","30550"
"New entrant CS","2022","North East (England)","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","North East (England)","Property","50","50","33040","26130"
"New entrant CS","2022","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Tax","260","260","25950","26590"
"New entrant CS","2022","North East (England)","Unknown","370","360","25980","21260"
"New entrant CS","2022","North West (England)","Commercial","80","80","32380","30420"
"New entrant CS","2022","North West (England)","Communications","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Counter Fraud","70","70","27360","27570"
"New entrant CS","2022","North West (England)","Digital, Data and Technology","450","450","38290","33370"
"New entrant CS","2022","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Finance","130","130","34400","31350"
"New entrant CS","2022","North West (England)","Human Resources","160","150","30420","25660"
"New entrant CS","2022","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","90","90","38450","38000"
"New entrant CS","2022","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Operational Delivery","5730","5520","24830","23140"
"New entrant CS","2022","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other","120","120","24480","21260"
"New entrant CS","2022","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Policy","310","300","33530","30360"
"New entrant CS","2022","North West (England)","Project Delivery","100","100","32440","29160"
"New entrant CS","2022","North West (England)","Property","90","90","32730","26030"
"New entrant CS","2022","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Science and Engineering","70","70","33740","30680"
"New entrant CS","2022","North West (England)","Security","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Tax","600","590","25910","26590"
"New entrant CS","2022","North West (England)","Unknown","610","590","30850","27570"
"New entrant CS","2022","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","190","190","24880","21250"
"New entrant CS","2022","Northern Ireland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Tax","230","230","27040","26590"
"New entrant CS","2022","Northern Ireland","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","120","110","23610","21260"
"New entrant CS","2022","Scotland","Digital, Data and Technology","100","90","38120","33370"
"New entrant CS","2022","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","60","60","29260","24600"
"New entrant CS","2022","Scotland","Human Resources","50","50","29370","24660"
"New entrant CS","2022","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","100","100","37970","41750"
"New entrant CS","2022","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Operational Delivery","2410","2350","24070","21640"
"New entrant CS","2022","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Other","300","290","26450","23330"
"New entrant CS","2022","Scotland","Policy","50","50","34690","31190"
"New entrant CS","2022","Scotland","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","50","50","34900","33000"
"New entrant CS","2022","Scotland","Security","120","120","25920","23540"
