"Status","Year","Region_ITL3","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Cumbria","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Cumbria","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Kent","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Kent","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Kent","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Kent","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Lancashire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Lancashire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Merseyside","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Surrey, East and West Sussex","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Outer London - East and North East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Essex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Eastern Scotland","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","East Wales","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","No function","240","230","28650","27570"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","West Central Scotland","Unknown","140","130","28380","25130"
"Leaver Dept.","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","No function","40","30","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Greater Manchester","No function","40","30","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","No function","50","50","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Greater Manchester","Unknown","120","110","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","West Wales and The Valleys","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","No function","70","70","31770","31060"
"Leaver Dept.","2022","Hackney and Newham","Inner London - East","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Inner London - East","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","No function","50","40","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Outer London - West and North West","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Essex","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","West Wales and The Valleys","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Kent","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","Commercial","40","30","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","Communications","50","50","48850","43880"
"Leaver Dept.","2022","Lambeth","Inner London - East","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","Human Resources","110","110","40410","32330"
"Leaver Dept.","2022","Lambeth","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","No function","1360","1230","47430","40070"
"Leaver Dept.","2022","Lambeth","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Lancashire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Lancashire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Commercial","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Digital, Data & Technology","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Finance","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","No function","540","400","36840","31990"
"Leaver Dept.","2022","Leeds","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","West Yorkshire","Unknown","170","140","29900","25220"
"Leaver Dept.","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Leicestershire, Rutland and Northamptonshire","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Inner London - East","No function","220","210","48480","41350"
"Leaver Dept.","2022","Lewisham and Southwark","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","No function","170","160","35410","28390"
"Leaver Dept.","2022","Liverpool","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Merseyside","Unknown","230","220","25920","24890"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Digital, Data & Technology","50","50","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","No function","500","470","33340","27570"
"Leaver Dept.","2022","Manchester","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Greater Manchester","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2022","Medway","Kent","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Kent","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Outer London - South","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Outer London - South","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Kent","No function","60","50","52430","49650"
"Leaver Dept.","2022","Mid Kent","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","No function","70","70","35300","28590"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","Lancashire","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Analysis","40","40","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Commercial","[c]","[c]","[c]","[c]"
