"Status","Year","Region_ITL3","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Overseas","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","No function","Heterosexual / straight","160","150","30090","27570"
"New entrant CS","2022","Oxfordshire CC","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","No function","Unknown","110","100","26170","26570"
"New entrant CS","2022","Oxfordshire CC","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","No function","Unknown","70","70","22590","21640"
"New entrant CS","2022","Perth and Kinross, and Stirling","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","No function","Heterosexual / straight","80","70","29520","27570"
"New entrant CS","2022","Peterborough","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","No function","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","No function","Heterosexual / straight","60","60","27260","24450"
"New entrant CS","2022","Plymouth","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","No function","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Plymouth","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Property","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Plymouth","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Property","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Plymouth","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","No function","Heterosexual / straight","50","50","25510","23170"
"New entrant CS","2022","Portsmouth","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","No function","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Portsmouth","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Powys","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Counter Fraud","Heterosexual / straight","70","70","25820","25110"
"New entrant CS","2022","Redbridge and Waltham Forest","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","No function","Heterosexual / straight","120","110","32160","31060"
"New entrant CS","2022","Redbridge and Waltham Forest","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","No function","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","No function","Heterosexual / straight","60","50","26720","27570"
"New entrant CS","2022","Sandwell","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Sefton","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","No function","Heterosexual / straight","240","230","27260","26370"
"New entrant CS","2022","Sefton","No function","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Sefton","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","No function","Unknown","100","90","24960","24440"
"New entrant CS","2022","Sefton","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","Unknown","Unknown","110","110","23120","24880"
"New entrant CS","2022","Sheffield","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Digital, Data & Technology","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Sheffield","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","No function","Heterosexual / straight","250","230","28130","26940"
"New entrant CS","2022","Sheffield","No function","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Sheffield","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","No function","Unknown","80","70","28170","26450"
"New entrant CS","2022","Sheffield","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","Heterosexual / straight","80","80","31640","27570"
