"Status","Year","Responsibility_level","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","EO","Scotland","50-59","190","190","27090","27570"
"New entrant CS","2021","EO","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South East (England)","20-29","650","650","27080","27570"
"New entrant CS","2021","EO","South East (England)","30-39","500","480","27850","27570"
"New entrant CS","2021","EO","South East (England)","40-49","450","440","27900","27570"
"New entrant CS","2021","EO","South East (England)","50-59","520","500","28310","27570"
"New entrant CS","2021","EO","South East (England)","60-64","110","100","27910","27570"
"New entrant CS","2021","EO","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","South West (England)","16-19","50","50","[c]","[c]"
"New entrant CS","2021","EO","South West (England)","20-29","610","600","25480","26350"
"New entrant CS","2021","EO","South West (England)","30-39","360","340","26820","27570"
"New entrant CS","2021","EO","South West (England)","40-49","250","240","26880","27570"
"New entrant CS","2021","EO","South West (England)","50-59","250","240","27110","27570"
"New entrant CS","2021","EO","South West (England)","60-64","50","50","26780","27570"
"New entrant CS","2021","EO","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","20-29","80","80","27390","27570"
"New entrant CS","2021","EO","Unknown","30-39","50","50","27550","27570"
"New entrant CS","2021","EO","Unknown","40-49","30","30","[c]","[c]"
"New entrant CS","2021","EO","Unknown","50-59","40","40","[c]","[c]"
"New entrant CS","2021","EO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Wales","20-29","300","300","25850","26130"
"New entrant CS","2021","EO","Wales","30-39","210","200","26200","27570"
"New entrant CS","2021","EO","Wales","40-49","110","110","26590","27570"
"New entrant CS","2021","EO","Wales","50-59","70","60","26840","27570"
"New entrant CS","2021","EO","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands (England)","20-29","420","420","26350","27570"
"New entrant CS","2021","EO","West Midlands (England)","30-39","310","300","26910","27570"
"New entrant CS","2021","EO","West Midlands (England)","40-49","240","230","27110","27570"
"New entrant CS","2021","EO","West Midlands (England)","50-59","180","180","27420","27570"
"New entrant CS","2021","EO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Yorkshire and The Humber","20-29","640","630","26260","27570"
"New entrant CS","2021","EO","Yorkshire and The Humber","30-39","360","350","27000","27570"
"New entrant CS","2021","EO","Yorkshire and The Humber","40-49","280","270","27120","27570"
"New entrant CS","2021","EO","Yorkshire and The Humber","50-59","220","220","27330","27570"
"New entrant CS","2021","EO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East of England","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","London","20-29","310","310","55250","53420"
"New entrant CS","2021","G6/G7","London","30-39","740","720","57870","55000"
"New entrant CS","2021","G6/G7","London","40-49","460","450","60340","57980"
"New entrant CS","2021","G6/G7","London","50-59","290","280","61230","58770"
"New entrant CS","2021","G6/G7","London","60-64","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North East (England)","30-39","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","North East (England)","40-49","30","30","[c]","[c]"
"New entrant CS","2021","G6/G7","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North West (England)","30-39","100","90","53630","52580"
"New entrant CS","2021","G6/G7","North West (England)","40-49","100","100","56100","53630"
"New entrant CS","2021","G6/G7","North West (England)","50-59","60","60","58020","57400"
"New entrant CS","2021","G6/G7","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Scotland","30-39","100","90","54460","50810"
"New entrant CS","2021","G6/G7","Scotland","40-49","100","100","56250","52580"
"New entrant CS","2021","G6/G7","Scotland","50-59","50","50","60220","61010"
"New entrant CS","2021","G6/G7","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South East (England)","30-39","60","50","56540","53500"
"New entrant CS","2021","G6/G7","South East (England)","40-49","70","60","60280","54000"
"New entrant CS","2021","G6/G7","South East (England)","50-59","50","50","58140","53500"
"New entrant CS","2021","G6/G7","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South West (England)","30-39","80","70","56500","54000"
"New entrant CS","2021","G6/G7","South West (England)","40-49","110","110","57650","54000"
"New entrant CS","2021","G6/G7","South West (England)","50-59","80","80","57000","55000"
"New entrant CS","2021","G6/G7","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","30-39","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","40-49","40","40","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Midlands (England)","30-39","50","50","55610","51680"
"New entrant CS","2021","G6/G7","West Midlands (England)","40-49","60","60","58560","54540"
"New entrant CS","2021","G6/G7","West Midlands (England)","50-59","50","50","[c]","[c]"
"New entrant CS","2021","G6/G7","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Yorkshire and The Humber","30-39","70","70","54710","52050"
"New entrant CS","2021","G6/G7","Yorkshire and The Humber","40-49","110","110","56450","53140"
"New entrant CS","2021","G6/G7","Yorkshire and The Humber","50-59","60","60","58100","58040"
"New entrant CS","2021","G6/G7","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","London","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","London","30-39","90","80","78430","73370"
"New entrant CS","2021","SCS","London","40-49","130","120","94000","86000"
"New entrant CS","2021","SCS","London","50-59","90","80","98900","85000"
"New entrant CS","2021","SCS","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South West (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Midlands (England)","20-29","80","80","31570","31810"
"New entrant CS","2021","SEO/HEO","East Midlands (England)","30-39","70","70","34650","31810"
"New entrant CS","2021","SEO/HEO","East Midlands (England)","40-49","90","80","35470","33180"
"New entrant CS","2021","SEO/HEO","East Midlands (England)","50-59","50","50","36120","36330"
"New entrant CS","2021","SEO/HEO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East of England","20-29","90","80","31640","31660"
"New entrant CS","2021","SEO/HEO","East of England","30-39","80","70","34110","33000"
"New entrant CS","2021","SEO/HEO","East of England","40-49","70","60","35600","34500"
"New entrant CS","2021","SEO/HEO","East of England","50-59","60","50","35360","34800"
"New entrant CS","2021","SEO/HEO","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","London","20-29","3180","3160","33960","33570"
"New entrant CS","2021","SEO/HEO","London","30-39","1130","1100","37400","36800"
"New entrant CS","2021","SEO/HEO","London","40-49","520","490","38440","39220"
"New entrant CS","2021","SEO/HEO","London","50-59","320","300","38770","38890"
"New entrant CS","2021","SEO/HEO","London","60-64","50","50","38730","40070"
"New entrant CS","2021","SEO/HEO","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North East (England)","20-29","100","100","31630","31810"
"New entrant CS","2021","SEO/HEO","North East (England)","30-39","90","90","33860","31990"
"New entrant CS","2021","SEO/HEO","North East (England)","40-49","80","70","35170","35900"
"New entrant CS","2021","SEO/HEO","North East (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North West (England)","20-29","280","280","31660","31810"
"New entrant CS","2021","SEO/HEO","North West (England)","30-39","260","250","34290","33720"
"New entrant CS","2021","SEO/HEO","North West (England)","40-49","160","150","36330","36500"
"New entrant CS","2021","SEO/HEO","North West (England)","50-59","90","90","35670","36330"
"New entrant CS","2021","SEO/HEO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Overseas","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Scotland","20-29","230","230","32700","30650"
"New entrant CS","2021","SEO/HEO","Scotland","30-39","270","260","35480","35060"
"New entrant CS","2021","SEO/HEO","Scotland","40-49","180","170","36120","35110"
"New entrant CS","2021","SEO/HEO","Scotland","50-59","120","120","35900","35790"
"New entrant CS","2021","SEO/HEO","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South East (England)","20-29","190","190","31450","30730"
"New entrant CS","2021","SEO/HEO","South East (England)","30-39","210","200","34680","33390"
"New entrant CS","2021","SEO/HEO","South East (England)","40-49","140","140","35390","35900"
"New entrant CS","2021","SEO/HEO","South East (England)","50-59","140","140","35730","36030"
"New entrant CS","2021","SEO/HEO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South West (England)","20-29","300","290","31460","30190"
"New entrant CS","2021","SEO/HEO","South West (England)","30-39","380","360","35470","35900"
"New entrant CS","2021","SEO/HEO","South West (England)","40-49","280","260","35680","35900"
"New entrant CS","2021","SEO/HEO","South West (England)","50-59","170","160","36980","37000"
"New entrant CS","2021","SEO/HEO","South West (England)","60-64","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","20-29","110","110","29920","28000"
"New entrant CS","2021","SEO/HEO","Unknown","30-39","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Wales","20-29","170","170","31090","29540"
"New entrant CS","2021","SEO/HEO","Wales","30-39","180","170","34750","35570"
"New entrant CS","2021","SEO/HEO","Wales","40-49","90","80","36250","36030"
"New entrant CS","2021","SEO/HEO","Wales","50-59","50","50","36600","37790"
"New entrant CS","2021","SEO/HEO","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands (England)","20-29","120","120","32490","31000"
"New entrant CS","2021","SEO/HEO","West Midlands (England)","30-39","170","160","35600","35900"
"New entrant CS","2021","SEO/HEO","West Midlands (England)","40-49","120","110","37140","36570"
"New entrant CS","2021","SEO/HEO","West Midlands (England)","50-59","80","80","36040","36020"
"New entrant CS","2021","SEO/HEO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Yorkshire and The Humber","20-29","280","280","30740","29690"
"New entrant CS","2021","SEO/HEO","Yorkshire and The Humber","30-39","230","230","33550","31990"
"New entrant CS","2021","SEO/HEO","Yorkshire and The Humber","40-49","130","130","35040","36500"
"New entrant CS","2021","SEO/HEO","Yorkshire and The Humber","50-59","120","110","35240","35310"
"New entrant CS","2021","SEO/HEO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","20-29","60","50","22300","22920"
"New entrant CS","2021","Unknown","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","20-29","90","90","22050","22920"
"New entrant CS","2021","Unknown","East of England","30-39","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","20-29","150","150","25590","26810"
"New entrant CS","2021","Unknown","London","30-39","60","50","27150","26810"
"New entrant CS","2021","Unknown","London","40-49","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","London","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","20-29","60","50","22470","22920"
"New entrant CS","2021","Unknown","North West (England)","30-39","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","20-29","110","100","22850","22920"
"New entrant CS","2021","Unknown","South East (England)","30-39","60","50","25980","22920"
"New entrant CS","2021","Unknown","South East (England)","40-49","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","50-59","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","20-29","120","110","24390","22920"
"New entrant CS","2021","Unknown","South West (England)","30-39","60","50","31070","28750"
"New entrant CS","2021","Unknown","South West (England)","40-49","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","20-29","100","100","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","30-39","60","60","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","40-49","60","60","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","50-59","60","60","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","20-29","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","20-29","90","80","22290","22920"
"New entrant CS","2021","Unknown","West Midlands (England)","30-39","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","20-29","60","60","22410","22920"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East Midlands (England)","16-19","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","East Midlands (England)","20-29","770","760","21650","21260"
"New entrant CS","2022","AA/AO","East Midlands (England)","30-39","340","320","21780","21260"
"New entrant CS","2022","AA/AO","East Midlands (England)","40-49","220","220","21430","21250"
"New entrant CS","2022","AA/AO","East Midlands (England)","50-59","190","190","21140","21250"
"New entrant CS","2022","AA/AO","East Midlands (England)","60-64","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","East of England","16-19","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","East of England","20-29","600","600","23250","22630"
