"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Glasgow City","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Birmingham","60","60","30820","27570"
"New entrant CS","2021","Undeclared","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Leeds","70","70","30280","27570"
"New entrant CS","2021","Undeclared","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","70","60","24070","22850"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","80","80","27030","27850"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","110","110","29160","25540"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","110","100","27790","26350"
"New entrant CS","2021","Unknown","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","Warrington","80","80","28510","27570"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","300","290","26630","25560"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","Devon CC","220","220","29660","25270"
"New entrant CS","2021","Unknown","Devon","Plymouth","110","110","27190","24210"
"New entrant CS","2021","Unknown","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Dorset CC","60","60","26520","22850"
"New entrant CS","2021","Unknown","Dorset and Somerset","Somerset","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Cambridgeshire CC","80","70","26240","25850"
"New entrant CS","2021","Unknown","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Norwich and East Norfolk","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Peterborough","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Suffolk","110","100","25190","22850"
"New entrant CS","2021","Unknown","East Wales","Cardiff and Vale of Glamorgan","370","360","24420","20140"
"New entrant CS","2021","Unknown","East Wales","Flintshire and Wrexham","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","East Wales","Monmouthshire and Newport","310","300","27810","23320"
"New entrant CS","2021","Unknown","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","60","60","25500","23990"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","City of Edinburgh","800","780","31310","26160"
"New entrant CS","2021","Unknown","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","Falkirk","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","Perth and Kinross and Stirling","60","60","23990","20810"
"New entrant CS","2021","Unknown","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Heart of Essex","70","70","25880","25850"
"New entrant CS","2021","Unknown","Essex","Southend-on-Sea","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Thurrock","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","220","220","29010","26180"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","250","240","29530","27570"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","80","80","33090","27570"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester North East","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester North West","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester South West","450","440","26070","22920"
"New entrant CS","2021","Unknown","Greater Manchester","Manchester","350","350","28500","24890"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","50","50","32040","28000"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","140","140","27200","20140"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","140","130","28870","26590"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","50","50","29630","26130"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Hackney and Newham","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Haringey and Islington","160","160","26900","30220"
"New entrant CS","2021","Unknown","Inner London - East","Lambeth","120","110","38290","32260"
"New entrant CS","2021","Unknown","Inner London - East","Lewisham and Southwark","60","50","40650","29530"
"New entrant CS","2021","Unknown","Inner London - East","Tower Hamlets","220","220","38650","34550"
"New entrant CS","2021","Unknown","Inner London - West","Camden and City of London","150","150","28050","22680"
"New entrant CS","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Wandsworth","90","90","28110","30220"
"New entrant CS","2021","Unknown","Inner London - West","Westminster","2800","2770","39470","32790"
"New entrant CS","2021","Unknown","Kent","East Kent","170","160","24330","24180"
"New entrant CS","2021","Unknown","Kent","Kent Thames Gateway","90","80","25030","27850"
"New entrant CS","2021","Unknown","Kent","Medway","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Blackpool","100","90","22730","21010"
"New entrant CS","2021","Unknown","Lancashire","Chorley and West Lancashire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Lancaster and Wyre","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Mid Lancashire","80","70","22420","22350"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","130","120","23680","22350"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","60","60","24180","22850"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Liverpool","270","250","24770","20140"
"New entrant CS","2021","Unknown","Merseyside","Sefton","150","150","25510","21430"
"New entrant CS","2021","Unknown","Merseyside","Wirral","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","80","70","28020","25980"
"New entrant CS","2021","Unknown","North Yorkshire","North Yorkshire CC","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","York","60","60","24450","21050"
"New entrant CS","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Belfast","180","170","23200","20140"
"New entrant CS","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Sunderland","110","100","21830","20140"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","Tyneside","750","730","24180","21010"
"New entrant CS","2021","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - East and North East","Bexley and Greenwich","100","100","27820","28720"
"New entrant CS","2021","Unknown","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","60","60","26600","29830"
"New entrant CS","2021","Unknown","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - South","Croydon","430","430","35220","29570"
"New entrant CS","2021","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - West and North West","Barnet","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - West and North West","Brent","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outer London - West and North West","Harrow and Hillingdon","130","130","27920","28650"
"New entrant CS","2021","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","120","110","27220","28650"
"New entrant CS","2021","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Staffordshire CC","140","130","22900","22850"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","60","60","21000","18880"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","Telford and Wrekin","70","70","31780","26560"
"New entrant CS","2021","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","90","80","23170","22850"
"New entrant CS","2021","Unknown","South Yorkshire","Sheffield","220","210","28770","23780"
"New entrant CS","2021","Unknown","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Southern Scotland","South Lanarkshire","140","140","20730","20140"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","East Surrey","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","East Sussex CC","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","West Surrey","90","90","26290","24370"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","West Sussex (North East)","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Durham CC","140","140","23160","20880"
"New entrant CS","2021","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36780","28000"
"New entrant CS","2021","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","Glasgow City","360","350","28770","24880"
"New entrant CS","2021","Unknown","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Central Scotland","North Lanarkshire","70","60","21030","20140"
"New entrant CS","2021","Unknown","West Midlands","Birmingham","440","430","26790","20880"
"New entrant CS","2021","Unknown","West Midlands","Coventry","90","80","35110","29360"
"New entrant CS","2021","Unknown","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Wales and The Valleys","Swansea","220","200","22840","21590"
"New entrant CS","2021","Unknown","West Yorkshire","Bradford","100","100","24930","20140"
"New entrant CS","2021","Unknown","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Yorkshire","Leeds","790","770","29040","24880"
"New entrant CS","2021","Unknown","West Yorkshire","Wakefield","60","60","23970","22850"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Bedford","100","100","27030","27570"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Hertfordshire CC","290","290","30420","29290"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Luton","60","50","28660","27570"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","250","240","30410","29290"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","150","140","30000","28140"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","140","140","27570","28140"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","250","240","29850","27570"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Cheshire East","130","120","26120","23140"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Cheshire West and Chester","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Warrington","180","180","32300","29180"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","180","170","25800","21260"
"New entrant CS","2022","Heterosexual / straight","Cumbria","East Cumbria","90","80","29030","24920"
"New entrant CS","2022","Heterosexual / straight","Cumbria","West Cumbria","90","80","28580","24920"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Derby","130","120","24500","21260"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","East Derbyshire","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","North Nottinghamshire","110","110","25570","24780"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Nottingham","780","750","27840","26590"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","South and West Derbyshire","90","80","28110","23800"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","South Nottinghamshire","120","120","29160","24620"
"New entrant CS","2022","Heterosexual / straight","Devon","Devon CC","370","360","27950","24150"
"New entrant CS","2022","Heterosexual / straight","Devon","Plymouth","170","160","28360","24800"
"New entrant CS","2022","Heterosexual / straight","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Bournemouth, Christchurch and Poole","90","80","28290","27090"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Dorset","160","150","25630","24210"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Somerset CC","190","180","28030","24090"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Breckland and South Norfolk","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Cambridgeshire CC","280","270","28670","26140"
"New entrant CS","2022","Heterosexual / straight","East Anglia","North and West Norfolk","60","60","24100","23270"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Norwich and East Norfolk","290","280","24740","23140"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Peterborough","90","90","29840","27570"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Suffolk CC","330","310","26830","24430"
"New entrant CS","2022","Heterosexual / straight","East Wales","Cardiff and Vale of Glamorgan","730","710","29270","25030"
"New entrant CS","2022","Heterosexual / straight","East Wales","Flintshire and Wrexham","200","200","24230","23140"
"New entrant CS","2022","Heterosexual / straight","East Wales","Monmouthshire and Newport","640","620","30150","30210"
"New entrant CS","2022","Heterosexual / straight","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","160","160","25170","23140"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","160","150","25780","23140"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","50","50","27650","24880"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Angus and Dundee City","410","400","25440","24400"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","City of Edinburgh","1000","980","31910","27570"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Clackmannanshire and Fife","70","70","26990","27570"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Falkirk","80","80","24740","21640"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Perth and Kinross, and Stirling","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Essex","Essex Haven Gateway","70","70","32740","29290"
"New entrant CS","2022","Heterosexual / straight","Essex","Essex Thames Gateway","110","110","25400","24250"
"New entrant CS","2022","Heterosexual / straight","Essex","Heart of Essex","160","150","29710","26140"
"New entrant CS","2022","Heterosexual / straight","Essex","Southend-on-Sea","60","50","29250","28200"
"New entrant CS","2022","Heterosexual / straight","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Essex","West Essex","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","850","830","32190","28050"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","650","630","32400","29270"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","130","120","28560","26350"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","540","520","30460","26710"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Greater Manchester North East","80","80","26170","24800"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Greater Manchester North West","190","180","24540","23140"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Greater Manchester South East","70","60","24650","22510"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Greater Manchester South West","690","660","28030","26590"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Manchester","830","820","31360","27570"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Central Hampshire","250","250","30920","27570"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Isle of Wight","80","80","23610","23140"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","North Hampshire","70","60","28910","26130"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Portsmouth","160","150","30260","26350"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","South Hampshire","400","340","27400","23880"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Southampton","120","120","31600","27570"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","120","110","29090","27570"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","220","210","26620","23160"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","90","90","27000","26350"
