"Status","Year","Ethnicity","Age","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","40-49","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","40-49","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","40-49","Unknown","80","70","44660","40070"
"Leaver Dept.","2022","Asian","50-59","Heterosexual / straight","180","160","46210","36650"
"Leaver Dept.","2022","Asian","50-59","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","50-59","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Asian","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","60-64","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","65+","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","16-19","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","20-29","Heterosexual / straight","260","250","29480","27850"
"Leaver Dept.","2022","Black","20-29","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","30-39","Heterosexual / straight","300","290","35030","31990"
"Leaver Dept.","2022","Black","30-39","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","30-39","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Black","40-49","Heterosexual / straight","280","270","37010","33530"
"Leaver Dept.","2022","Black","40-49","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","50-59","Heterosexual / straight","160","150","42740","34790"
"Leaver Dept.","2022","Black","50-59","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","50-59","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","60-64","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","65+","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","16-19","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","20-29","Heterosexual / straight","180","180","31660","31060"
"Leaver Dept.","2022","Mixed","20-29","LGBO","40","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","30-39","Heterosexual / straight","160","150","38700","34280"
"Leaver Dept.","2022","Mixed","30-39","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","40-49","Heterosexual / straight","70","70","44940","41280"
"Leaver Dept.","2022","Mixed","40-49","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","50-59","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","50-59","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","60-64","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","65+","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","16-19","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","20-29","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","20-29","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","30-39","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","30-39","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","40-49","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","40-49","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","50-59","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","50-59","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","60-64","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","65+","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","20-29","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","20-29","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","20-29","Undeclared","100","100","32070","30100"
"Leaver Dept.","2022","Undeclared","20-29","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","30-39","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","30-39","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","30-39","Undeclared","160","160","40640","39530"
"Leaver Dept.","2022","Undeclared","30-39","Unknown","70","60","36970","36950"
"Leaver Dept.","2022","Undeclared","40-49","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","40-49","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","40-49","Undeclared","120","110","42660","39580"
"Leaver Dept.","2022","Undeclared","40-49","Unknown","130","110","46720","42190"
"Leaver Dept.","2022","Undeclared","50-59","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","50-59","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","50-59","Undeclared","100","90","42970","39620"
"Leaver Dept.","2022","Undeclared","50-59","Unknown","110","110","49970","48210"
"Leaver Dept.","2022","Undeclared","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Undeclared","340","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","20-29","Unknown","1430","1400","31540","32000"
"Leaver Dept.","2022","Unknown","30-39","Heterosexual / straight","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","Undeclared","230","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","30-39","Unknown","940","880","39130","33250"
"Leaver Dept.","2022","Unknown","40-49","Heterosexual / straight","50","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Undeclared","230","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","40-49","Unknown","450","410","44870","39960"
"Leaver Dept.","2022","Unknown","50-59","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Undeclared","180","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","50-59","Unknown","220","210","43630","35850"
"Leaver Dept.","2022","Unknown","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","60-64","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","16-19","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","16-19","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","20-29","Heterosexual / straight","2730","2660","30630","28000"
"Leaver Dept.","2022","White","20-29","LGBO","490","460","31460","29220"
"Leaver Dept.","2022","White","20-29","Undeclared","250","240","29750","27570"
"Leaver Dept.","2022","White","20-29","Unknown","300","250","30460","29100"
"Leaver Dept.","2022","White","30-39","Heterosexual / straight","2880","2730","38520","35070"
"Leaver Dept.","2022","White","30-39","LGBO","330","310","39230","36510"
"Leaver Dept.","2022","White","30-39","Undeclared","230","220","38960","36510"
"Leaver Dept.","2022","White","30-39","Unknown","420","350","37160","32780"
"Leaver Dept.","2022","White","40-49","Heterosexual / straight","2270","2110","43650","38200"
"Leaver Dept.","2022","White","40-49","LGBO","160","160","45920","40480"
"Leaver Dept.","2022","White","40-49","Undeclared","220","200","42410","38600"
"Leaver Dept.","2022","White","40-49","Unknown","500","430","44670","41350"
"Leaver Dept.","2022","White","50-59","Heterosexual / straight","1770","1640","43430","36390"
"Leaver Dept.","2022","White","50-59","LGBO","80","70","45730","38070"
"Leaver Dept.","2022","White","50-59","Undeclared","180","160","47380","40560"
"Leaver Dept.","2022","White","50-59","Unknown","380","340","51670","46000"
"Leaver Dept.","2022","White","60-64","Heterosexual / straight","310","270","45880","36330"
"Leaver Dept.","2022","White","60-64","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","60-64","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","White","60-64","Unknown","90","80","66350","56410"
"Leaver Dept.","2022","White","65+","Heterosexual / straight","110","80","47360","39720"
"Leaver Dept.","2022","White","65+","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","65+","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","16-19","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","Asian","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","20-29","Heterosexual / straight","1790","1760","27710","27570"
"New entrant CS","2021","Asian","20-29","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Asian","20-29","Undeclared","70","70","26820","27190"
"New entrant CS","2021","Asian","20-29","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Asian","30-39","Heterosexual / straight","1060","1030","31370","28660"
"New entrant CS","2021","Asian","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","30-39","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Asian","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","40-49","Heterosexual / straight","590","570","33860","29290"
"New entrant CS","2021","Asian","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","40-49","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Asian","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","50-59","Heterosexual / straight","240","230","32760","28840"
"New entrant CS","2021","Asian","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","20-29","Heterosexual / straight","890","880","28500","28540"
"New entrant CS","2021","Black","20-29","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Black","20-29","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Black","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","30-39","Heterosexual / straight","660","650","30260","30000"
"New entrant CS","2021","Black","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","40-49","Heterosexual / straight","510","490","31720","31060"
"New entrant CS","2021","Black","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","50-59","Heterosexual / straight","330","330","31440","29290"
"New entrant CS","2021","Black","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","60-64","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Black","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","20-29","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Chinese","20-29","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","30-39","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Chinese","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","40-49","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","50-59","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","20-29","Heterosexual / straight","580","570","27760","27570"
"New entrant CS","2021","Mixed","20-29","LGBO","110","110","28540","27570"
"New entrant CS","2021","Mixed","20-29","Undeclared","50","50","27750","27570"
"New entrant CS","2021","Mixed","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","30-39","Heterosexual / straight","330","310","31460","27680"
"New entrant CS","2021","Mixed","30-39","LGBO","50","50","35870","31060"
"New entrant CS","2021","Mixed","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","40-49","Heterosexual / straight","170","160","29210","27570"
"New entrant CS","2021","Mixed","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","50-59","Heterosexual / straight","100","100","32810","27570"
"New entrant CS","2021","Mixed","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","16-19","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","20-29","Heterosexual / straight","120","120","29950","30310"
"New entrant CS","2021","Other ethnicity","20-29","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","30-39","Heterosexual / straight","100","100","30970","27570"
"New entrant CS","2021","Other ethnicity","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","40-49","Heterosexual / straight","70","60","31890","29290"
"New entrant CS","2021","Other ethnicity","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","50-59","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Other ethnicity","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","60-64","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","65+","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","65+","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","16-19","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","20-29","Heterosexual / straight","70","70","27290","27570"
"New entrant CS","2021","Undeclared","20-29","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","20-29","Undeclared","230","230","28240","27570"
"New entrant CS","2021","Undeclared","20-29","Unknown","70","70","21880","18200"
"New entrant CS","2021","Undeclared","30-39","Heterosexual / straight","60","60","30260","29290"
"New entrant CS","2021","Undeclared","30-39","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","30-39","Undeclared","160","150","34200","30120"
"New entrant CS","2021","Undeclared","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","40-49","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","40-49","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","40-49","Undeclared","120","120","37360","31060"
"New entrant CS","2021","Undeclared","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","50-59","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","50-59","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","50-59","Undeclared","110","100","32160","27570"
"New entrant CS","2021","Undeclared","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","60-64","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","60-64","Undeclared","[c]","[c]","[c]","[c]"
