"Status","Year","Region_ITL2","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","270","230","25910","26890"
"Leaver CS","2021","Eastern Scotland","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Legal","Scotland","60","60","32410","26550"
"Leaver CS","2021","Eastern Scotland","No function","Scotland","160","150","31410","30930"
"Leaver CS","2021","Eastern Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Property","Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Scotland","780","680","35430","27570"
"Leaver CS","2021","Essex","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","No function","East of England","110","100","28420","21720"
"Leaver CS","2021","Essex","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","East of England","190","160","27550","27240"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","South West (England)","50","50","39890","35430"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","No function","South West (England)","480","440","32600","27130"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","South West (England)","360","340","37460","34590"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Property","South West (England)","60","50","32740","31500"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","310","270","30370","27570"
"Leaver CS","2021","Greater Manchester","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","No function","North West (England)","340","310","30810","22020"
"Leaver CS","2021","Greater Manchester","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","North West (England)","560","500","28290","26890"
"Leaver CS","2021","Hampshire and Isle of Wight","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","No function","South East (England)","330","270","26580","20770"
"Leaver CS","2021","Hampshire and Isle of Wight","Project Delivery","South East (England)","50","50","36230","33300"
"Leaver CS","2021","Hampshire and Isle of Wight","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Security","South East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","South East (England)","310","270","29010","26890"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","No function","West Midlands (England)","150","140","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","80","60","24620","25730"
"Leaver CS","2021","Highlands and Islands","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Analysis","London","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Digital, Data & Technology","London","70","70","45070","43890"
"Leaver CS","2021","Inner London - East","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Human Resources","London","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","No function","London","430","400","43340","37380"
"Leaver CS","2021","Inner London - East","Project Delivery","London","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Property","London","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","London","330","310","34980","31060"
"Leaver CS","2021","Inner London - West","Analysis","London","110","110","34240","26340"
"Leaver CS","2021","Inner London - West","Commercial","London","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Communications","London","100","100","43050","39250"
"Leaver CS","2021","Inner London - West","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Digital, Data & Technology","London","80","70","49700","52850"
"Leaver CS","2021","Inner London - West","Finance","London","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Human Resources","London","80","70","51600","47730"
"Leaver CS","2021","Inner London - West","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Legal","London","220","200","50000","50720"
"Leaver CS","2021","Inner London - West","No function","London","1020","980","41260","32830"
"Leaver CS","2021","Inner London - West","Project Delivery","London","80","70","50910","52070"
"Leaver CS","2021","Inner London - West","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","London","1230","960","43380","36980"
"Leaver CS","2021","Kent","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","No function","South East (England)","270","250","24250","20470"
"Leaver CS","2021","Kent","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","South East (England)","250","210","27340","25660"
"Leaver CS","2021","Lancashire","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
