"Status","Year","Region_ITL2","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Unknown","600","570","27570","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Digital, Data and Technology","90","90","44130","38630"
"New entrant CS","2021","Greater Manchester","North West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Human Resources","70","60","29150","22570"
"New entrant CS","2021","Greater Manchester","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Legal","40","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Operational Delivery","560","540","23370","21920"
"New entrant CS","2021","Greater Manchester","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Policy","90","90","34260","31420"
"New entrant CS","2021","Greater Manchester","North West (England)","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Property","30","30","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Science and Engineering","60","50","28750","28590"
"New entrant CS","2021","Greater Manchester","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","North West (England)","Tax","440","430","23250","20140"
"New entrant CS","2021","Greater Manchester","North West (England)","Unknown","1090","1080","28100","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Digital, Data and Technology","90","90","38420","34490"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Finance","30","30","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Medicine","50","40","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Operational Delivery","580","550","25420","23970"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Other","130","130","26960","21590"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Project Delivery","120","120","35490","33000"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Property","40","40","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Science and Engineering","50","50","29790","28650"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Security","90","90","28050","24540"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Tax","80","80","20140","20140"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Unknown","400","380","27260","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Operational Delivery","190","180","22070","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Unknown","140","140","25700","27570"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Scotland","Unknown","130","130","25670","26160"
"New entrant CS","2021","Highlands and Islands","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Communications","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Digital, Data and Technology","150","150","49460","47590"
"New entrant CS","2021","Inner London - East","London","Economics","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Human Resources","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Legal","50","50","47920","52670"
"New entrant CS","2021","Inner London - East","London","Medicine","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Operational Delivery","1290","1220","33250","30220"
"New entrant CS","2021","Inner London - East","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Other","100","100","35720","27140"
"New entrant CS","2021","Inner London - East","London","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Project Delivery","50","50","44070","36800"
"New entrant CS","2021","Inner London - East","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Science and Engineering","100","80","37840","38650"
"New entrant CS","2021","Inner London - East","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","London","Unknown","1270","1250","32980","31060"
"New entrant CS","2021","Inner London - West","London","Commercial","100","100","46270","40650"
"New entrant CS","2021","Inner London - West","London","Communications","260","260","37590","33210"
"New entrant CS","2021","Inner London - West","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Digital, Data and Technology","300","300","47530","42950"
"New entrant CS","2021","Inner London - West","London","Economics","360","360","32320","32390"
"New entrant CS","2021","Inner London - West","London","Finance","200","200","41310","34320"
"New entrant CS","2021","Inner London - West","London","Human Resources","180","170","37120","32230"
"New entrant CS","2021","Inner London - West","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Intelligence Analysis","70","70","49580","53360"
"New entrant CS","2021","Inner London - West","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","International Trade","110","110","33070","31800"
"New entrant CS","2021","Inner London - West","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Legal","330","320","46600","50500"
"New entrant CS","2021","Inner London - West","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Operational Delivery","1260","1240","30870","27850"
"New entrant CS","2021","Inner London - West","London","Operational Research","50","50","34820","34710"
"New entrant CS","2021","Inner London - West","London","Other","340","330","32760","28650"
"New entrant CS","2021","Inner London - West","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Policy","2450","2420","38210","33570"
"New entrant CS","2021","Inner London - West","London","Project Delivery","220","220","42500","37000"
"New entrant CS","2021","Inner London - West","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Security","80","80","33200","29370"
"New entrant CS","2021","Inner London - West","London","Social Research","100","100","36130","32540"
"New entrant CS","2021","Inner London - West","London","Statistics","160","150","36390","32540"
"New entrant CS","2021","Inner London - West","London","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Unknown","1610","1600","38400","31060"
"New entrant CS","2021","Inner London - West","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Operational Delivery","550","540","24800","24880"
"New entrant CS","2021","Kent","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Unknown","520","520","28060","29290"
"New entrant CS","2021","Lancashire","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Operational Delivery","280","260","22390","22350"
"New entrant CS","2021","Lancashire","North West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","North West (England)","Unknown","930","920","23140","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Operational Delivery","340","320","21860","22350"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Unknown","410","400","25700","27570"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Operational Delivery","100","100","24230","22850"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Other","30","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Unknown","80","80","27250","27570"
"New entrant CS","2021","Merseyside","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Human Resources","40","30","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Operational Delivery","400","390","24440","21430"
"New entrant CS","2021","Merseyside","North West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","North West (England)","Tax","230","220","20690","20140"
"New entrant CS","2021","Merseyside","North West (England)","Unknown","340","340","26640","27570"
"New entrant CS","2021","North Eastern Scotland","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scotland","Operational Delivery","50","50","24140","20810"
"New entrant CS","2021","North Eastern Scotland","Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Scotland","Unknown","120","120","29400","27570"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Operational Delivery","110","100","23930","22190"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Other","50","50","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Policy","60","60","32250","29180"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Unknown","140","130","25800","27570"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Operational Delivery","140","140","23640","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Tax","130","120","21830","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Operational Delivery","240","230","24720","22920"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Tax","800","790","22840","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Unknown","1320","1310","24500","21010"
