"Status","Year","Region_ITL3","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Warwickshire","Male","Herefordshire, Worcestershire and Warwickshire","570","540","27360","25710"
"In post","2021","West Cumbria","Female","Cumbria","700","600","26070","24440"
"In post","2021","West Cumbria","Male","Cumbria","500","490","31350","27570"
"In post","2021","West Essex","Female","Essex","360","320","30530","29290"
"In post","2021","West Essex","Male","Essex","340","300","30260","27370"
"In post","2021","West Kent","Female","Kent","130","120","32890","29290"
"In post","2021","West Kent","Male","Kent","270","260","38140","37320"
"In post","2021","West Lothian","Female","Eastern Scotland","310","280","32890","27570"
"In post","2021","West Lothian","Male","Eastern Scotland","200","200","32460","27570"
"In post","2021","West Northamptonshire","Female","Leicestershire, Rutland and Northamptonshire","680","600","25800","23530"
"In post","2021","West Northamptonshire","Male","Leicestershire, Rutland and Northamptonshire","420","410","27550","25400"
"In post","2021","West Surrey","Female","Surrey, East and West Sussex","1220","1120","31860","29290"
"In post","2021","West Surrey","Male","Surrey, East and West Sussex","890","870","34120","30780"
"In post","2021","West Sussex (North East)","Female","Surrey, East and West Sussex","650","570","30360","27570"
"In post","2021","West Sussex (North East)","Male","Surrey, East and West Sussex","590","530","31130","28350"
"In post","2021","West Sussex (South West)","Female","Surrey, East and West Sussex","720","630","28900","27570"
"In post","2021","West Sussex (South West)","Male","Surrey, East and West Sussex","600","560","31660","28130"
"In post","2021","Westminster","Female","Inner London - West","29620","28450","46860","41970"
"In post","2021","Westminster","Male","Inner London - West","26060","25800","49460","45200"
"In post","2021","Westminster","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Wiltshire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","3640","3400","34080","31780"
"In post","2021","Wiltshire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","3840","3770","38410","37320"
"In post","2021","Wirral","Female","Merseyside","1470","1230","25940","25860"
"In post","2021","Wirral","Male","Merseyside","680","640","26870","27130"
"In post","2021","Wolverhampton","Female","West Midlands","610","510","24640","23840"
"In post","2021","Wolverhampton","Male","West Midlands","280","260","25760","27570"
"In post","2021","Worcestershire","Female","Herefordshire, Worcestershire and Warwickshire","1200","1100","27750","25520"
"In post","2021","Worcestershire","Male","Herefordshire, Worcestershire and Warwickshire","1050","1030","29850","27570"
"In post","2021","York","Female","North Yorkshire","1560","1440","35900","31350"
"In post","2021","York","Male","North Yorkshire","1230","1200","36560","32160"
"In post","2022","Aberdeen City and Aberdeenshire","Female","North Eastern Scotland","970","880","32990","27940"
"In post","2022","Aberdeen City and Aberdeenshire","Male","North Eastern Scotland","960","930","40580","35000"
"In post","2022","Angus and Dundee City","Female","Eastern Scotland","1280","1170","27460","26110"
"In post","2022","Angus and Dundee City","Male","Eastern Scotland","800","780","27090","23230"
"In post","2022","Antrim and Newtownabbey","Female","Northern Ireland","70","60","29400","22500"
"In post","2022","Antrim and Newtownabbey","Male","Northern Ireland","140","140","24730","20560"
"In post","2022","Ards and North Down","Female","Northern Ireland","70","60","30480","25790"
"In post","2022","Ards and North Down","Male","Northern Ireland","180","170","25950","21060"
"In post","2022","Armagh City, Banbridge and Craigavon","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Armagh City, Banbridge and Craigavon","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Barking & Dagenham and Havering","Female","Outer London - East and North East","440","390","31330","31060"
"In post","2022","Barking & Dagenham and Havering","Male","Outer London - East and North East","260","250","32180","31060"
"In post","2022","Barnet","Female","Outer London - West and North West","1140","1040","38240","32330"
"In post","2022","Barnet","Male","Outer London - West and North West","660","640","42050","36820"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","South Yorkshire","1930","1670","26760","26610"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","South Yorkshire","1200","1130","29430","27570"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","5570","5170","35140","32990"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","8170","8010","40080","38150"
"In post","2022","Bedford","Female","Bedfordshire and Hertfordshire","480","440","29730","27570"
"In post","2022","Bedford","Male","Bedfordshire and Hertfordshire","380","370","31880","28820"
"In post","2022","Belfast","Female","Northern Ireland","1590","1450","30280","26820"
"In post","2022","Belfast","Male","Northern Ireland","1550","1510","30980","26820"
"In post","2022","Berkshire","Female","Berkshire, Buckinghamshire and Oxfordshire","1390","1280","32630","29290"
"In post","2022","Berkshire","Male","Berkshire, Buckinghamshire and Oxfordshire","1540","1510","36090","33440"
"In post","2022","Bexley and Greenwich","Female","Outer London - East and North East","950","890","30870","30550"
"In post","2022","Bexley and Greenwich","Male","Outer London - East and North East","850","830","33730","33490"
"In post","2022","Birmingham","Female","West Midlands","7390","6730","30740","27570"
"In post","2022","Birmingham","Male","West Midlands","5640","5480","32930","27570"
"In post","2022","Blackburn with Darwen","Female","Lancashire","290","250","27220","27570"
"In post","2022","Blackburn with Darwen","Male","Lancashire","200","190","27450","27570"
"In post","2022","Blackpool","Female","Lancashire","3390","3020","28820","27570"
"In post","2022","Blackpool","Male","Lancashire","2160","2100","31700","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Female","Dorset and Somerset","450","390","28270","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Male","Dorset and Somerset","330","320","27850","27370"
"In post","2022","Bradford","Female","West Yorkshire","1680","1420","26010","23170"
"In post","2022","Bradford","Male","West Yorkshire","1080","1020","26110","22080"
"In post","2022","Breckland and South Norfolk","Female","East Anglia","230","210","29380","26800"
"In post","2022","Breckland and South Norfolk","Male","East Anglia","290","280","29650","27120"
"In post","2022","Brent","Female","Outer London - West and North West","400","360","31220","31060"
"In post","2022","Brent","Male","Outer London - West and North West","220","220","34350","31060"
"In post","2022","Bridgend and Neath Port Talbot","Female","West Wales and The Valleys","530","460","26850","27570"
"In post","2022","Bridgend and Neath Port Talbot","Male","West Wales and The Valleys","250","230","30210","27570"
"In post","2022","Brighton and Hove","Female","Surrey, East and West Sussex","480","430","32130","27570"
"In post","2022","Brighton and Hove","Male","Surrey, East and West Sussex","250","240","33850","27570"
"In post","2022","Bristol, City of","Female","Gloucestershire, Wiltshire and Bath/Bristol area","3690","3360","34130","30040"
"In post","2022","Bristol, City of","Male","Gloucestershire, Wiltshire and Bath/Bristol area","3040","2940","36610","33080"
"In post","2022","Bromley","Female","Outer London - South","420","380","31760","31060"
"In post","2022","Bromley","Male","Outer London - South","150","140","32750","31060"
"In post","2022","Buckinghamshire","Female","Berkshire, Buckinghamshire and Oxfordshire","980","920","32120","28670"
"In post","2022","Buckinghamshire","Male","Berkshire, Buckinghamshire and Oxfordshire","710","690","34760","32120"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Highlands and Islands","100","90","28750","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Highlands and Islands","100","100","32100","31000"
"In post","2022","Calderdale and Kirklees","Female","West Yorkshire","700","600","28300","27570"
"In post","2022","Calderdale and Kirklees","Male","West Yorkshire","370","360","28430","27570"
"In post","2022","Cambridgeshire CC","Female","East Anglia","1650","1540","31770","28200"
"In post","2022","Cambridgeshire CC","Male","East Anglia","1840","1780","35070","31900"
"In post","2022","Camden and City of London","Female","Inner London - West","1100","1030","36260","29210"
"In post","2022","Camden and City of London","Male","Inner London - West","1000","980","42430","32880"
"In post","2022","Cardiff and Vale of Glamorgan","Female","East Wales","6420","5860","33850","29430"
"In post","2022","Cardiff and Vale of Glamorgan","Male","East Wales","5520","5360","35250","30820"
"In post","2022","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Male","Northern Ireland","70","70","21450","20560"
"In post","2022","Central Bedfordshire","Female","Bedfordshire and Hertfordshire","190","180","29560","26780"
"In post","2022","Central Bedfordshire","Male","Bedfordshire and Hertfordshire","250","250","33120","32270"
"In post","2022","Central Hampshire","Female","Hampshire and Isle of Wight","1950","1840","34580","33000"
"In post","2022","Central Hampshire","Male","Hampshire and Isle of Wight","2380","2320","39140","38070"
"In post","2022","Central Valleys","Female","West Wales and The Valleys","1690","1530","31080","27570"
"In post","2022","Central Valleys","Male","West Wales and The Valleys","1000","970","33450","27570"
"In post","2022","Cheshire East","Female","Cheshire","740","680","30170","26670"
"In post","2022","Cheshire East","Male","Cheshire","490","460","30320","27570"
"In post","2022","Cheshire West and Chester","Female","Cheshire","330","290","28250","27570"
"In post","2022","Cheshire West and Chester","Male","Cheshire","180","180","29220","27570"
"In post","2022","Chorley and West Lancashire","Female","Lancashire","710","650","29210","27380"
"In post","2022","Chorley and West Lancashire","Male","Lancashire","730","670","31200","28860"
"In post","2022","City of Edinburgh","Female","Eastern Scotland","7250","6800","38800","33370"
"In post","2022","City of Edinburgh","Male","Eastern Scotland","6460","6290","39010","34600"
"In post","2022","Clackmannanshire and Fife","Female","Eastern Scotland","660","600","28700","27570"
"In post","2022","Clackmannanshire and Fife","Male","Eastern Scotland","670","640","32810","33000"
"In post","2022","Conwy and Denbighshire","Female","West Wales and The Valleys","480","440","34590","29430"
"In post","2022","Conwy and Denbighshire","Male","West Wales and The Valleys","260","250","37020","31050"
"In post","2022","Cornwall and Isles of Scilly","Female","Cornwall and Isles of Scilly","980","860","27320","27570"
"In post","2022","Cornwall and Isles of Scilly","Male","Cornwall and Isles of Scilly","790","760","28360","26670"
"In post","2022","Coventry","Female","West Midlands","1570","1450","35870","32000"
"In post","2022","Coventry","Male","West Midlands","990","970","38780","36500"
"In post","2022","Croydon","Female","Outer London - South","5860","5460","38010","35050"
"In post","2022","Croydon","Male","Outer London - South","4700","4600","41680","37610"
"In post","2022","Darlington","Female","Tees Valley and Durham","820","760","35950","30710"
"In post","2022","Darlington","Male","Tees Valley and Durham","490","490","38320","36500"
"In post","2022","Derby","Female","Derbyshire and Nottinghamshire","730","620","26010","24090"
"In post","2022","Derby","Male","Derbyshire and Nottinghamshire","390","380","29530","27570"
"In post","2022","Derry City and Strabane","Female","Northern Ireland","[c]","[c]","[c]","[c]"
