"Status","Year","Parent_department","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Charity Commission","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","20-29","Female","420","420","30270","30930"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","20-29","Male","370","370","31500","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","30-39","Female","180","170","33900","30930"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","30-39","Male","170","170","35850","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","40-49","Female","110","110","34860","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","40-49","Male","100","100","38410","32060"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","50-59","Female","50","50","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","50-59","Male","60","60","44360","36720"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Female","130","130","34420","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","20-29","Male","100","100","36980","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Female","60","60","41190","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","30-39","Male","50","50","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","20-29","Female","220","210","30040","28500"
"New entrant CS","2021","Department for Education","20-29","Male","140","140","32210","29680"
"New entrant CS","2021","Department for Education","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","30-39","Female","130","130","38240","36500"
"New entrant CS","2021","Department for Education","30-39","Male","80","80","40440","36500"
"New entrant CS","2021","Department for Education","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","40-49","Female","70","60","41150","36570"
"New entrant CS","2021","Department for Education","40-49","Male","60","60","44260","39090"
"New entrant CS","2021","Department for Education","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Female","40","30","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Male","30","30","[c]","[c]"
"New entrant CS","2021","Department for Education","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Female","440","440","28740","27960"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","20-29","Male","310","300","29700","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Female","240","230","34010","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","30-39","Male","160","160","35010","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Female","120","110","37480","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","40-49","Male","110","110","39670","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Female","90","80","34000","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","50-59","Male","90","90","42640","36880"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","20-29","Female","130","130","28490","30780"
"New entrant CS","2021","Department for International Trade","20-29","Male","120","120","29730","31800"
"New entrant CS","2021","Department for International Trade","30-39","Female","40","40","[c]","[c]"
"New entrant CS","2021","Department for International Trade","30-39","Male","40","40","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","20-29","Female","300","300","27580","26590"
"New entrant CS","2021","Department for Transport","20-29","Male","310","310","28690","28000"
"New entrant CS","2021","Department for Transport","30-39","Female","150","140","33450","30730"
"New entrant CS","2021","Department for Transport","30-39","Male","180","180","36780","34710"
"New entrant CS","2021","Department for Transport","40-49","Female","80","70","33460","29970"
"New entrant CS","2021","Department for Transport","40-49","Male","130","130","37910","34420"
"New entrant CS","2021","Department for Transport","50-59","Female","70","70","28940","21590"
"New entrant CS","2021","Department for Transport","50-59","Male","100","100","34960","26580"
"New entrant CS","2021","Department for Transport","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","16-19","Female","120","120","22550","21010"
"New entrant CS","2021","Department for Work and Pensions","16-19","Male","90","90","22440","21010"
"New entrant CS","2021","Department for Work and Pensions","20-29","Female","3560","3520","26690","27570"
"New entrant CS","2021","Department for Work and Pensions","20-29","Male","2570","2560","25890","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","Female","2330","2230","27420","27570"
"New entrant CS","2021","Department for Work and Pensions","30-39","Male","1740","1730","27400","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","Female","1910","1830","27520","27570"
"New entrant CS","2021","Department for Work and Pensions","40-49","Male","1350","1340","27790","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","Female","1800","1750","26590","27570"
"New entrant CS","2021","Department for Work and Pensions","50-59","Male","1050","1040","27090","27570"
"New entrant CS","2021","Department for Work and Pensions","60-64","Female","320","300","25510","27570"
"New entrant CS","2021","Department for Work and Pensions","60-64","Male","270","270","26790","27570"
"New entrant CS","2021","Department for Work and Pensions","65+","Female","40","30","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","65+","Male","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","20-29","Female","930","890","28920","27400"
"New entrant CS","2021","Department of Health and Social Care","20-29","Male","450","430","30100","28590"
"New entrant CS","2021","Department of Health and Social Care","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","30-39","Female","490","440","37730","36330"
"New entrant CS","2021","Department of Health and Social Care","30-39","Male","230","220","41980","40070"
"New entrant CS","2021","Department of Health and Social Care","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Female","410","350","41190","37890"
"New entrant CS","2021","Department of Health and Social Care","40-49","Male","170","160","50440","41270"
"New entrant CS","2021","Department of Health and Social Care","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Female","280","240","40210","36330"
"New entrant CS","2021","Department of Health and Social Care","50-59","Male","160","150","51560","40650"
"New entrant CS","2021","Department of Health and Social Care","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Female","80","50","46610","36330"
"New entrant CS","2021","Department of Health and Social Care","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Female","30","20","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Female","160","150","23800","22350"
"New entrant CS","2021","HM Land Registry","20-29","Male","130","130","23880","22350"
"New entrant CS","2021","HM Land Registry","30-39","Female","110","110","28620","22350"
"New entrant CS","2021","HM Land Registry","30-39","Male","70","70","27980","22350"
"New entrant CS","2021","HM Land Registry","40-49","Female","70","70","27240","22350"
"New entrant CS","2021","HM Land Registry","40-49","Male","60","60","30910","22350"
"New entrant CS","2021","HM Land Registry","50-59","Female","50","50","24490","22350"
"New entrant CS","2021","HM Land Registry","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","16-19","Female","90","80","20460","20140"
"New entrant CS","2021","HM Revenue and Customs","16-19","Male","80","70","20870","20140"
"New entrant CS","2021","HM Revenue and Customs","20-29","Female","1280","1260","23350","20140"
"New entrant CS","2021","HM Revenue and Customs","20-29","Male","1240","1230","23740","20140"
"New entrant CS","2021","HM Revenue and Customs","30-39","Female","610","580","25270","20140"
"New entrant CS","2021","HM Revenue and Customs","30-39","Male","640","630","25580","20880"
"New entrant CS","2021","HM Revenue and Customs","40-49","Female","390","380","26990","20140"
"New entrant CS","2021","HM Revenue and Customs","40-49","Male","380","380","27650","25560"
"New entrant CS","2021","HM Revenue and Customs","50-59","Female","300","290","26030","20140"
"New entrant CS","2021","HM Revenue and Customs","50-59","Male","280","280","28240","20140"
"New entrant CS","2021","HM Revenue and Customs","60-64","Female","40","40","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","60-64","Male","50","50","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","20-29","Female","150","150","30220","28500"
"New entrant CS","2021","HM Treasury","20-29","Male","150","150","31540","28500"
"New entrant CS","2021","HM Treasury","30-39","Female","50","50","[c]","[c]"
"New entrant CS","2021","HM Treasury","30-39","Male","40","40","[c]","[c]"
"New entrant CS","2021","HM Treasury","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","20-29","Female","470","470","28630","25630"
"New entrant CS","2021","Home Office","20-29","Male","500","500","28480","24890"
"New entrant CS","2021","Home Office","30-39","Female","230","230","33000","28650"
"New entrant CS","2021","Home Office","30-39","Male","260","260","33380","25630"
"New entrant CS","2021","Home Office","40-49","Female","150","140","35320","28650"
"New entrant CS","2021","Home Office","40-49","Male","190","190","37210","27760"
"New entrant CS","2021","Home Office","50-59","Female","90","90","36050","28650"
"New entrant CS","2021","Home Office","50-59","Male","180","180","34090","25770"
"New entrant CS","2021","Home Office","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","16-19","Male","80","80","18120","16780"
"New entrant CS","2021","Ministry of Defence","20-29","Female","590","580","24920","22650"
"New entrant CS","2021","Ministry of Defence","20-29","Male","750","750","25610","25520"
"New entrant CS","2021","Ministry of Defence","30-39","Female","480","440","31260","26350"
"New entrant CS","2021","Ministry of Defence","30-39","Male","450","450","32930","30000"
"New entrant CS","2021","Ministry of Defence","40-49","Female","390","360","32550","26670"
"New entrant CS","2021","Ministry of Defence","40-49","Male","470","470","36020","33000"
"New entrant CS","2021","Ministry of Defence","50-59","Female","280","260","31120","26350"
"New entrant CS","2021","Ministry of Defence","50-59","Male","580","570","33120","30360"
"New entrant CS","2021","Ministry of Defence","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","60-64","Male","100","90","34290","33000"
"New entrant CS","2021","Ministry of Defence","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","20-29","Female","110","100","29800","27860"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","20-29","Male","80","80","30070","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","30-39","Female","60","60","36790","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","30-39","Male","60","60","37490","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","40-49","Female","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","40-49","Male","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","16-19","Female","90","90","21590","20600"
"New entrant CS","2021","Ministry of Justice","16-19","Male","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","20-29","Female","2630","2590","23400","22850"
"New entrant CS","2021","Ministry of Justice","20-29","Male","1520","1500","24070","22850"
"New entrant CS","2021","Ministry of Justice","30-39","Female","1080","1030","25470","22920"
"New entrant CS","2021","Ministry of Justice","30-39","Male","1000","970","26740","22920"
"New entrant CS","2021","Ministry of Justice","40-49","Female","650","620","25430","22850"
"New entrant CS","2021","Ministry of Justice","40-49","Male","540","520","28900","23310"
"New entrant CS","2021","Ministry of Justice","50-59","Female","500","460","23060","20600"
"New entrant CS","2021","Ministry of Justice","50-59","Male","500","480","26170","22680"
"New entrant CS","2021","Ministry of Justice","60-64","Female","90","80","20810","18880"
"New entrant CS","2021","Ministry of Justice","60-64","Male","100","90","22040","20600"
"New entrant CS","2021","Ministry of Justice","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","20-29","Female","240","240","30220","28840"
"New entrant CS","2021","National Crime Agency","20-29","Male","160","160","31130","28840"
"New entrant CS","2021","National Crime Agency","30-39","Female","150","150","34850","32770"
"New entrant CS","2021","National Crime Agency","30-39","Male","130","130","35150","34140"
"New entrant CS","2021","National Crime Agency","40-49","Female","100","100","36030","34140"
"New entrant CS","2021","National Crime Agency","40-49","Male","70","60","38970","39000"
"New entrant CS","2021","National Crime Agency","50-59","Female","60","60","34390","34140"
"New entrant CS","2021","National Crime Agency","50-59","Male","130","130","40170","38170"
"New entrant CS","2021","National Crime Agency","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","40-49","Female","40","30","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","20-29","Female","80","80","25540","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","20-29","Male","70","70","28960","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","30-39","Male","50","50","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","40-49","Male","40","40","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","20-29","Male","40","40","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","30-39","Female","30","30","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","30-39","Male","30","30","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","40-49","Female","[c]","[c]","[c]","[c]"
