"Status","Year","Function_of_post","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Internal Audit","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","White","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Inner London - West","60","60","39200","43190"
"New entrant CS","2021","Legal","Asian","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Eastern Scotland","60","60","23810","20850"
"New entrant CS","2021","Legal","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Inner London - West","90","90","35920","30850"
"New entrant CS","2021","Legal","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","Legal","White","Inner London - West","280","270","40840","43920"
"New entrant CS","2021","Legal","White","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Merseyside","30","30","[c]","[c]"
"New entrant CS","2021","Legal","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Outer London - South","[c]","[c]","[c]","[c]"
