"Status","Year","Responsibility_level","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","AA/AO","Ministry of Justice","White","2710","2670","22350","22680"
"New entrant CS","2021","AA/AO","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","National Crime Agency","White","50","50","21660","20800"
"New entrant CS","2021","AA/AO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Gas and Electricity Markets","White","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scotland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Scottish Government","Unknown","460","440","21070","20810"
"New entrant CS","2021","AA/AO","Scottish Government","White","410","390","20880","20060"
"New entrant CS","2021","AA/AO","The National Archives","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","The National Archives","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","The National Archives","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Export Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","Unknown","60","50","19700","19130"
"New entrant CS","2021","AA/AO","United Kingdom Statistics Authority","White","90","70","19230","19130"
"New entrant CS","2021","AA/AO","Wales Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Wales Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Wales Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Welsh Government","White","80","70","20590","20500"
"New entrant CS","2021","EO","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Attorney General's Departments","White","110","110","27190","26950"
"New entrant CS","2021","EO","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cabinet Office","Unknown","60","60","26530","27500"
"New entrant CS","2021","EO","Cabinet Office","White","140","140","26860","27500"
"New entrant CS","2021","EO","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Charity Commission","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","Unknown","200","190","24850","24250"
"New entrant CS","2021","EO","Department for Business, Energy and Industrial Strategy","White","160","160","26440","25710"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Digital, Culture, Media and Sport","White","40","40","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Education","Unknown","90","90","25900","25000"
"New entrant CS","2021","EO","Department for Education","White","110","110","25930","25000"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","Unknown","90","90","22800","24430"
"New entrant CS","2021","EO","Department for Environment, Food and Rural Affairs","White","250","240","25610","24920"
"New entrant CS","2021","EO","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for International Trade","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Transport","Unknown","110","110","26730","26130"
"New entrant CS","2021","EO","Department for Transport","White","150","140","26890","26130"
"New entrant CS","2021","EO","Department for Work and Pensions","Asian","1460","1430","29310","29290"
"New entrant CS","2021","EO","Department for Work and Pensions","Black","1090","1070","29920","31060"
"New entrant CS","2021","EO","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department for Work and Pensions","Mixed","450","440","29000","27570"
"New entrant CS","2021","EO","Department for Work and Pensions","Other ethnicity","110","110","29620","31060"
"New entrant CS","2021","EO","Department for Work and Pensions","Undeclared","210","200","28850","27570"
"New entrant CS","2021","EO","Department for Work and Pensions","Unknown","1230","1200","28680","27570"
"New entrant CS","2021","EO","Department for Work and Pensions","White","6390","6240","28100","27570"
"New entrant CS","2021","EO","Department of Health and Social Care","Asian","70","70","25730","26880"
"New entrant CS","2021","EO","Department of Health and Social Care","Black","50","40","[c]","[c]"
"New entrant CS","2021","EO","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department of Health and Social Care","Mixed","40","30","[c]","[c]"
"New entrant CS","2021","EO","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Department of Health and Social Care","Unknown","160","160","26540","27270"
"New entrant CS","2021","EO","Department of Health and Social Care","White","260","240","25270","25010"
"New entrant CS","2021","EO","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Land Registry","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Asian","50","40","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Revenue and Customs","Unknown","640","640","25670","25560"
"New entrant CS","2021","EO","HM Revenue and Customs","White","400","400","25640","25560"
"New entrant CS","2021","EO","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","HM Treasury","White","50","50","25270","24300"
"New entrant CS","2021","EO","Home Office","Asian","30","30","[c]","[c]"
"New entrant CS","2021","EO","Home Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Home Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Home Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Home Office","Unknown","590","570","26780","24880"
"New entrant CS","2021","EO","Home Office","White","220","210","26120","24880"
"New entrant CS","2021","EO","Ministry of Defence","Asian","40","40","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Defence","Unknown","200","200","22420","22000"
"New entrant CS","2021","EO","Ministry of Defence","White","670","650","25850","26350"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Housing, Communities and Local Government","White","40","40","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Asian","30","30","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Ministry of Justice","Unknown","200","190","24210","24440"
"New entrant CS","2021","EO","Ministry of Justice","White","250","240","24490","24620"
"New entrant CS","2021","EO","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","National Crime Agency","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","EO","National Crime Agency","Unknown","60","60","32320","32260"
"New entrant CS","2021","EO","National Crime Agency","White","520","520","31000","32260"
"New entrant CS","2021","EO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Gas and Electricity Markets","White","100","100","24770","23450"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
