"Status","Year","Profession_of_post","Disability","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Corporate Finance","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared disabled","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared disabled","EO","40","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared non-disabled","AA/AO","220","220","22700","21260"
"New entrant CS","2022","Counter Fraud","Declared non-disabled","EO","270","270","27880","27570"
"New entrant CS","2022","Counter Fraud","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Declared non-disabled","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","40","40","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared disabled","EO","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared disabled","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared disabled","SEO/HEO","80","80","35930","35720"
"New entrant CS","2022","Digital, Data and Technology","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared non-disabled","AA/AO","130","130","20120","20910"
"New entrant CS","2022","Digital, Data and Technology","Declared non-disabled","EO","290","290","26400","26350"
"New entrant CS","2022","Digital, Data and Technology","Declared non-disabled","G6/G7","360","350","55340","54000"
"New entrant CS","2022","Digital, Data and Technology","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Declared non-disabled","SEO/HEO","650","650","36060","35900"
"New entrant CS","2022","Digital, Data and Technology","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Undeclared","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","AA/AO","60","60","21280","21170"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","240","240","27130","27130"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","250","250","58140","57430"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","540","510","36510","36500"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared non-disabled","AA/AO","50","50","21420","21250"
"New entrant CS","2022","Economics","Declared non-disabled","EO","30","30","[c]","[c]"
"New entrant CS","2022","Economics","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Declared non-disabled","SEO/HEO","110","110","34250","33120"
"New entrant CS","2022","Economics","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","40","30","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","70","70","33570","32390"
"New entrant CS","2022","Finance","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared non-disabled","AA/AO","70","60","21140","21250"
"New entrant CS","2022","Finance","Declared non-disabled","EO","170","160","25430","25860"
"New entrant CS","2022","Finance","Declared non-disabled","G6/G7","80","80","56290","55000"
"New entrant CS","2022","Finance","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Declared non-disabled","SEO/HEO","240","240","36990","36500"
"New entrant CS","2022","Finance","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","160","140","24940","25000"
"New entrant CS","2022","Finance","Unknown","G6/G7","70","60","55730","53420"
"New entrant CS","2022","Finance","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","270","230","36050","36500"
"New entrant CS","2022","Geography","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared disabled","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared non-disabled","AA/AO","140","130","21580","21170"
"New entrant CS","2022","Human Resources","Declared non-disabled","EO","150","140","25860","26210"
"New entrant CS","2022","Human Resources","Declared non-disabled","G6/G7","90","80","54990","54000"
"New entrant CS","2022","Human Resources","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Declared non-disabled","SEO/HEO","220","210","34770","33330"
"New entrant CS","2022","Human Resources","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","AA/AO","80","70","21560","21170"
"New entrant CS","2022","Human Resources","Unknown","EO","140","120","25850","26350"
"New entrant CS","2022","Human Resources","Unknown","G6/G7","60","60","58050","56520"
"New entrant CS","2022","Human Resources","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","130","130","34650","32790"
"New entrant CS","2022","Inspector of Education and Training","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Declared non-disabled","G6/G7","70","70","72110","70500"
"New entrant CS","2022","Inspector of Education and Training","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Declared non-disabled","SEO/HEO","80","80","47340","46360"
"New entrant CS","2022","Inspector of Education and Training","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared non-disabled","EO","50","50","27440","26590"
"New entrant CS","2022","Intelligence Analysis","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared non-disabled","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","EO","70","70","27230","26590"
"New entrant CS","2022","Intelligence Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Declared non-disabled","SEO/HEO","60","60","32970","31800"
"New entrant CS","2022","International Trade","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","EO","40","40","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Unknown","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared non-disabled","EO","40","40","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Declared non-disabled","SEO/HEO","70","70","33980","33120"
"New entrant CS","2022","Knowledge and Information Management","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","EO","120","120","27620","27230"
"New entrant CS","2022","Legal","Declared non-disabled","G6/G7","280","270","53810","50500"
"New entrant CS","2022","Legal","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","SEO/HEO","220","210","39060","40000"
"New entrant CS","2022","Legal","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","EO","60","60","28190","26970"
"New entrant CS","2022","Legal","Unknown","G6/G7","60","50","53610","52080"
"New entrant CS","2022","Legal","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","SEO/HEO","90","90","34580","34260"
"New entrant CS","2022","Medicine","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Declared non-disabled","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Medicine","Declared non-disabled","SCS","30","30","[c]","[c]"
"New entrant CS","2022","Medicine","Declared non-disabled","SEO/HEO","50","50","37170","39030"
"New entrant CS","2022","Medicine","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6/G7","50","40","69360","75850"
"New entrant CS","2022","Medicine","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Declared disabled","AA/AO","1120","1080","21880","21260"
"New entrant CS","2022","Operational Delivery","Declared disabled","EO","610","580","27750","27570"
"New entrant CS","2022","Operational Delivery","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Declared disabled","SEO/HEO","140","130","34920","33080"
"New entrant CS","2022","Operational Delivery","Declared disabled","Unknown","1170","1100","29440","27120"
"New entrant CS","2022","Operational Delivery","Declared non-disabled","AA/AO","9800","9530","22160","21260"
"New entrant CS","2022","Operational Delivery","Declared non-disabled","EO","4270","4160","27590","27570"
"New entrant CS","2022","Operational Delivery","Declared non-disabled","G6/G7","250","240","55590","52610"
"New entrant CS","2022","Operational Delivery","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Declared non-disabled","SEO/HEO","1240","1200","35330","33080"
"New entrant CS","2022","Operational Delivery","Declared non-disabled","Unknown","4030","3770","28640","24800"
"New entrant CS","2022","Operational Delivery","Undeclared","AA/AO","390","370","21690","21260"
"New entrant CS","2022","Operational Delivery","Undeclared","EO","230","220","27760","27570"
"New entrant CS","2022","Operational Delivery","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Undeclared","SEO/HEO","50","50","36990","35900"
"New entrant CS","2022","Operational Delivery","Undeclared","Unknown","280","260","30100","28200"
"New entrant CS","2022","Operational Delivery","Unknown","AA/AO","6170","5960","22180","21260"
"New entrant CS","2022","Operational Delivery","Unknown","EO","2750","2610","27580","26590"
"New entrant CS","2022","Operational Delivery","Unknown","G6/G7","220","210","56530","53360"
"New entrant CS","2022","Operational Delivery","Unknown","SCS","50","50","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO/HEO","790","760","35610","34260"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","3230","2890","27900","26310"
"New entrant CS","2022","Operational Research","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Declared non-disabled","SEO/HEO","60","60","31850","31400"
"New entrant CS","2022","Operational Research","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Declared disabled","AA/AO","110","100","21360","21260"
"New entrant CS","2022","Other","Declared disabled","EO","60","60","25860","26350"
"New entrant CS","2022","Other","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Declared non-disabled","AA/AO","670","650","21140","21260"
"New entrant CS","2022","Other","Declared non-disabled","EO","430","430","25900","26350"
"New entrant CS","2022","Other","Declared non-disabled","G6/G7","100","90","57970","54150"
"New entrant CS","2022","Other","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Declared non-disabled","SEO/HEO","310","300","34060","33290"
"New entrant CS","2022","Other","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","AA/AO","310","300","21290","21170"
"New entrant CS","2022","Other","Unknown","EO","210","210","24340","26350"
"New entrant CS","2022","Other","Unknown","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Other","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","SEO/HEO","130","130","35600","35050"
"New entrant CS","2022","Other","Unknown","Unknown","160","160","20840","16190"
"New entrant CS","2022","Planning","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
