"Status","Year","Region_ITL1","Profession_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Knowledge and Information Management","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Knowledge and Information Management","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","20-29","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","30-39","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Legal","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Medicine","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Medicine","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Medicine","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Medicine","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Medicine","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Operational Delivery","16-19","100","100","21700","21250"
"New entrant CS","2022","North West (England)","Operational Delivery","20-29","2180","2140","23180","21680"
"New entrant CS","2022","North West (England)","Operational Delivery","30-39","1420","1370","24740","23170"
"New entrant CS","2022","North West (England)","Operational Delivery","40-49","910","870","26730","24800"
"New entrant CS","2022","North West (England)","Operational Delivery","50-59","830","780","27100","24880"
"New entrant CS","2022","North West (England)","Operational Delivery","60-64","240","220","26050","24800"
"New entrant CS","2022","North West (England)","Operational Delivery","65+","60","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Operational Research","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Operational Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other","20-29","60","60","23300","21260"
"New entrant CS","2022","North West (England)","Other","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Other","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Planning","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Planning","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Planning","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Planning Inspectors","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Planning Inspectors","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Policy","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Policy","20-29","130","130","30570","30360"
"New entrant CS","2022","North West (England)","Policy","30-39","90","90","34930","31920"
"New entrant CS","2022","North West (England)","Policy","40-49","50","50","37870","36500"
"New entrant CS","2022","North West (England)","Policy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Policy","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","30-39","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Project Delivery","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","20-29","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Property","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Psychology","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Psychology","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Science and Engineering","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Science and Engineering","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Science and Engineering","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Science and Engineering","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Science and Engineering","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Security","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Social Research","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Social Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Statistics","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Statistics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Statistics","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Tax","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Tax","20-29","270","260","25690","26590"
"New entrant CS","2022","North West (England)","Tax","30-39","200","190","26280","26590"
"New entrant CS","2022","North West (England)","Tax","40-49","80","80","26590","26590"
"New entrant CS","2022","North West (England)","Tax","50-59","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Tax","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Tax","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","20-29","260","260","26150","26590"
"New entrant CS","2022","North West (England)","Unknown","30-39","160","160","33510","27570"
"New entrant CS","2022","North West (England)","Unknown","40-49","100","90","36760","27570"
"New entrant CS","2022","North West (England)","Unknown","50-59","70","60","33260","27570"
"New entrant CS","2022","North West (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Veterinarian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Veterinarian","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","20-29","70","70","22660","21250"
"New entrant CS","2022","Northern Ireland","Operational Delivery","30-39","60","60","25620","21250"
"New entrant CS","2022","Northern Ireland","Operational Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Property","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Science and Engineering","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Science and Engineering","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Science and Engineering","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Statistics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Tax","20-29","110","110","25570","26590"
"New entrant CS","2022","Northern Ireland","Tax","30-39","70","70","28370","26590"
"New entrant CS","2022","Northern Ireland","Tax","40-49","50","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Tax","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Tax","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data and Technology","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data and Technology","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Geography","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Medicine","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Medicine","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Operational Delivery","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Other","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Policy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Science and Engineering","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Science and Engineering","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Corporate Finance","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","20-29","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data and Technology","20-29","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data and Technology","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data and Technology","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data and Technology","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data and Technology","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data and Technology","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Economics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Economics","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Intelligence Analysis","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Intelligence Analysis","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Intelligence Analysis","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Intelligence Analysis","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Internal Audit","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Internal Audit","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Internal Audit","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","International Trade","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","International Trade","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","International Trade","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Knowledge and Information Management","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","20-29","50","50","34890","41750"
"New entrant CS","2022","Scotland","Legal","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Medicine","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Medicine","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Medicine","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Medicine","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Medicine","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Operational Delivery","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Operational Delivery","20-29","1000","980","22890","21300"
"New entrant CS","2022","Scotland","Operational Delivery","30-39","610","610","24370","21680"
"New entrant CS","2022","Scotland","Operational Delivery","40-49","350","340","26010","22000"
"New entrant CS","2022","Scotland","Operational Delivery","50-59","340","320","25440","22000"
"New entrant CS","2022","Scotland","Operational Delivery","60-64","50","50","23710","21260"
"New entrant CS","2022","Scotland","Operational Delivery","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Operational Research","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Operational Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Other","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Other","20-29","110","110","23680","21640"
"New entrant CS","2022","Scotland","Other","30-39","70","70","29300","25460"
"New entrant CS","2022","Scotland","Other","40-49","60","50","30300","27570"
"New entrant CS","2022","Scotland","Other","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Scotland","Other","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Policy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Policy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Policy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Policy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Psychology","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Psychology","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Science and Engineering","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","20-29","60","60","24060","23540"
"New entrant CS","2022","Scotland","Security","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Security","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Social Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Statistics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Statistics","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Statistics","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Tax","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Tax","20-29","140","140","26130","26590"
"New entrant CS","2022","Scotland","Tax","30-39","110","100","27090","26590"
"New entrant CS","2022","Scotland","Tax","40-49","50","50","27030","26590"
"New entrant CS","2022","Scotland","Tax","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Tax","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Tax","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","16-19","50","40","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","20-29","1190","1170","27410","27230"
"New entrant CS","2022","Scotland","Unknown","30-39","1140","1110","32370","27940"
"New entrant CS","2022","Scotland","Unknown","40-49","740","720","35160","31540"
"New entrant CS","2022","Scotland","Unknown","50-59","520","500","34830","30040"
"New entrant CS","2022","Scotland","Unknown","60-64","80","70","31670","27230"
"New entrant CS","2022","Scotland","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Veterinarian","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Corporate Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Corporate Finance","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","20-29","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","30-39","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Economics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Economics","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","20-29","40","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","40-49","[c]","[c]","[c]","[c]"
