"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Tyneside","50","50","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Westminster","190","170","43190","35520"
"Leaver Dept.","2022","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Westminster","140","140","48190","51250"
"Leaver Dept.","2022","Legal","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Angus and Dundee City","90","80","24600","24700"
"Leaver Dept.","2022","No function","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Barnet","1000","910","41760","34550"
"Leaver Dept.","2022","No function","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","150","140","36900","34930"
"Leaver Dept.","2022","No function","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Berkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Birmingham","660","610","34160","27570"
"Leaver Dept.","2022","No function","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Blackpool","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bradford","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Bristol, City of","410","380","37850","30200"
"Leaver Dept.","2022","No function","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cambridgeshire CC","250","230","39420","30760"
"Leaver Dept.","2022","No function","Camden and City of London","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","Cardiff and Vale of Glamorgan","160","160","33410","27570"
"Leaver Dept.","2022","No function","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","City of Edinburgh","80","70","28690","27570"
"Leaver Dept.","2022","No function","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Coventry","60","60","32970","27570"
"Leaver Dept.","2022","No function","Croydon","80","80","31820","31060"
"Leaver Dept.","2022","No function","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Devon CC","80","80","36610","29370"
"Leaver Dept.","2022","No function","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Durham","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Sussex CC","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Falkirk","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Glasgow City","240","230","28650","27570"
"Leaver Dept.","2022","No function","Gloucestershire CC","40","30","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester North East","40","30","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester South West","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hackney and Newham","70","70","31770","31060"
"Leaver Dept.","2022","No function","Haringey and Islington","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","Harrow and Hillingdon","50","40","[c]","[c]"
"Leaver Dept.","2022","No function","Hartlepool and Stockton-on-Tees","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hertfordshire CC","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lambeth","1360","1230","47430","40070"
"Leaver Dept.","2022","No function","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leeds","540","400","36840","31990"
"Leaver Dept.","2022","No function","Leicester","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lewisham and Southwark","220","210","48480","41350"
"Leaver Dept.","2022","No function","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Liverpool","170","160","35410","28390"
"Leaver Dept.","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Manchester","500","470","33340","27570"
"Leaver Dept.","2022","No function","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Mid Kent","60","50","52430","49650"
"Leaver Dept.","2022","No function","Mid Lancashire","70","70","35300","28590"
"Leaver Dept.","2022","No function","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Monmouthshire and Newport","70","70","31830","27570"
"Leaver Dept.","2022","No function","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Lanarkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","No function","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Nottingham","270","260","33930","28590"
"Leaver Dept.","2022","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Oxfordshire CC","310","280","43850","40030"
"Leaver Dept.","2022","No function","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Redbridge and Waltham Forest","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Sefton","60","60","31500","27570"
"Leaver Dept.","2022","No function","Sheffield","90","80","36900","30450"
"Leaver Dept.","2022","No function","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South Hampshire","80","70","37110","28290"
"Leaver Dept.","2022","No function","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Staffordshire CC","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Suffolk CC","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","Sunderland","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","Swansea","40","30","[c]","[c]"
"Leaver Dept.","2022","No function","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Tower Hamlets","180","170","40480","34250"
"Leaver Dept.","2022","No function","Tyneside","320","290","32740","27570"
"Leaver Dept.","2022","No function","Unknown","440","410","37080","32000"
"Leaver Dept.","2022","No function","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Warrington","30","30","[c]","[c]"
"Leaver Dept.","2022","No function","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Essex","60","50","45860","35770"
"Leaver Dept.","2022","No function","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Sussex (North East)","40","30","[c]","[c]"
"Leaver Dept.","2022","No function","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Westminster","3430","3050","43730","37900"
"Leaver Dept.","2022","No function","Wiltshire","700","650","37120","34530"
"Leaver Dept.","2022","No function","Wirral","50","40","[c]","[c]"
"Leaver Dept.","2022","No function","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Worcestershire CC","50","50","[c]","[c]"
"Leaver Dept.","2022","No function","York","110","100","41610","37300"
"Leaver Dept.","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","240","240","34850","32660"
"Leaver Dept.","2022","Project Delivery","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Westminster","120","120","51600","44500"
"Leaver Dept.","2022","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
