"Status","Year","Responsibility_level","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SEO/HEO","Cabinet Office","Male","330","330","30930","28000"
"New entrant CS","2021","SEO/HEO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Female","330","320","35640","33570"
"New entrant CS","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Male","340","340","35520","33570"
"New entrant CS","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Female","120","120","35820","34020"
"New entrant CS","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Male","100","100","36130","34020"
"New entrant CS","2021","SEO/HEO","Department for Education","Female","200","190","34400","36400"
"New entrant CS","2021","SEO/HEO","Department for Education","Male","150","150","34690","36500"
"New entrant CS","2021","SEO/HEO","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Female","370","360","33680","32560"
"New entrant CS","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Male","290","290","33190","32560"
"New entrant CS","2021","SEO/HEO","Department for International Trade","Female","100","100","34020","31800"
"New entrant CS","2021","SEO/HEO","Department for International Trade","Male","110","110","33570","31800"
"New entrant CS","2021","SEO/HEO","Department for Transport","Female","190","190","35240","34710"
"New entrant CS","2021","SEO/HEO","Department for Transport","Male","290","290","35970","34710"
"New entrant CS","2021","SEO/HEO","Department for Work and Pensions","Female","230","230","35090","35000"
"New entrant CS","2021","SEO/HEO","Department for Work and Pensions","Male","230","220","36600","35310"
"New entrant CS","2021","SEO/HEO","Department of Health and Social Care","Female","1140","1020","34630","32790"
"New entrant CS","2021","SEO/HEO","Department of Health and Social Care","Male","470","450","34680","32790"
"New entrant CS","2021","SEO/HEO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Food Standards Agency","Female","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Food Standards Agency","Male","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","HM Land Registry","Female","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","HM Land Registry","Male","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","HM Revenue and Customs","Female","350","340","33940","31810"
"New entrant CS","2021","SEO/HEO","HM Revenue and Customs","Male","420","420","33750","31810"
"New entrant CS","2021","SEO/HEO","HM Treasury","Female","140","140","32620","32320"
"New entrant CS","2021","SEO/HEO","HM Treasury","Male","140","140","31970","32320"
"New entrant CS","2021","SEO/HEO","Home Office","Female","220","210","38040","37390"
"New entrant CS","2021","SEO/HEO","Home Office","Male","240","240","37460","36210"
"New entrant CS","2021","SEO/HEO","Ministry of Defence","Female","470","450","35500","34000"
"New entrant CS","2021","SEO/HEO","Ministry of Defence","Male","750","740","36020","34500"
"New entrant CS","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Female","100","100","34880","33210"
"New entrant CS","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Male","80","80","34530","33210"
"New entrant CS","2021","SEO/HEO","Ministry of Justice","Female","510","500","32180","30940"
"New entrant CS","2021","SEO/HEO","Ministry of Justice","Male","370","360","33670","31650"
"New entrant CS","2021","SEO/HEO","National Crime Agency","Female","110","100","41790","40190"
"New entrant CS","2021","SEO/HEO","National Crime Agency","Male","150","140","42050","40210"
"New entrant CS","2021","SEO/HEO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office for Standards in Education","Female","50","50","41580","44410"
"New entrant CS","2021","SEO/HEO","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office of Gas and Electricity Markets","Female","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office of Gas and Electricity Markets","Male","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other Cabinet Office Agencies","Female","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other Cabinet Office Agencies","Male","60","60","34000","34800"
"New entrant CS","2021","SEO/HEO","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Scottish Government","Female","360","350","34820","32900"
"New entrant CS","2021","SEO/HEO","Scottish Government","Male","240","240","35720","35400"
"New entrant CS","2021","SEO/HEO","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","United Kingdom Statistics Authority","Female","340","330","32930","32540"
"New entrant CS","2021","SEO/HEO","United Kingdom Statistics Authority","Male","250","250","32940","32540"
"New entrant CS","2021","SEO/HEO","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Welsh Government","Female","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Female","220","210","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Male","110","110","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","Female","80","70","33260","27500"
"New entrant CS","2021","Unknown","Ministry of Defence","Male","160","160","36540","33250"
"New entrant CS","2021","Unknown","Ministry of Justice","Female","1130","1040","22870","22920"
"New entrant CS","2021","Unknown","Ministry of Justice","Male","320","280","23210","22920"
"New entrant CS","2022","AA/AO","Attorney General's Departments","Female","250","250","21460","21250"
"New entrant CS","2022","AA/AO","Attorney General's Departments","Male","70","70","21230","20470"
"New entrant CS","2022","AA/AO","Cabinet Office","Female","90","90","20710","21050"
"New entrant CS","2022","AA/AO","Cabinet Office","Male","60","60","20500","20800"
"New entrant CS","2022","AA/AO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Female","200","190","20720","20910"
"New entrant CS","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Male","130","130","20370","20100"
"New entrant CS","2022","AA/AO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Environment, Food and Rural Affairs","Female","460","430","21600","21300"
"New entrant CS","2022","AA/AO","Department for Environment, Food and Rural Affairs","Male","320","320","21480","21300"
"New entrant CS","2022","AA/AO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Levelling Up, Housing and Communities","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Department for Transport","Female","470","420","20940","21840"
"New entrant CS","2022","AA/AO","Department for Transport","Male","420","410","21650","21840"
"New entrant CS","2022","AA/AO","Department for Work and Pensions","Female","2690","2610","21630","21260"
"New entrant CS","2022","AA/AO","Department for Work and Pensions","Male","2020","2000","21550","21260"
"New entrant CS","2022","AA/AO","Department of Health and Social Care","Female","230","190","21430","19880"
"New entrant CS","2022","AA/AO","Department of Health and Social Care","Male","100","80","21680","21820"
"New entrant CS","2022","AA/AO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","HM Land Registry","Female","190","180","22640","22600"
"New entrant CS","2022","AA/AO","HM Land Registry","Male","90","90","22450","22600"
"New entrant CS","2022","AA/AO","HM Revenue and Customs","Female","2330","2200","21340","21250"
"New entrant CS","2022","AA/AO","HM Revenue and Customs","Male","1720","1690","21360","21250"
"New entrant CS","2022","AA/AO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Home Office","Female","300","300","22000","21680"
"New entrant CS","2022","AA/AO","Home Office","Male","230","230","21820","21680"
"New entrant CS","2022","AA/AO","Ministry of Defence","Female","630","600","21160","21170"
"New entrant CS","2022","AA/AO","Ministry of Defence","Male","790","790","22760","21170"
"New entrant CS","2022","AA/AO","Ministry of Justice","Female","4080","4000","22820","21650"
"New entrant CS","2022","AA/AO","Ministry of Justice","Male","3490","3470","23730","23140"
"New entrant CS","2022","AA/AO","National Crime Agency","Female","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Scottish Government","Female","1120","1080","21850","21050"
"New entrant CS","2022","AA/AO","Scottish Government","Male","780","770","22000","21050"
"New entrant CS","2022","AA/AO","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","UK Statistics Authority","Female","220","170","19800","19860"
"New entrant CS","2022","AA/AO","UK Statistics Authority","Male","160","130","19910","19860"
"New entrant CS","2022","AA/AO","Welsh Government","Female","60","50","21880","21300"
"New entrant CS","2022","AA/AO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Attorney General's Departments","Female","190","180","26780","26950"
"New entrant CS","2022","EO","Attorney General's Departments","Male","70","70","26970","26950"
"New entrant CS","2022","EO","Cabinet Office","Female","160","160","25790","25520"
"New entrant CS","2022","EO","Cabinet Office","Male","140","130","25530","25210"
"New entrant CS","2022","EO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Department for Business, Energy and Industrial Strategy","Female","170","170","26350","26200"
"New entrant CS","2022","EO","Department for Business, Energy and Industrial Strategy","Male","190","190","26270","24720"
"New entrant CS","2022","EO","Department for Digital, Culture, Media and Sport","Female","60","60","26000","26180"
"New entrant CS","2022","EO","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Department for Education","Female","210","210","25620","25000"
"New entrant CS","2022","EO","Department for Education","Male","110","110","25590","25000"
"New entrant CS","2022","EO","Department for Environment, Food and Rural Affairs","Female","270","260","25690","24920"
"New entrant CS","2022","EO","Department for Environment, Food and Rural Affairs","Male","200","200","25520","24920"
"New entrant CS","2022","EO","Department for International Trade","Female","90","90","25960","26250"
"New entrant CS","2022","EO","Department for International Trade","Male","70","70","[c]","[c]"
"New entrant CS","2022","EO","Department for Levelling Up, Housing and Communities","Female","80","80","26870","27850"
"New entrant CS","2022","EO","Department for Levelling Up, Housing and Communities","Male","70","70","26630","27850"
"New entrant CS","2022","EO","Department for Transport","Female","190","180","26800","26130"
"New entrant CS","2022","EO","Department for Transport","Male","380","380","26620","26130"
"New entrant CS","2022","EO","Department for Work and Pensions","Female","2990","2870","28190","27570"
"New entrant CS","2022","EO","Department for Work and Pensions","Male","1980","1970","28160","27570"
"New entrant CS","2022","EO","Department of Health and Social Care","Female","560","470","25930","26880"
"New entrant CS","2022","EO","Department of Health and Social Care","Male","210","170","26130","26880"
"New entrant CS","2022","EO","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","HM Land Registry","Female","80","80","27630","27130"
"New entrant CS","2022","EO","HM Land Registry","Male","70","70","27910","27130"
"New entrant CS","2022","EO","HM Revenue and Customs","Female","1180","1160","26980","26590"
"New entrant CS","2022","EO","HM Revenue and Customs","Male","1240","1240","26980","26590"
"New entrant CS","2022","EO","HM Treasury","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Home Office","Female","710","670","26850","24880"
"New entrant CS","2022","EO","Home Office","Male","780","710","27600","24880"
"New entrant CS","2022","EO","Ministry of Defence","Female","530","510","25120","26350"
"New entrant CS","2022","EO","Ministry of Defence","Male","640","630","24700","26350"
"New entrant CS","2022","EO","Ministry of Justice","Female","390","390","26370","25120"
"New entrant CS","2022","EO","Ministry of Justice","Male","220","220","26260","25120"
"New entrant CS","2022","EO","National Crime Agency","Female","120","110","32690","32260"
"New entrant CS","2022","EO","National Crime Agency","Male","170","170","33660","33080"
"New entrant CS","2022","EO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of Gas and Electricity Markets","Female","100","100","26360","25750"
"New entrant CS","2022","EO","Office of Gas and Electricity Markets","Male","100","100","25530","25750"
"New entrant CS","2022","EO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scottish Government","Female","610","590","27360","27230"
"New entrant CS","2022","EO","Scottish Government","Male","390","390","27440","27230"
"New entrant CS","2022","EO","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","UK Statistics Authority","Female","60","50","23910","23880"
"New entrant CS","2022","EO","UK Statistics Authority","Male","60","60","23920","23880"
"New entrant CS","2022","EO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Welsh Government","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Welsh Government","Male","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Attorney General's Departments","Female","190","170","52510","50500"
"New entrant CS","2022","G6/G7","Attorney General's Departments","Male","100","100","53130","50500"
"New entrant CS","2022","G6/G7","Cabinet Office","Female","200","200","59960","56520"
"New entrant CS","2022","G6/G7","Cabinet Office","Male","240","240","63180","61710"
"New entrant CS","2022","G6/G7","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Business, Energy and Industrial Strategy","Female","90","90","54440","53380"
"New entrant CS","2022","G6/G7","Department for Business, Energy and Industrial Strategy","Male","70","70","54200","53380"
"New entrant CS","2022","G6/G7","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Digital, Culture, Media and Sport","Male","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Education","Female","100","90","52780","49960"
"New entrant CS","2022","G6/G7","Department for Education","Male","100","90","54220","49960"
"New entrant CS","2022","G6/G7","Department for Environment, Food and Rural Affairs","Female","220","210","52130","52290"
"New entrant CS","2022","G6/G7","Department for Environment, Food and Rural Affairs","Male","220","210","52450","52290"
"New entrant CS","2022","G6/G7","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for International Trade","Male","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","Female","70","70","51500","53130"
"New entrant CS","2022","G6/G7","Department for Levelling Up, Housing and Communities","Male","60","60","50530","48700"
"New entrant CS","2022","G6/G7","Department for Transport","Female","110","110","55260","54110"
"New entrant CS","2022","G6/G7","Department for Transport","Male","140","130","56950","54110"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","Female","80","80","55030","53360"
"New entrant CS","2022","G6/G7","Department for Work and Pensions","Male","170","170","57000","56000"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","Female","360","320","56370","53360"
"New entrant CS","2022","G6/G7","Department of Health and Social Care","Male","210","190","56140","53360"
"New entrant CS","2022","G6/G7","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","Female","90","80","56400","52080"
"New entrant CS","2022","G6/G7","HM Revenue and Customs","Male","110","110","56890","55210"
"New entrant CS","2022","G6/G7","HM Treasury","Female","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Home Office","Female","60","60","58630","57430"
"New entrant CS","2022","G6/G7","Home Office","Male","100","100","60710","57470"
"New entrant CS","2022","G6/G7","Ministry of Defence","Female","100","90","58920","55250"
"New entrant CS","2022","G6/G7","Ministry of Defence","Male","200","190","58160","54680"
"New entrant CS","2022","G6/G7","Ministry of Justice","Female","70","70","57120","55490"
"New entrant CS","2022","G6/G7","Ministry of Justice","Male","80","80","57170","55000"
"New entrant CS","2022","G6/G7","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Female","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Male","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Gas and Electricity Markets","Female","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Gas and Electricity Markets","Male","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scottish Government","Female","190","190","56590","53480"
"New entrant CS","2022","G6/G7","Scottish Government","Male","140","140","57610","56660"
"New entrant CS","2022","G6/G7","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Statistics Authority","Female","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","UK Statistics Authority","Male","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cabinet Office","Male","40","40","[c]","[c]"
"New entrant CS","2022","SCS","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Education","Female","[c]","[c]","[c]","[c]"
