"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","London","70","70","30480","31060"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office (incl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
