"Status","Year","Disability","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","East of England","AA/AO","680","660","22800","21590"
"New entrant CS","2021","Declared non-disabled","East of England","EO","870","850","28080","27570"
"New entrant CS","2021","Declared non-disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","SEO/HEO","180","160","33790","33000"
"New entrant CS","2021","Declared non-disabled","East of England","Unknown","100","100","22310","22920"
"New entrant CS","2021","Declared non-disabled","London","AA/AO","1210","1190","24520","25110"
"New entrant CS","2021","Declared non-disabled","London","EO","2900","2840","29750","31060"
"New entrant CS","2021","Declared non-disabled","London","G6/G7","860","840","58180","54700"
"New entrant CS","2021","Declared non-disabled","London","SCS","110","100","96150","90000"
"New entrant CS","2021","Declared non-disabled","London","SEO/HEO","2470","2420","35990","34710"
"New entrant CS","2021","Declared non-disabled","London","Unknown","150","150","26720","26810"
"New entrant CS","2021","Declared non-disabled","North East (England)","AA/AO","1060","1050","20940","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","EO","440","430","26490","27570"
"New entrant CS","2021","Declared non-disabled","North East (England)","G6/G7","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","SEO/HEO","160","160","33520","31990"
"New entrant CS","2021","Declared non-disabled","North East (England)","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","AA/AO","1490","1470","20900","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","EO","1030","1010","27080","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","G6/G7","130","120","56950","55000"
"New entrant CS","2021","Declared non-disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","SEO/HEO","370","350","33950","31990"
"New entrant CS","2021","Declared non-disabled","North West (England)","Unknown","90","70","26240","22920"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","AA/AO","90","80","20180","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","AA/AO","1010","980","20770","20760"
"New entrant CS","2021","Declared non-disabled","Scotland","EO","700","690","26720","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","G6/G7","110","100","56920","55560"
"New entrant CS","2021","Declared non-disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","SEO/HEO","390","380","35180","33550"
"New entrant CS","2021","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","AA/AO","1190","1170","23000","21430"
"New entrant CS","2021","Declared non-disabled","South East (England)","EO","1460","1420","27900","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","G6/G7","90","90","57620","54260"
"New entrant CS","2021","Declared non-disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","SEO/HEO","410","390","34540","33000"
"New entrant CS","2021","Declared non-disabled","South East (England)","Unknown","150","140","24210","22920"
"New entrant CS","2021","Declared non-disabled","South West (England)","AA/AO","1010","970","20960","21010"
"New entrant CS","2021","Declared non-disabled","South West (England)","EO","990","950","26270","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","G6/G7","170","170","56740","54540"
"New entrant CS","2021","Declared non-disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","SEO/HEO","790","760","34460","33000"
"New entrant CS","2021","Declared non-disabled","South West (England)","Unknown","190","170","31290","26740"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","70","70","21550","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","130","130","27640","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","60","50","35060","34550"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","AA/AO","760","730","20610","21010"
"New entrant CS","2021","Declared non-disabled","Wales","EO","390","380","26860","27570"
"New entrant CS","2021","Declared non-disabled","Wales","G6/G7","50","50","57510","53740"
"New entrant CS","2021","Declared non-disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","SEO/HEO","220","210","34620","34170"
"New entrant CS","2021","Declared non-disabled","Wales","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","AA/AO","700","680","21070","21010"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","EO","730","710","26960","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","G6/G7","80","70","56930","52580"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","SEO/HEO","230","220","35730","35790"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Unknown","130","120","22880","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","AA/AO","800","790","21100","21010"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","EO","890","870","27060","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","G6/G7","110","110","58040","55000"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","310","300","33080","31990"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","70","70","22280","22920"
"New entrant CS","2021","Undeclared","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","EO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","EO","50","40","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","70","70","24680","25110"
"New entrant CS","2021","Undeclared","London","EO","200","200","29250","31060"
"New entrant CS","2021","Undeclared","London","G6/G7","110","110","58140","55490"
"New entrant CS","2021","Undeclared","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO/HEO","300","290","34580","34710"
"New entrant CS","2021","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","AA/AO","80","80","20550","21010"
"New entrant CS","2021","Undeclared","North West (England)","EO","50","50","27030","27570"
"New entrant CS","2021","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","AA/AO","70","60","22710","21010"
"New entrant CS","2021","Undeclared","South East (England)","EO","90","80","27800","27570"
"New entrant CS","2021","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","EO","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","EO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","EO","70","70","26830","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA/AO","420","400","20630","20600"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","240","240","26320","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO/HEO","100","90","34300","31810"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA/AO","410","400","22110","21430"
"New entrant CS","2021","Unknown","East of England","EO","210","200","27110","27570"
"New entrant CS","2021","Unknown","East of England","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO/HEO","100","90","34620","33000"
"New entrant CS","2021","Unknown","East of England","Unknown","60","50","21290","22920"
"New entrant CS","2021","Unknown","London","AA/AO","1100","1090","23890","22680"
"New entrant CS","2021","Unknown","London","EO","1440","1420","29040","28650"
"New entrant CS","2021","Unknown","London","G6/G7","800","790","59410","57430"
"New entrant CS","2021","Unknown","London","SCS","200","190","87960","74000"
"New entrant CS","2021","Unknown","London","SEO/HEO","2130","2110","35110","33570"
"New entrant CS","2021","Unknown","London","Unknown","80","80","25810","26810"
"New entrant CS","2021","Unknown","North East (England)","AA/AO","670","650","20610","20140"
"New entrant CS","2021","Unknown","North East (England)","EO","340","340","25900","25560"
"New entrant CS","2021","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO/HEO","120","120","33750","31810"
"New entrant CS","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","AA/AO","1070","1040","20770","20500"
"New entrant CS","2021","Unknown","North West (England)","EO","660","650","26610","25560"
"New entrant CS","2021","Unknown","North West (England)","G6/G7","140","140","54280","52580"
"New entrant CS","2021","Unknown","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","SEO/HEO","380","380","34180","32480"
"New entrant CS","2021","Unknown","North West (England)","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","AA/AO","130","120","20220","20140"
"New entrant CS","2021","Unknown","Northern Ireland","EO","60","60","26220","25560"
"New entrant CS","2021","Unknown","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","AA/AO","1030","1000","20850","20140"
"New entrant CS","2021","Unknown","Scotland","EO","320","310","26120","26160"
"New entrant CS","2021","Unknown","Scotland","G6/G7","160","150","55710","52480"
"New entrant CS","2021","Unknown","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","SEO/HEO","370","350","34890","32140"
"New entrant CS","2021","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","AA/AO","820","790","22840","21430"
"New entrant CS","2021","Unknown","South East (England)","EO","490","470","27090","26970"
"New entrant CS","2021","Unknown","South East (England)","G6/G7","90","80","58420","52330"
"New entrant CS","2021","Unknown","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","SEO/HEO","250","240","33760","33000"
"New entrant CS","2021","Unknown","South East (England)","Unknown","70","60","23570","22920"
"New entrant CS","2021","Unknown","South West (England)","AA/AO","460","450","21360","21010"
"New entrant CS","2021","Unknown","South West (England)","EO","400","390","25740","27130"
"New entrant CS","2021","Unknown","South West (England)","G6/G7","90","80","57400","53860"
"New entrant CS","2021","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South West (England)","SEO/HEO","270","260","35860","36500"
"New entrant CS","2021","Unknown","South West (England)","Unknown","70","70","24870","22920"
"New entrant CS","2021","Unknown","Unknown","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","110","110","29960","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","AA/AO","670","640","20500","20140"
"New entrant CS","2021","Unknown","Wales","EO","250","250","24940","23320"
"New entrant CS","2021","Unknown","Wales","G6/G7","60","60","55180","52450"
"New entrant CS","2021","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","SEO/HEO","240","230","33220","30730"
"New entrant CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","AA/AO","570","560","20730","20250"
"New entrant CS","2021","Unknown","West Midlands (England)","EO","280","280","26520","25560"
"New entrant CS","2021","Unknown","West Midlands (England)","G6/G7","80","80","57070","52580"
"New entrant CS","2021","Unknown","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","West Midlands (England)","SEO/HEO","220","210","35260","36500"
"New entrant CS","2021","Unknown","West Midlands (England)","Unknown","30","20","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","AA/AO","810","800","20960","20600"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","EO","420","410","25980","25560"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","G6/G7","160","150","54220","49860"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","SEO/HEO","390","380","32960","31810"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","AA/AO","140","130","21280","21260"
"New entrant CS","2022","Declared disabled","East Midlands (England)","EO","60","60","26870","27570"
"New entrant CS","2022","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Midlands (England)","Unknown","110","100","28930","28200"
"New entrant CS","2022","Declared disabled","East of England","AA/AO","80","80","22470","21790"
"New entrant CS","2022","Declared disabled","East of England","EO","70","70","27740","27570"
"New entrant CS","2022","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East of England","Unknown","110","100","27130","24800"
"New entrant CS","2022","Declared disabled","London","AA/AO","110","110","24200","24540"
"New entrant CS","2022","Declared disabled","London","EO","290","280","28900","28500"
"New entrant CS","2022","Declared disabled","London","G6/G7","100","90","57250","54700"
"New entrant CS","2022","Declared disabled","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","London","SEO/HEO","320","320","35550","34260"
"New entrant CS","2022","Declared disabled","London","Unknown","170","160","34890","33700"
"New entrant CS","2022","Declared disabled","North East (England)","AA/AO","130","130","21250","21260"
"New entrant CS","2022","Declared disabled","North East (England)","EO","70","60","26550","26590"
"New entrant CS","2022","Declared disabled","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North East (England)","Unknown","70","70","28520","28200"
"New entrant CS","2022","Declared disabled","North West (England)","AA/AO","260","260","21280","21260"
"New entrant CS","2022","Declared disabled","North West (England)","EO","150","140","26850","27570"
"New entrant CS","2022","Declared disabled","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North West (England)","SEO/HEO","100","90","34150","33080"
"New entrant CS","2022","Declared disabled","North West (England)","Unknown","160","150","28710","26310"
"New entrant CS","2022","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","AA/AO","230","220","21450","21250"
"New entrant CS","2022","Declared disabled","Scotland","EO","150","140","27110","27230"
"New entrant CS","2022","Declared disabled","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scotland","SEO/HEO","110","100","34610","33080"
"New entrant CS","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","AA/AO","150","150","23450","21820"
"New entrant CS","2022","Declared disabled","South East (England)","EO","70","60","27400","27570"
"New entrant CS","2022","Declared disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South East (England)","SEO/HEO","50","50","32830","31610"
"New entrant CS","2022","Declared disabled","South East (England)","Unknown","140","130","29130","25900"
"New entrant CS","2022","Declared disabled","South West (England)","AA/AO","120","120","20740","21260"
"New entrant CS","2022","Declared disabled","South West (England)","EO","80","80","25350","25880"
"New entrant CS","2022","Declared disabled","South West (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South West (England)","SEO/HEO","100","100","34450","33370"
"New entrant CS","2022","Declared disabled","South West (England)","Unknown","130","120","28410","24800"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","AA/AO","140","130","21270","21260"
"New entrant CS","2022","Declared disabled","Wales","EO","60","50","26140","26030"
"New entrant CS","2022","Declared disabled","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wales","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","AA/AO","120","110","21460","21260"
"New entrant CS","2022","Declared disabled","West Midlands (England)","EO","110","100","26660","27570"
"New entrant CS","2022","Declared disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands (England)","SEO/HEO","60","60","32890","33000"
"New entrant CS","2022","Declared disabled","West Midlands (England)","Unknown","140","130","29080","26450"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","AA/AO","110","110","21390","21260"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","EO","90","80","26210","26590"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","SEO/HEO","70","70","33610","32790"
"New entrant CS","2022","Declared disabled","Yorkshire and The Humber","Unknown","130","120","29100","27010"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","AA/AO","960","940","21720","21260"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","EO","440","430","26580","26590"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","G6/G7","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","SEO/HEO","270","260","34540","33080"
"New entrant CS","2022","Declared non-disabled","East Midlands (England)","Unknown","290","270","27770","24770"
"New entrant CS","2022","Declared non-disabled","East of England","AA/AO","810","800","23390","23140"
"New entrant CS","2022","Declared non-disabled","East of England","EO","410","390","27530","27570"
"New entrant CS","2022","Declared non-disabled","East of England","G6/G7","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East of England","SEO/HEO","200","200","35670","33370"
"New entrant CS","2022","Declared non-disabled","East of England","Unknown","420","390","27850","24800"
"New entrant CS","2022","Declared non-disabled","London","AA/AO","880","850","25110","24590"
"New entrant CS","2022","Declared non-disabled","London","EO","1840","1790","28790","28700"
"New entrant CS","2022","Declared non-disabled","London","G6/G7","960","930","57480","54700"
"New entrant CS","2022","Declared non-disabled","London","SCS","90","90","101220","93000"
"New entrant CS","2022","Declared non-disabled","London","SEO/HEO","2430","2390","36660","35570"
